ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
145.131.192.88,80000009030078baf9f459e0,181,1581229,9,0078baf9f459e0
145.128.241.116,80000009ee000008e3fffc2c,1,39226593,9,No Mac indication (0x03)
103.104.63.3,80000a4c01b9ab3009,7,2967885,2636,No Mac indication (0x03)
87.195.105.3,800000090300001794197c44,21,141993001,9,00001794197c44
93.117.203.215,800000090300e069bafdf200,34,6437290,9,00e069bafdf200
95.99.4.1,502660000000031201007175,2,50075745,1344692224,not_set
109.109.98.185,000000090300cced4dd8501a,11,1174284,9,not_set
92.65.111.249,80001f88031056ca678170,1,25152433,8072,1056ca678170
87.236.0.192,800000090300a03d6ffe91b8,17,19186946,9,00a03d6ffe91b8
87.213.95.78,800000090300c02c17664d00,1,19834508,9,00c02c17664d00
92.70.149.130,80000009030000fcba7139ae,4,3365333,9,0000fcba7139ae
145.131.227.226,800000090300b0c53c7adf80,12,5927376,9,00b0c53c7adf80
92.65.147.19,800000090300a4530e303c28,11,72520,9,00a4530e303c28
92.108.6.255,80000009030000a289265400,32,30278881,9,0000a289265400
139.122.208.255,80000009030000876444ba80,20,23379192,9,0000876444ba80
87.236.3.21,80000009030034ed1b845680,68,67573990,9,0034ed1b845680
92.68.46.169,800000090300ec01d5e21700,25,11878993,9,00ec01d5e21700
93.184.99.46,800000090300e4a41c06ea80,12,18809608,9,00e4a41c06ea80
92.108.144.1,80000009030000a289271400,8,29078632,9,0000a289271400
93.117.248.121,80000009030074ad98c7c280,24,21711266,9,0074ad98c7c280
93.184.104.80,8000000903007c69f6c50801,6,36178406,9,007c69f6c50801
109.109.98.5,000000090300cced4dd8501a,11,1174290,9,not_set
144.178.227.220,800000090300ac4a564f3f81,4,3860361,9,00ac4a564f3f81
92.70.37.224,80000009030058ac78bc2ac0,3,23922967,9,0058ac78bc2ac0
144.178.249.37,80000009030010a829cb0e80,58,7249533,9,0010a829cb0e80
93.92.31.214,0000000903005c3e06c2abe6,9,24586257,9,not_set
89.146.11.88,800000090300588d091bb8a0,6,175750690,9,00588d091bb8a0
95.97.244.18,800000090300007888fcf370,2,12384302,9,00007888fcf370
93.117.203.253,8000000903008c1e80194900,26,10810346,9,008c1e80194900
92.68.174.185,8000000903007cad74c1e6c6,12,20627285,9,007cad74c1e6c6
154.14.103.98,800000090300d8b1901728f2,34,14425914,9,00d8b1901728f2
93.117.247.65,800000090300a03d6edbc080,12,28069762,9,00a03d6edbc080
145.128.221.219,800000090300f866f2311080,6,60980193,9,00f866f2311080
93.184.99.153,800000090300b08bcf3ac300,8,6357812,9,00b08bcf3ac300
145.131.224.205,80001f888001a6e01e51620a65,7,9039113,8072,No Mac indication (0x03)
93.117.223.49,800033870370fc8c161794,0,0,13191,70fc8c161794
89.42.170.51,800000090300e86549256090,4,155264444,9,00e86549256090
92.109.147.1,80000009030000a289265400,32,30278891,9,0000a289265400
89.149.210.98,8000000903a4530e8ae406,0,0,9,a4530e8ae406
145.131.73.105,80000009030080e01d3b325c,3,15822638,9,0080e01d3b325c
109.109.107.32,800000090300a84fb1b2df80,14,33323536,9,00a84fb1b2df80
93.117.245.97,800033870370fc8c676fd0,0,0,13191,70fc8c676fd0
92.64.29.17,800000090300bcf1f263cdb8,1,1054668,9,00bcf1f263cdb8
88.208.11.25,80001f8880f3dee52323fc4d6600000000,12,30143676,8072,No Mac indication (0x03)
94.208.126.55,8000124c05689423e8100c33,614,3435596,4684,No Mac indication (0x03)
87.208.242.1,502660000000031201007168,2,50162794,1344692224,not_set
91.148.224.3,f5717f444ca88d993f00,14,80980533,1970372420,No Mac indication (0x03)
94.214.9.0,800000090300002790ff8000,11,29686401,9,00002790ff8000
92.65.2.151,800000090300f8a73a6ba780,6,72684041,9,00f8a73a6ba780
92.67.27.23,8000000903002cd02d095ff0,1,140204545,9,002cd02d095ff0
92.64.214.67,80001f8880f55c152bae47bf66,5,16436234,8072,No Mac indication (0x03)
94.214.91.1,800000090300285261fac000,20,9325542,9,00285261fac000
93.184.96.238,8000000903007c310eff2480,10,13967953,9,007c310eff2480
93.117.198.33,800033870370fc8c58f450,0,0,13191,70fc8c58f450
89.20.87.159,800000090300f40f1ba03080,2,71036599,9,00f40f1ba03080
109.109.109.43,800000090300b0c53ce4ad80,34,31933419,9,00b0c53ce4ad80
93.184.102.249,8000000903007c310e97de00,10,10166928,9,007c310e97de00
93.92.27.221,800000090300b8621fb67f58,6,3623585,9,00b8621fb67f58
93.117.225.129,800033870370fc8c160672,0,0,13191,70fc8c160672
145.131.162.79,800000090300f44e054b69b0,3,4499678,9,00f44e054b69b0
95.129.123.179,8000000903000021d7a73c81,3,289749694,9,000021d7a73c81
109.109.110.219,800000090300b0c53ce4ac80,10,30732686,9,00b0c53ce4ac80
92.67.32.119,800000090300c44d84e5f700,8,105241217,9,00c44d84e5f700
87.215.33.97,800000090300002290a9b4c0,3,297986781,9,00002290a9b4c0
109.235.38.137,8000000903006c416a8d2adc,7,19854726,9,006c416a8d2adc
87.212.224.0,502660000000010030000105,6,48950116,1344692224,not_set
145.102.33.1,80000a4c01916621fa,9,146113612,2636,No Mac indication (0x03)
89.149.211.152,80001f888003866571d3719a6400000000,71,58735,8072,No Mac indication (0x03)
94.214.39.168,80001f88805c0be8105b7a495a,270,1222194,8072,No Mac indication (0x03)
92.108.21.0,80000009030000a289267000,8,27871647,9,0000a289267000
93.117.212.123,800000090300cc7f7671a600,61,6521200,9,00cc7f7671a600
92.68.254.217,800000090300b8a3775ad980,12,50296183,9,00b8a3775ad980
93.117.254.1,800033870370fc8c161a68,0,0,13191,70fc8c161a68
94.214.90.0,800000090300285261fb8800,11,27783658,9,00285261fb8800
92.68.179.71,80000009030028affdf1c880,8,84768301,9,0028affdf1c880
145.128.221.64,800000090300ac4a67541480,4,17995514,9,00ac4a67541480
87.212.194.1,502660000000010030000085,6,49986333,1344692224,not_set
93.184.99.155,800000090300b08bcf3ac300,8,6357823,9,00b08bcf3ac300
130.78.1.221,8000000903002c86d2121700,56,68610433,9,002c86d2121700
94.208.198.133,8000124c0570188b48198633,146,4151330,4684,No Mac indication (0x03)
145.128.160.167,80000009030060735c4aa4b0,4,4426522,9,0060735c4aa4b0
87.195.73.104,800000090300001d45de2aa0,13,141996712,9,00001d45de2aa0
94.103.158.71,8000000903000005740fb2bc,8,191952329,9,000005740fb2bc
89.20.86.199,800000090300e00ea4fa00fa,7,5698342,9,00e00ea4fa00fa
94.231.240.0,8000000903000021d8bde810,8,161414791,9,000021d8bde810
94.101.104.71,80001f88800a41eb0a3415ad64,25,15492618,8072,No Mac indication (0x03)
145.128.241.70,80000009ee000008e3fffc2c,1,39226619,9,No Mac indication (0x03)
88.208.55.210,8000000903547fee7524a0,0,0,9,547fee7524a0
92.70.48.239,800000090300ac3a673e3880,51,3892872,9,00ac3a673e3880
87.236.103.27,80001f88800dce942b5e2d995b00000000,48,2271729,8072,No Mac indication (0x03)
88.85.84.103,80001f8880243f966243eb186200000000,2,102552657,8072,No Mac indication (0x03)
89.20.92.33,8000000903007079b3364082,8,169834837,9,007079b3364082
87.213.46.240,800000090300802dbfeb9100,4,42983307,9,00802dbfeb9100
91.103.23.255,000000090300cced4dbbb7d0,3,6556631,9,not_set
93.117.229.220,800000090300ac2aa15c1080,4,10386575,9,00ac2aa15c1080
88.211.132.128,800000090300683b7833f900,24,34169615,9,00683b7833f900
93.191.135.134,80001f8880ed2642561648a157,12327,363351,8072,No Mac indication (0x03)
109.109.105.49,800000090300482e72fe7000,12,20511282,9,00482e72fe7000
95.142.50.128,800000090300503de57c5d00,9,82219826,9,00503de57c5d00
130.78.0.158,8000000903002c86d2121200,29,68601128,9,002c86d2121200
143.179.154.1,502660000000010030000120,6,49468128,1344692224,not_set
144.178.224.246,800000090300f40f1b668637,1,15478842,9,00f40f1b668637
93.184.99.137,80000009030084b802193b00,4,27574564,9,0084b802193b00
92.70.48.23,80001f88031056ca1b295c,1,89519,8072,1056ca1b295c
93.117.222.202,8000000903005cb12e82eb00,8,38555130,9,005cb12e82eb00
144.178.110.218,800000090300588b1c9d1600,44,1885380,9,00588b1c9d1600
87.252.206.66,80000a4c03f4b52f461b80,3,95592772,2636,f4b52f461b80
145.145.0.207,800063a280d89403e2a07b00000087,1,214209990,25506,No Mac indication (0x03)
86.107.206.232,80001f888039937d1eddd8b267,1,8578848,8072,No Mac indication (0x03)
92.68.96.143,00000009020000024b7d8d6f,6,1737094,9,not_set
92.70.103.95,800000090300f86bd93cfd00,10,3368820,9,00f86bd93cfd00
92.66.172.130,80001f8880a77f1f2c7c2fc366,3,6448520,8072,No Mac indication (0x03)
92.67.254.84,800000090300d47798182580,22,12248818,9,00d47798182580
92.66.122.23,800000090300a0ecf946a114,1,54845839,9,00a0ecf946a114
89.146.26.225,8000000903000021a0340000,4,47678500,9,000021a0340000
144.178.239.182,800000090300c828e5cd0a01,27,2810765,9,00c828e5cd0a01
144.178.234.255,800000090300707db9890e61,2,1539220,9,00707db9890e61
87.195.108.49,8000000903000014f2f99e04,18,50779844,9,000014f2f99e04
145.128.225.226,800000090300002497be22a4,2,9079638,9,00002497be22a4
151.248.55.111,8000000903004c776d6fd3bd,7,59195060,9,004c776d6fd3bd
94.231.255.60,800000090300000ab86d8f58,15,36131617,9,00000ab86d8f58
94.46.219.1,80000a4c01b9ab3008,3,15221094,2636,No Mac indication (0x03)
94.211.124.163,80000b2f05b0c287e340bc33,1,1770493,2863,No Mac indication (0x03)
93.184.102.78,800000090300f80f6f458100,10,406502,9,00f80f6f458100
93.117.224.250,800007db0380b5755a63f4,11,52289187,2011,80b5755a63f4
154.14.126.185,80000009030000fec8047000,4,148611897,9,0000fec8047000
92.66.28.97,8000000903005c710da41bea,1,11917058,9,005c710da41bea
109.109.104.40,800000090300b0c53ce4ac80,10,30732702,9,00b0c53ce4ac80
94.168.74.186,80001f8880a0a95e5c36987d66,3,9558945,8072,No Mac indication (0x03)
131.211.154.1,800063a280d89403e2a07b00000097,1,254706739,25506,No Mac indication (0x03)
87.215.112.119,8000000903005c3192fb0a00,6,16830794,9,005c3192fb0a00
89.20.89.184,800000090300d8b19016fa7e,10,21800246,9,00d8b19016fa7e
94.103.154.239,8000000903000005740fb2bc,8,191952341,9,000005740fb2bc
89.20.160.247,80001f8880801474150dc1a76500000000,8,2922476,8072,No Mac indication (0x03)
94.211.194.255,800000090300d4ad710d0000,8,32534590,9,00d4ad710d0000
109.109.104.113,800000090300b0c53ce4ac80,10,30732703,9,00b0c53ce4ac80
92.66.45.151,800000090300148473e6fa80,10,1475731,9,00148473e6fa80
93.92.30.113,8000000903004c4e35b4d980,71,42188135,9,004c4e35b4d980
91.220.35.38,800000090300d8b1902a7a24,29,16219494,9,00d8b1902a7a24
92.70.9.192,8000000903006887c66b2100,12,8651303,9,006887c66b2100
144.178.248.148,800000090300b4de31a9996b,5,431406,9,00b4de31a9996b
94.210.95.1,80000009030000a289271800,8,30809619,9,0000a289271800
145.128.241.88,80000009ee000008e3fffc14,2,7256349,9,No Mac indication (0x03)
137.59.10.1,80000a4c012d953406,9,5561769,2636,No Mac indication (0x03)
93.90.64.195,80000009030000eeabc24c62,3,16077340,9,0000eeabc24c62
87.209.254.1,502660000000031201007170,3,50160611,1344692224,not_set
95.98.196.0,502660000000010030000099,3,48989330,1344692224,not_set
91.213.112.1,800007c70300243898af00,66,20734195,1991,00243898af00
92.64.39.248,80000009030058ac784e13aa,5,6072782,9,0058ac784e13aa
93.117.196.197,800000090300889cadf7d480,7,7881139,9,00889cadf7d480
93.117.194.89,800033870370fc8c543490,0,0,13191,70fc8c543490
143.179.123.255,502660000000010030000141,4,33646463,1344692224,not_set
95.99.42.1,502660000000010030000144,7,49641699,1344692224,not_set
94.211.191.255,800000090300285261fa5000,8,28995188,9,00285261fa5000
145.145.166.10,80000a4c01d34f3085,9,68214205,2636,No Mac indication (0x03)
95.99.68.0,502660000000010030000087,11,49641189,1344692224,not_set
92.246.95.158,8000000903f80bcbe52a80,0,0,9,f80bcbe52a80
145.131.92.17,8000000903002c3311caa5a6,5,193508341,9,002c3311caa5a6
87.251.48.143,8000113d038c3badb8e748,0,2957703,4413,8c3badb8e748
91.193.194.160,80003a8c04,0,0,invalid,invalid
89.99.242.1,80000009030000ebd5ec4400,18,14388891,9,0000ebd5ec4400
145.131.186.210,800000090300d4789be0e630,4,178181674,9,00d4789be0e630
87.237.2.243,800000090300a0239ff7f9a0,16,109186262,9,00a0239ff7f9a0
93.117.233.169,8000000903007411b2a8b980,18,2960397,9,007411b2a8b980
91.189.211.131,80000009030058ac78268c80,16,4562594,9,0058ac78268c80
89.146.51.36,80000009ee005c5ac76e63cf,7,41565272,9,No Mac indication (0x03)
89.255.40.123,80000009030000a38e10a78c,5,2948056,9,0000a38e10a78c
91.103.23.26,000000090300cced4dbbb7d0,3,6556651,9,not_set
136.144.142.123,80001f8880fa8595764542c85800000000,95,360118,8072,No Mac indication (0x03)
145.120.3.1,800063a280d89403e2a07b00000099,1,254703607,25506,No Mac indication (0x03)
94.209.67.255,800000090300002790ffc000,10,16298325,9,00002790ffc000
92.67.168.129,8000000903007c0eced5b903,1,76573629,9,007c0eced5b903
92.65.194.10,800000090300c08c60747860,8,1038812,9,00c08c60747860
93.191.1.98,8000000903002c33119eaf80,8,119809408,9,002c33119eaf80
144.178.249.205,8000000903000027e3397369,3,24254594,9,000027e3397369
109.72.93.195,800007c703000cdbf9cf00,634,157755316,1991,000cdbf9cf00
109.109.106.49,800000090300482e72ccf880,12,10553039,9,00482e72ccf880
89.255.46.224,800000090300a46c2ac2e080,1,67125881,9,00a46c2ac2e080
143.177.171.255,502660000000010030000034,7,57249209,1344692224,not_set
94.142.210.192,80000009030058ac78269080,11,99155672,9,0058ac78269080
94.142.212.245,8000000903004800b32c9700,5,20930078,9,004800b32c9700
93.117.229.234,8000000903008c1e808c1a00,13,10973316,9,008c1e808c1a00
92.65.164.151,800000090300a4530e6f17e0,2,14308421,9,00a4530e6f17e0
93.95.151.255,00000009030010b3d6dc3c70,12,91811955,9,not_set
92.65.140.86,00000009020000024b7d8d6f,13,1569282,9,not_set
92.71.251.200,80001f88031056ca1b3868,1,602728,8072,1056ca1b3868
151.248.55.75,80000009030070df2f02d29d,2,77251475,9,0070df2f02d29d
89.20.86.216,80000009030070695aa74230,3,430863,9,0070695aa74230
145.94.35.255,80000009030020cfae58dce0,16,32782,9,0020cfae58dce0
145.102.241.43,8000000903005006ab638100,33,1312466,9,005006ab638100
89.99.248.227,80000b2f05802994c1936933,1,340332,2863,No Mac indication (0x03)
93.117.199.169,8000000903004c5d3c84a980,8,6431138,9,004c5d3c84a980
95.97.29.58,80001f888014e5ee6605e89b64,12,1855951,8072,No Mac indication (0x03)
94.102.51.1,f5717f444ca8c41efb00,4,20491600,1970372420,No Mac indication (0x03)
92.68.157.81,800000090300a0ecf913698c,2,2089923,9,00a0ecf913698c
92.69.113.8,8000000903003891b73f8700,8,36239659,9,003891b73f8700
145.131.15.40,80001f8880e1a11161ce66345c00000000,13,73111885,8072,No Mac indication (0x03)
151.236.150.166,8000000903006879098d7f81,3,9393258,9,006879098d7f81
87.213.74.177,800000090300d4e8806ce020,1,6027215,9,00d4e8806ce020
87.212.245.255,502660000000010030000086,6,48776924,1344692224,not_set
94.142.209.89,800000090300500f807e2d00,11,99148781,9,00500f807e2d00
93.117.207.189,800033870370fc8c590240,0,0,13191,70fc8c590240
92.70.202.69,800000090300d47798d34c80,10,63416058,9,00d47798d34c80
92.64.22.196,80000009030000be752e075a,16,11410104,9,0000be752e075a
151.248.50.215,80000009030004627315b4ff,1,2786328,9,0004627315b4ff
87.209.153.255,502660000000010030000090,6,49642090,1344692224,not_set
91.189.211.129,80000009030058ac78268c80,16,4562606,9,0058ac78268c80
93.191.1.152,8000000903002c33119eaf80,8,119809417,9,002c33119eaf80
94.142.212.47,800000090300500f8054d500,11,99152088,9,00500f8054d500
95.211.30.131,800000090300001360f21d30,17,7799031,9,00001360f21d30
109.109.105.128,800000090300482e72fe6980,16,11822589,9,00482e72fe6980
92.66.100.175,8000304404464754363046544b3231303944353156,1746777261,1575748,12356,No Mac indication (0x03)
91.189.211.65,80000009030058ac78269080,11,99155680,9,0058ac78269080
92.109.150.0,80000009030000a289265400,32,30278937,9,0000a289265400
92.68.212.19,000039e7000000a1c6120005,26,81666,14823,not_set
94.215.49.1,8000000903007018a767c000,8,30892908,9,007018a767c000
91.206.80.160,800000090300008e73df0e00,12,47994736,9,00008e73df0e00
94.212.133.1,800000090300f8a73af0f400,11,18613726,9,00f8a73af0f400
93.184.102.239,800000090300f80bcbe2bb80,27,7683235,9,00f80bcbe2bb80
92.70.105.109,00000009020000024b7d8d6f,9,2345065,9,not_set
92.66.49.233,800000090300acf2c5fe9f2e,5,6483260,9,00acf2c5fe9f2e
87.236.7.224,800000090300ecce138b1580,19,26118600,9,00ecce138b1580
93.117.250.41,800000090300889cadda5e80,6,26373532,9,00889cadda5e80
93.95.5.244,80000009030000c88b212f0c,3,45960751,9,0000c88b212f0c
94.215.40.222,80000b2f05705a9e80c96b33,1,4088604,2863,No Mac indication (0x03)
94.209.129.56,80000b2f05802994d7d58433,1,706734,2863,No Mac indication (0x03)
93.117.228.134,800007db0340eeddfb164f,19,22356461,2011,40eeddfb164f
94.142.211.47,800000090300500f807e2d00,11,99148788,9,00500f807e2d00
87.195.106.50,800022250318b169333af8,1,10357329,8741,18b169333af8
93.117.248.177,800033870370fc8c1405d5,0,0,13191,70fc8c1405d5
95.99.211.255,502660000000010030000119,6,49987983,1344692224,not_set
109.235.37.135,80001f8880e9c4af317952e06600000000,1,22375654,8072,No Mac indication (0x03)
89.99.190.223,8000124c053c77e66c5a5f33,57,2027457,4684,No Mac indication (0x03)
94.142.211.176,800000090300500f8054cd80,15,5955688,9,00500f8054cd80
94.211.95.18,80000b2f05705a9e323f9533,1,810025,2863,No Mac indication (0x03)
92.64.52.32,800000090300549fc66305c7,2,3006829,9,00549fc66305c7
93.117.217.112,8000000903005cb12e08f280,8,6085519,9,005cb12e08f280
93.117.206.90,800000090300e4387e5f5600,8,4070036,9,00e4387e5f5600
91.232.114.224,800000090300b0aa7727b000,21,89161781,9,00b0aa7727b000
94.142.210.161,80000009030058ac78268c80,16,4562613,9,0058ac78268c80
141.136.123.222,800007db0360def3a3f21c,28,4259359,2011,60def3a3f21c
93.117.212.245,8000000903007411b2a7fa80,18,14086675,9,007411b2a7fa80
87.215.38.7,8000000903004c0082cfbc00,3,94138090,9,004c0082cfbc00
94.142.209.144,80000009030058ac78267a80,12,68510109,9,0058ac78267a80
145.94.41.0,80000009030020cfae95c060,21,36938707,9,0020cfae95c060
92.67.63.179,80000009030000351a254d48,3,38091840,9,0000351a254d48
94.209.30.1,800000090300848a8df19400,8,28473556,9,00848a8df19400
145.222.104.82,8000000903003a9c403145,0,0,9,003a9c403145
89.146.50.67,800030440446473230304534513137393032343935,1733267001,15084292,12356,No Mac indication (0x03)
95.97.75.154,80001f88036c98eb007180,1,3546095,8072,6c98eb007180
87.208.28.1,502660000000010030000045,6,48774385,1344692224,not_set
89.38.98.64,80001f88802348ef7a555b606700000000,2,13984675,8072,No Mac indication (0x03)
144.178.228.105,800000090300005d73cc7c6d,3,34146605,9,00005d73cc7c6d
151.248.54.173,800000090300b83861457b3b,2,449422,9,00b83861457b3b
145.128.242.20,80000009ee000008e3fffc2c,1,39226662,9,No Mac indication (0x03)
149.143.18.95,80000009030000351aed5af4,6,10725981,9,0000351aed5af4
92.65.248.153,80001cc7031449bc761c70,0,0,7367,1449bc761c70
147.12.6.0,00000009030010b3d6dc3c70,12,91811973,9,not_set
87.236.103.176,80001f8880d6ef3a10c127bb6100000000,54,1666991,8072,No Mac indication (0x03)
94.103.157.159,8000000903000005740fb2bc,8,191952374,9,000005740fb2bc
89.146.58.96,80000009030024161b9f7880,6,14495585,9,0024161b9f7880
109.109.119.247,80000009030028affd0e6300,11,10688925,9,0028affd0e6300
144.178.225.160,8000000903006c29d254cb81,15,1474482,9,006c29d254cb81
141.105.144.33,80000a4c044275677362756e6e79,15,20241765,2636,No Mac indication (0x03)
94.213.23.255,800000090300d4ad710d4400,23,27176136,9,00d4ad710d4400
92.68.46.180,800000090300ec01d5e1e880,10,9788110,9,00ec01d5e1e880
90.145.146.78,800000090300bc16657e1b00,23,117372851,9,00bc16657e1b00
139.122.224.36,8000000903000081c44e9700,8,8901257,9,000081c44e9700
87.215.127.234,800000090300ecf40c86a46c,1,6759003,9,00ecf40c86a46c
94.210.190.1,800000090300002790ff2800,35,30115298,9,00002790ff2800
145.220.141.219,80001f8880261889700e3bf35f00000000,17,4007945,8072,No Mac indication (0x03)
94.142.211.156,80000009030058ac78269080,11,99155695,9,0058ac78269080
87.212.81.255,502660000000010030000046,8,49467852,1344692224,not_set
95.99.12.1,502660000000010030000039,11,49984592,1344692224,not_set
89.99.225.0,800000090300285261fa5c00,36,24847722,9,00285261fa5c00
89.20.65.23,80000009030074a02f18f852,2,14609704,9,0074a02f18f852
93.117.217.65,8000000903003891b7a38380,10,40163262,9,003891b7a38380
93.117.219.77,800033870370fc8c1619aa,0,0,13191,70fc8c1619aa
94.215.124.82,8000124c057429af22df8d33,77,1413549,4684,No Mac indication (0x03)
93.184.103.159,800000090300380e4d2be980,8,32085522,9,00380e4d2be980
89.207.26.89,8000000903000845d1af2100,18,41046257,9,000845d1af2100
87.236.7.80,800000090300d4789b6ada80,16,80615069,9,00d4789b6ada80
95.211.98.5,80001f88809eb4722abe7a606700000000,19,1583085,8072,No Mac indication (0x03)
94.103.151.77,8000000903000005740fb2bc,8,191952381,9,000005740fb2bc
109.109.106.205,80000009030024169dbaf400,18,69780310,9,0024169dbaf400
89.20.78.168,80000009030084b802ee6680,5,20657942,9,0084b802ee6680
94.103.149.224,8000000903000005740fb2bc,8,191952382,9,000005740fb2bc
93.92.27.84,8000000903002c542d578794,4,69283382,9,002c542d578794
94.103.153.224,8000000903000005740fb2bc,8,191952382,9,000005740fb2bc
109.109.100.23,80000009030028affd10b000,16,11124509,9,0028affd10b000
93.117.224.63,800007db0380b5752f0544,17,42309703,2011,80b5752f0544
92.64.29.19,800000090300bcf1f263cdb8,1,1054732,9,00bcf1f263cdb8
141.98.231.4,800000090300f8a5c54cde00,20,7874138,9,00f8a5c54cde00
151.248.55.184,800000090300bc26c7dff4eb,6,157753,9,00bc26c7dff4eb
92.67.118.21,800000090300f04a02477980,24,25095426,9,00f04a02477980
91.192.38.207,80001f8880052dd17a8363045f00000000,26,30871596,8072,No Mac indication (0x03)
92.68.241.6,80001f8880e3de3570c46e1e4d,52,3534546,8072,No Mac indication (0x03)
94.208.93.201,8000124c051c3e843f106d33,38,3644441,4684,No Mac indication (0x03)
92.108.6.0,80000009030000a289265400,32,30278958,9,0000a289265400
94.142.209.225,80000009030058ac78268c80,16,4562628,9,0058ac78268c80
95.99.167.255,502660000000010226007202,6,21245508,1344692224,not_set
145.128.211.5,80003a8c04,0,0,invalid,invalid
92.65.197.151,800000090300286f7f1543b8,9,14257865,9,00286f7f1543b8
90.145.201.255,800000090300d4e88083d300,46,9416777,9,00d4e88083d300
145.131.144.193,8000000903002834a2bc1434,1,3532804,9,002834a2bc1434
146.103.54.1,f5717f444ca847981500,1,48191303,1970372420,No Mac indication (0x03)
151.248.49.40,800000090300a8b4563e2054,2,777631,9,00a8b4563e2054
93.186.187.34,80000634b20400001014ddd196,2,122450773,1588,No Mac indication (0x03)
89.255.222.107,00000009030078baf9713879,23,42172366,9,not_set
91.201.165.97,8000000903002c542d401e01,5,105945749,9,002c542d401e01
143.177.151.255,502660000000010030000001,7,48864069,1344692224,not_set
94.209.36.1,8000000903006c410e153000,10,33138250,9,006c410e153000
145.128.161.83,00000009020000024b7d8d6f,4,69388741,9,not_set
87.208.230.1,502660000000031201007175,2,50075827,1344692224,not_set
92.66.4.131,80001cc7031449bc40d990,0,0,7367,1449bc40d990
92.67.250.31,80000009030000a2ee1efd74,2,20662543,9,0000a2ee1efd74
89.106.161.192,800000090300e8eb34ea97d7,8,53961476,9,00e8eb34ea97d7
89.20.86.149,800000090300a46c2a1baad8,7,56859059,9,00a46c2a1baad8
92.68.151.209,80000009030028affd8b6e00,28,20250915,9,0028affd8b6e00
93.117.247.37,800033870370fc8c161df0,0,0,13191,70fc8c161df0
109.109.116.88,80000009030024169dbabb00,20,43427233,9,0024169dbabb00
145.128.197.124,80000009030010f311d060da,6,10394662,9,0010f311d060da
93.184.103.200,80000009030000da555ae981,7,89016416,9,0000da555ae981
92.65.251.164,80003a8c04,0,0,invalid,invalid
94.210.20.248,8000124c05acd1b845e8d733,235,82991,4684,No Mac indication (0x03)
92.67.216.116,80000009030034732dfb8bc4,1,54840600,9,0034732dfb8bc4
144.178.248.103,8000000903002c4f52704465,2,39242741,9,002c4f52704465
93.117.248.201,80000009030074ad98c80680,16,9741052,9,0074ad98c80680
145.128.243.130,80000009ee005c5ac76e63cf,7,41565314,9,No Mac indication (0x03)
94.209.67.1,800000090300002790ffc000,10,16298366,9,00002790ffc000
145.131.124.41,8000000903002cd02d1203f4,3,20396656,9,002cd02d1203f4
94.214.4.0,800000090300285261fb6000,8,32105643,9,00285261fb6000
92.65.110.153,800000090300549fc68c4f00,23,7194181,9,00549fc68c4f00
94.211.64.255,800000090300f8a73af0f400,11,18613757,9,00f8a73af0f400
93.92.24.46,0000000903005c3e06c2abe6,9,24586338,9,not_set
93.184.104.203,800000090300a8b456291180,26,18041203,9,00a8b456291180
89.20.89.229,80001f888029617360d72ee167,3,5453745,8072,No Mac indication (0x03)
91.244.224.92,8000000903003c08f68ac8a0,28,38461143,9,003c08f68ac8a0
92.64.191.23,80000009030024813b2ea780,6,69368459,9,0024813b2ea780
94.127.98.223,80000009030000229078abf0,10,140900107,9,0000229078abf0
154.14.44.8,800000090300000000000000,1,31117685,9,00000000000000
94.213.194.0,800000090300d4ad710c8800,28,33141788,9,00d4ad710c8800
137.174.154.45,8000000903009c098bc78300,4,13718510,9,009c098bc78300
92.69.113.9,8000000903003891b73f0800,12,22813849,9,003891b73f0800
94.142.209.145,80000009030058ac78267a80,12,68510135,9,0058ac78267a80
139.92.252.18,8000000903005c5ac7c99d80,24,8387526,9,005c5ac7c99d80
89.255.15.82,8000000903006412255ad380,1,83380301,9,006412255ad380
93.117.254.5,800033870370fc8c636970,0,0,13191,70fc8c636970
93.184.103.110,800000090300b08bcf3ac300,8,6357894,9,00b08bcf3ac300
109.109.105.95,800000090300b0c53ce4d080,18,31941754,9,00b0c53ce4d080
94.208.165.108,80000b2f05705a9e28424a33,1,317321,2863,No Mac indication (0x03)
89.20.87.161,800000090300cc46d61eb55e,13,35671739,9,00cc46d61eb55e
89.30.208.34,800000090300eeab292f92,0,0,9,00eeab292f92
144.178.230.35,80000009030070df2ffa3b71,2,71885098,9,0070df2ffa3b71
92.66.208.216,80001f8803001add1e4520,1,1701794,8072,001add1e4520
92.66.95.31,80000009030040f078c4e700,10,31127028,9,0040f078c4e700
92.67.131.41,800000090300007888be4ecc,2,102052198,9,00007888be4ecc
92.64.72.234,800000090300f8c288d3f9d4,75,6576850,9,00f8c288d3f9d4
92.64.178.215,800000090300707db96e2c58,2,36793171,9,00707db96e2c58
93.117.203.225,8000000903007411b2a98400,10,1276,9,007411b2a98400
139.28.201.96,8000000903000081c46b0600,12,15398807,9,000081c46b0600
92.65.19.76,00000009020000024b7d8d6f,10,27634705,9,not_set
145.128.210.2,80000009030000eabd9cb9a0,5,16131789,9,0000eabd9cb9a0
109.109.102.119,8000000903007c210e058c80,20,36337802,9,007c210e058c80
