ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
31.149.27.136,800000090300b08bcf70b3c8,2,45164481,9,00b08bcf70b3c8
31.160.76.16,80000009030000a2ee51f128,2,101696896,9,0000a2ee51f128
31.149.42.121,800000090300549fc6e7c080,39,437789,9,00549fc6e7c080
23.249.238.95,80000009030078baf9a9a178,3,51244413,9,0078baf9a9a178
37.114.90.32,8000000903006c416a907670,1,7253832,9,006c416a907670
37.74.67.168,80000009030000351a07a8b4,2,26484270,9,0000351a07a8b4
37.114.89.167,0000000903005c3e06c2abe6,9,24573966,9,not_set
37.247.36.189,8000000903000005740fb2bc,8,191940023,9,000005740fb2bc
5.39.175.129,80000009032c3311a412f0,0,0,9,2c3311a412f0
5.180.226.21,800000090300780cf0728580,8,74848083,9,00780cf0728580
23.249.236.56,800000090300bc1665522080,1,49227797,9,00bc1665522080
37.74.29.224,800000090300188b9d4341f0,10,46903627,9,00188b9d4341f0
31.200.213.99,80000634b20400001014ccd196,2,122438355,1588,No Mac indication (0x03)
2.58.165.244,80001f88807eab226f79691c60,6,27616652,8072,No Mac indication (0x03)
37.153.224.191,80000009030054a274d10460,1,30487662,9,0054a274d10460
31.160.126.51,8000000903009077eed9a900,5,100416251,9,009077eed9a900
37.26.225.175,000000090300cced4dbbb7d0,3,6544324,9,not_set
31.161.50.96,80000009030070708be86400,20,4487857,9,0070708be86400
37.235.113.121,800000090300a4934c147dc0,13,39313871,9,00a4934c147dc0
31.161.40.100,8000000903000081c40fc30e,2,91809516,9,000081c40fc30e
37.17.221.248,80000009030024169dd29000,54,13660246,9,0024169dd29000
5.102.141.133,80003a8c04,0,0,invalid,invalid
31.160.191.72,80000009030000a2ee59e60c,3,30073848,9,0000a2ee59e60c
37.139.136.74,80000a4c01ac101f02,12,23987985,2636,No Mac indication (0x03)
5.102.138.113,80003a8c04,0,0,invalid,invalid
31.149.140.216,80000009030070695a8075a4,2,101697739,9,0070695a8075a4
37.74.52.137,80000009030000eabdd5d712,3,7521854,9,0000eabdd5d712
31.160.196.117,800000090300b8386189ee16,4,19455042,9,00b8386189ee16
31.149.185.161,800000090300e4387ed89380,16,3704624,9,00e4387ed89380
31.160.236.176,80000009030000f28bb5036a,1,67175079,9,0000f28bb5036a
31.149.11.113,800000090300e4387ed5e080,13,6137660,9,00e4387ed5e080
31.160.131.57,80000009030000fcbad2a200,11,23683812,9,0000fcbad2a200
31.149.66.103,800000090300ecc018cf9200,5,29886558,9,00ecc018cf9200
37.74.98.81,800000090300d4e8803edde8,2,25218920,9,00d4e8803edde8
37.235.113.113,80000009030004627344e500,9,77148851,9,0004627344e500
31.201.26.255,502660000000010030000034,7,57236883,1344692224,not_set
31.160.27.159,800000090300d4e880d8761c,2,37797834,9,00d4e880d8761c
31.149.252.137,80000009030000351aedf1a8,3,58065164,9,0000351aedf1a8
37.26.224.240,000000090300cced4dbbb7d0,3,6544328,9,not_set
37.143.85.63,00000009030040ce24329850,12,50144219,9,not_set
31.160.169.208,8000000903006cb2ae451724,2,17449354,9,006cb2ae451724
23.109.80.185,80001f88807798d77a16c51e5f,27,5829240,8072,No Mac indication (0x03)
37.0.22.0,00000009030010b3d6dc3c70,12,91799628,9,not_set
37.26.229.54,800000090300c828e5cacb01,3,5784674,9,00c828e5cacb01
31.160.185.196,80000009030058ac785b58b4,1,25323783,9,0058ac785b58b4
5.83.4.1,80000a4c01b2d95006,7,136281,2636,No Mac indication (0x03)
37.251.187.234,800000090300505c882ddb80,6,18661820,9,00505c882ddb80
37.203.59.232,800000090300001ef6253a01,2,272754365,9,00001ef6253a01
5.159.33.216,800000090300f40f1b7a0170,9,136838081,9,00f40f1b7a0170
31.149.139.119,80000009030084b8023ec2f8,2,42165372,9,0084b8023ec2f8
31.160.73.216,8000000903002c4f524699bc,2,19964301,9,002c4f524699bc
31.160.103.255,80000009030000c88bace40c,2,36177366,9,0000c88bace40c
37.0.95.182,800000090300009ad219af98,4,19313642,9,00009ad219af98
31.160.91.217,80000009030000a2ee51ba8c,2,103250755,9,0000a2ee51ba8c
31.3.9.100,80000009030058ac78269080,11,99143347,9,0058ac78269080
45.11.164.207,800000090300881dfc36ef74,3,4067749,9,00881dfc36ef74
31.149.172.153,800000090300e4387ed14400,10,16261528,9,00e4387ed14400
37.235.115.139,800000090300ec01d5192c80,16,11748010,9,00ec01d5192c80
31.160.211.7,80000009030070db98834e18,2,90906838,9,0070db98834e18
31.149.238.135,800000090300bc26c76ab03a,3,4538082,9,00bc26c76ab03a
31.149.11.223,80000009030070695af59ff4,4,2244830,9,0070695af59ff4
31.149.229.199,80000009030000f28b3dffb2,2,45350934,9,0000f28b3dffb2
31.160.34.220,80001f8880bcd36d23b39d4f64,10,1103143,8072,No Mac indication (0x03)
31.20.157.1,502660000000010030001009,2,60187666,1344692224,not_set
37.143.85.124,0000000903003c13ccffa750,2,7114992,9,not_set
2.58.164.11,80001f8880a5bb526127d8f564,3,23456723,8072,No Mac indication (0x03)
23.249.238.4,800000090300000000000000,2,94088592,9,00000000000000
31.149.45.128,80000009030000fcba4a7043,2,22914763,9,0000fcba4a7043
31.161.119.245,80001f88802814c8732b00000000000000,1,2974051,8072,No Mac indication (0x03)
5.104.143.39,80003a8c04,0,0,invalid,invalid
23.109.80.235,80001f888019404b6b162f8c62,29,25881620,8072,No Mac indication (0x03)
31.149.110.201,800000090300e4387ed97080,8,7848003,9,00e4387ed97080
31.160.93.137,800000090300e4387ed1a180,20,16178029,9,00e4387ed1a180
37.153.198.244,800000090300706bb99a7654,6,46580791,9,00706bb99a7654
31.160.60.176,800000090300c44d84606b80,18,6953705,9,00c44d84606b80
31.149.136.24,800000090300c4f7d5148ec0,2,102905971,9,00c4f7d5148ec0
24.132.185.255,800000090300f4bd9ee3f000,26,24835631,9,00f4bd9ee3f000
31.160.5.87,80000009030084ebefa87c00,10,4334972,9,0084ebefa87c00
37.153.239.136,800000090300f872ea329abc,1,14320442,9,00f872ea329abc
37.153.211.240,800000090300a4004eb87c00,13,26524898,9,00a4004eb87c00
5.102.142.9,80003a8c04,0,0,invalid,invalid
31.160.170.200,8000000903002c4f52f5657e,2,14424360,9,002c4f52f5657e
37.26.224.8,000000090300cced4dbbb7d0,3,6544333,9,not_set
23.109.118.116,80001f8880dd8a7734f6134b6600000000,6,23425733,8072,No Mac indication (0x03)
23.249.236.180,800000090300d48cb5ac2e88,6,45449726,9,00d48cb5ac2e88
31.161.6.159,800000090300cc167eee20ac,1,115338338,9,00cc167eee20ac
45.81.222.126,8000000903001006ed5fd481,14,1211597,9,001006ed5fd481
5.39.174.41,80000009032c3311a412f0,0,0,9,2c3311a412f0
31.223.166.121,8000000903004800b32ffa80,6,23601033,9,004800b32ffa80
31.161.36.166,80001f88809457ef2f1800000000000000,1,3544442,8072,No Mac indication (0x03)
37.153.232.168,800000090300d8b1904af8c0,5,6990496,9,00d8b1904af8c0
37.153.219.232,80000009030010f311eebc60,1,39800841,9,0010f311eebc60
45.11.164.37,800000090300bc26c7dfb0cb,2,147220632,9,00bc26c7dfb0cb
37.0.88.192,800000090300cc7f76c4d050,14,19605419,9,00cc7f76c4d050
31.149.157.129,8000000903006cb2ae353cec,2,16074830,9,006cb2ae353cec
37.235.118.225,80000009030070ea1a0a4d00,66,79140413,9,0070ea1a0a4d00
31.160.96.151,800000090300500f80d4d7dc,2,4847559,9,00500f80d4d7dc
31.151.51.1,80000009030000ebd5ed8400,9,27859344,9,0000ebd5ed8400
23.249.238.11,800000090300000000000000,2,94088595,9,00000000000000
31.149.96.193,800000090300005d73e1665e,1,111697730,9,00005d73e1665e
23.249.237.141,0000000903005c3e06c2ab20,3,33871054,9,not_set
37.153.198.200,800000090300d8b1909f9940,3,12181783,9,00d8b1909f9940
5.200.4.129,800007c703cc4e24e4430a,33,18198232,1991,cc4e24e4430a
31.160.21.233,800000090300d4e880d86384,2,45351248,9,00d4e880d86384
31.160.229.87,80000009030084b2618d178c,2,15626560,9,0084b2618d178c
37.74.71.199,800000090300bc26c7676dbc,2,102649049,9,00bc26c7676dbc
31.160.90.185,8000000903000042683b5ab8,3,102902642,9,000042683b5ab8
31.201.228.1,502660000000031201007173,2,50064670,1344692224,not_set
37.153.211.255,800000090300a4004eb87c00,13,26524901,9,00a4004eb87c00
31.200.215.113,80000634b22db4001014e8f756,6,69606027,1588,No Mac indication (0x03)
31.149.227.217,800000090300e4387ed79980,7,13391704,9,00e4387ed79980
37.26.227.207,000000090300cced4dbbb7d0,3,6544336,9,not_set
31.160.121.183,8000000903000027e3952800,24,1743323,9,000027e3952800
31.149.226.169,8000000903006cb2aed26dee,4,20040160,9,006cb2aed26dee
31.223.173.207,800000090300b4de31dca40e,1,138155187,9,00b4de31dca40e
31.160.246.39,8000000903002c5a0faa15fa,2,99004106,9,002c5a0faa15fa
31.160.65.9,800000090300e4387eccb980,10,19435255,9,00e4387eccb980
31.149.230.113,80000009030024d79c747580,13,15833062,9,0024d79c747580
31.161.72.192,800000090300b08bcf70b260,2,100399751,9,00b08bcf70b260
31.3.15.140,80000009030058ac78268c80,16,4550281,9,0058ac78268c80
5.149.254.59,80001f8880d8f6ef2545e4475300000000,18,34429511,8072,No Mac indication (0x03)
31.160.140.119,80000009030080e01d454024,3,16313387,9,0080e01d454024
31.161.63.192,80000009030070b317687400,6,100247619,9,0070b317687400
5.172.47.131,80000634b20400001014cbd196,3,69604489,1588,No Mac indication (0x03)
31.161.73.161,8000000903004800b32fd900,7,21164298,9,004800b32fd900
37.46.122.3,f5717f001c7375b6cb00,4,97972595,1970372352,No Mac indication (0x03)
31.160.237.33,80000009030000be7501ae86,2,50521811,9,0000be7501ae86
37.203.59.248,800000090300001ef6253a01,2,272754373,9,00001ef6253a01
31.149.199.49,80000009030000351a07a954,2,88261400,9,0000351a07a954
31.160.142.160,800000090300a4530e103578,2,3619836,9,00a4530e103578
31.3.11.239,80000009030058ac78268c80,16,4550282,9,0058ac78268c80
37.143.81.1,0000000903003c13ccffa750,2,7114999,9,not_set
31.151.221.214,8000124c05485ab63abe4133,185,485340,4684,No Mac indication (0x03)
31.149.5.130,80000009030020cfae612d80,3,90025554,9,0020cfae612d80
5.180.140.5,800000090300a0b439dd7880,6,39186029,9,00a0b439dd7880
37.114.94.210,0000000903005c3e06c2abe6,9,24573983,9,not_set
31.3.13.212,800000090300d4e880f60e00,33,59211267,9,00d4e880f60e00
31.160.65.215,8000000903007411b2fa05a4,4,83299,9,007411b2fa05a4
37.139.16.224,80001f8880ab55717b5561bc5a00000000,12,46030482,8072,No Mac indication (0x03)
5.39.173.38,80000009032c3311a412f0,0,0,9,2c3311a412f0
5.182.210.243,80001f88801c3b7862fd47896200000000,19,985105,8072,No Mac indication (0x03)
37.26.224.17,000000090300cced4dbbb7d0,3,6544339,9,not_set
31.160.11.8,800000090300707db9a62820,2,102647438,9,00707db9a62820
23.109.80.13,80001f88806c3d775f5b4b4a65,9,425236,8072,No Mac indication (0x03)
31.149.47.81,80000009030070db98834e2c,2,33243547,9,0070db98834e2c
37.26.227.191,000000090300cced4dbbb7d0,3,6544340,9,not_set
31.160.113.192,8000000903007079b3afae28,3,102731081,9,007079b3afae28
5.200.21.134,80003a8c04,0,0,invalid,invalid
5.180.225.57,800000090300a8b456bd5000,24,11520598,9,00a8b456bd5000
37.46.112.144,80001f8880b987e710d70c776500000000,41,3671643,8072,No Mac indication (0x03)
31.149.151.9,80000009030084b2618d12c8,2,7856235,9,0084b2618d12c8
31.149.192.248,80000009030070df2fd890a8,2,92091073,9,0070df2fd890a8
37.0.81.201,800000090300380e4d0e6670,13,52947938,9,00380e4d0e6670
31.160.94.63,8000000903000062eceaff40,3,71253131,9,000062eceaff40
31.160.163.47,800000090300fc5b39d36b7c,4,6984265,9,00fc5b39d36b7c
31.201.218.0,502660000000010030000007,7,54750520,1344692224,not_set
5.178.39.130,800007e580b4bbfb261e9a7a55,15,9404345,2021,No Mac indication (0x03)
31.161.54.113,800000090300e4387ed30900,14,2922685,9,00e4387ed30900
31.160.125.248,800000090300b08bcf70bfbc,3,15008069,9,00b08bcf70bfbc
23.249.234.157,800000090300ccef4857e6a0,4,64115085,9,00ccef4857e6a0
5.10.127.142,80000009034c0082fc5440,0,0,9,4c0082fc5440
31.149.160.9,800000090300689e0b4ce580,14,14571713,9,00689e0b4ce580
37.74.76.3,80000009030000fcba715902,2,16749435,9,0000fcba715902
31.160.170.105,8000000903004c776da59be8,3,64632970,9,004c776da59be8
31.3.11.191,800000090300d4e880f60e00,33,59211271,9,00d4e880f60e00
37.74.71.215,800000090300d4e880ed153e,2,40656899,9,00d4e880ed153e
31.160.78.72,800000090300a03d6f84e988,2,4571274,9,00a03d6f84e988
31.160.188.79,800000090300a8b456e154d4,2,39217971,9,00a8b456e154d4
23.249.237.232,800000090300000000000000,2,64711667,9,00000000000000
23.249.238.99,0000000903005c3e06c2ab20,3,33871063,9,not_set
5.149.248.176,80001f8880cff3760bd8b10a6200000000,16,5342987,8072,No Mac indication (0x03)
37.114.89.22,0000000903005c3e06c2abe6,9,24573987,9,not_set
5.39.223.241,f5717f7483eff58f4d00,3,109478770,1970372468,No Mac indication (0x03)
37.74.40.43,8000000903007411b28a0300,14,6064175,9,007411b28a0300
37.203.61.94,800000090300ac2aa150ee01,3,13994786,9,00ac2aa150ee01
37.74.78.9,800000090300a03d6edbd500,18,13017106,9,00a03d6edbd500
31.149.246.180,800000090300dc8c375feb00,6,103489861,9,00dc8c375feb00
37.1.104.165,800000090300c08c607479f6,2,44133058,9,00c08c607479f6
23.249.238.222,800000090300588b1c9aac80,6,41189608,9,00588b1c9aac80
31.160.170.153,8000000903000027e38a26ac,2,20483733,9,000027e38a26ac
37.153.192.145,800000090300c4f7d5b52480,32,15379422,9,00c4f7d5b52480
31.160.126.224,8000000903003890a56f87e0,2,2160449,9,003890a56f87e0
31.161.68.80,800000090300d8b190f6a6d4,3,26062614,9,00d8b190f6a6d4
31.160.38.169,800000090300c014fe4e1f00,8,102317052,9,00c014fe4e1f00
37.235.118.67,80000009030070617b7ad380,17,96514594,9,0070617b7ad380
31.149.14.224,8000000903002c4f5251fa88,2,60287947,9,002c4f5251fa88
31.171.200.78,80000009032c3311a412f0,0,0,9,2c3311a412f0
5.159.33.19,800000090300f40f1b7a0170,9,136838096,9,00f40f1b7a0170
37.17.215.96,800000090300ec447630f483,12,342322235,9,00ec447630f483
37.153.230.177,800000090300a0ecf94c0070,11,73138623,9,00a0ecf94c0070
31.3.13.179,80000009030058ac78269080,11,99143362,9,0058ac78269080
31.20.90.1,502660000000010030000085,6,49974051,1344692224,not_set
37.0.94.167,80001f888032e1e77f03dbe364,7,8993098,8072,No Mac indication (0x03)
31.3.8.177,8000000903000845d1b3f400,44,27803996,9,000845d1b3f400
31.160.196.232,800000090300a03d6e23b180,13,28104032,9,00a03d6e23b180
31.149.80.193,80000009030020cc27b72e10,2,17535122,9,0020cc27b72e10
31.3.14.169,800007c703002438435e40,237,29456974,1991,002438435e40
31.149.224.1,80000009030000f28bb4fd52,1,19435713,9,0000f28bb4fd52
31.149.7.127,800000090300a09351c02d80,14,2320246,9,00a09351c02d80
5.39.171.225,80000009032c3311a412f0,0,0,9,2c3311a412f0
31.160.46.135,800000090300c4f7d5148f74,2,15037496,9,00c4f7d5148f74
5.104.136.243,800063a28040b93cacc02400000001,1,81371275,25506,No Mac indication (0x03)
31.223.166.111,800000090300b8a3774a5a80,12,52633843,9,00b8a3774a5a80
31.149.134.171,80001f88802931464f7caa3c62,1,100224866,8072,No Mac indication (0x03)
37.74.89.63,8000000903004800b32fca80,2,15034334,9,004800b32fca80
37.74.6.47,800000090300d8b190e8faf8,4,59851203,9,00d8b190e8faf8
31.149.30.113,8000304404464738304644544b3233303030323835,1741179426,7161272,12356,No Mac indication (0x03)
23.249.238.29,80001f880300a05783c346,1,1307378,8072,00a05783c346
37.74.73.47,800000090300bc26c7d91730,2,6386366,9,00bc26c7d91730
37.203.56.45,80000009030034b88324fb00,6,81040704,9,0034b88324fb00
23.249.232.206,0000000903005c3e06c2abe6,9,24573993,9,not_set
31.160.148.64,80000009030000f28bb5562c,2,424055,9,0000f28bb5562c
45.9.172.162,8000000903005c64f1322700,12,46059589,9,005c64f1322700
31.161.51.224,800000090300e41f7bfe8b00,9,600134,9,00e41f7bfe8b00
45.81.223.22,80000009030010a8293f3a01,9,21499979,9,0010a8293f3a01
37.17.215.110,800000090300ec447630f483,12,342322239,9,00ec447630f483
31.160.169.207,80000009030084b261b4e970,2,7933634,9,0084b261b4e970
31.207.48.201,80001f88809ac7b14dd54f2f5b00000000,12,64453758,8072,No Mac indication (0x03)
37.26.224.89,000000090300cced4dbbf610,3,6543882,9,not_set
31.160.131.233,800000090300502fa85e07e4,2,7754463,9,00502fa85e07e4
31.171.203.30,8000000903f80f6fe4c650,0,0,9,f80f6fe4c650
31.160.116.145,80000009030070695aa7011c,2,74976509,9,0070695aa7011c
31.3.9.165,80000009030058ac78269080,11,99143367,9,0058ac78269080
31.160.169.103,80000009030000a2ee51b8ac,2,9487143,9,0000a2ee51b8ac
37.235.117.191,800000090300bc26c7bd6180,2,14419282,9,00bc26c7bd6180
37.26.229.78,800000090300a49bcda7d381,10,80367125,9,00a49bcda7d381
31.149.148.167,80000009030084b80294b99a,6,1559569,9,0084b80294b99a
23.249.238.142,0000000903005c3e06c2abe6,9,24573995,9,not_set
37.153.209.193,80001f88805183831f258dcd61,16,6717255,8072,No Mac indication (0x03)
31.160.112.96,80000009030028ac9ec39438,4,2779088,9,0028ac9ec39438
31.160.114.25,80001f8880019c552704d68264,5,940243,8072,No Mac indication (0x03)
37.0.94.164,80001f888032e1e77f03dbe364,7,8993104,8072,No Mac indication (0x03)
5.255.91.168,80001f88044a465450364c33,67,33680210,8072,No Mac indication (0x03)
31.160.222.121,800000090300843dc6cf96a8,1,41733825,9,00843dc6cf96a8
45.81.223.166,8000000903000845d1035601,51,2768781,9,000845d1035601
31.149.210.73,800000090300ecce13f0c400,8,100935248,9,00ecce13f0c400
31.160.155.57,8000000903006887c6299200,6,15622151,9,006887c6299200
23.249.238.179,80000009030064f69d081000,19,19749190,9,0064f69d081000
31.3.15.228,80000009030058ac78268c80,16,4550295,9,0058ac78268c80
31.149.128.217,800000090300e4387ed46c00,10,19435101,9,00e4387ed46c00
23.249.233.243,0000000903005c3e06c2abe6,9,24573996,9,not_set
45.80.100.127,800011ae056cb0ce543f0033,539,310297,4526,No Mac indication (0x03)
5.39.175.41,80000009032c3311a412f0,0,0,9,2c3311a412f0
37.114.91.206,0000000903005c3e06c2abe6,9,24573996,9,not_set
31.223.166.103,80000009030080248fdd3600,16,4678342,9,0080248fdd3600
37.247.36.159,8000000903000005740fb2bc,8,191940053,9,000005740fb2bc
31.160.60.183,800000090300c44d84606b80,18,6953726,9,00c44d84606b80
31.149.89.33,800000090300706d15f4c9c0,16,2906882,9,00706d15f4c9c0
37.26.225.118,800000090300845a3e130101,2,7857155,9,00845a3e130101
5.157.87.1,800063a280ec9b8b608d3b00000001,5,204926742,25506,No Mac indication (0x03)
37.74.16.237,80001f888049b25c2a2b00000000000000,1,2984872,8072,No Mac indication (0x03)
31.149.5.79,80000009030000351a07a92c,2,20951366,9,0000351a07a92c
5.39.169.113,80000009032c3311a412f0,0,0,9,2c3311a412f0
31.149.218.57,80000009030080e01d453f0c,2,18767859,9,0080e01d453f0c
5.79.92.33,80001f888015f66a2807503a5900000000,60,1547185,8072,No Mac indication (0x03)
31.160.84.7,80000009030058ac78bbf410,5,102040098,9,0058ac78bbf410
31.3.9.132,80000009030058ac78268c80,16,4550297,9,0058ac78268c80
5.159.39.193,8000000903006400f175f780,9,104460159,9,006400f175f780
31.161.85.226,8000000903001cfc17549b80,10,11583533,9,001cfc17549b80
23.249.235.32,800000090300d0d0fd769c88,3,79326222,9,00d0d0fd769c88
31.149.211.136,800000090300f40f1b16c444,4,71174341,9,00f40f1b16c444
5.39.172.142,80000009032c3311a412f0,0,0,9,2c3311a412f0
31.160.201.71,8000000903003890a59f0ab0,1,5190470,9,003890a59f0ab0
37.247.33.61,8000000903000005740fb2bc,8,191940055,9,000005740fb2bc
37.114.88.240,8000000903003c13ccee2680,17,71336827,9,003c13ccee2680
37.114.91.226,0000000903005c3e06c2ab20,3,33871075,9,not_set
31.161.1.145,800000090300e4387eccb900,6,7081482,9,00e4387eccb900
37.114.88.42,0000000903005c3e06c2ab20,3,33871075,9,not_set
5.255.86.220,800000e804435a3339313050515056,15,54782765,232,No Mac indication (0x03)
5.39.168.1,800000090300002cc801e480,6,148732960,9,00002cc801e480
31.160.74.8,8000000903002cd02d373244,2,70247388,9,002cd02d373244
31.160.26.63,8000000903006cab05dd1376,2,17932426,9,006cab05dd1376
23.111.239.132,80001f888023206226fbc0bf6700000000,2,7627592,8072,No Mac indication (0x03)
45.13.164.66,80000634b20400001014ddd196,2,122438443,1588,No Mac indication (0x03)
37.235.8.0,800000090300ccef48ead700,7,22815802,9,00ccef48ead700
31.223.160.160,80000009030040b5c14f0c80,45,34379497,9,0040b5c14f0c80
31.160.85.83,80000009030020cfaebc8000,3,37842758,9,0020cfaebc8000
31.160.6.233,80000009030000f28bbc90c4,2,7856761,9,0000f28bbc90c4
23.249.234.144,800000090300588b1c9a6380,12,6051486,9,00588b1c9a6380
31.160.52.223,800000090300b08bcf70a748,2,75930785,9,00b08bcf70a748
31.21.0.1,502660000000031201007174,2,50063477,1344692224,not_set
5.101.47.255,00000009030000c16428a020,12,22646390,9,not_set
31.201.222.1,502660000000010030000130,3,59599665,1344692224,not_set
31.20.194.0,502660000000010030000141,4,33634173,1344692224,not_set
31.149.133.115,8000000903006871614f0157,1,25207388,9,006871614f0157
31.149.100.161,800000090300e4387ed0ec00,18,2339017,9,00e4387ed0ec00
37.0.94.162,80001f888032e1e77f03dbe364,7,8993109,8072,No Mac indication (0x03)
31.149.160.228,8000000903006cab05b91f80,36,10199018,9,006cab05b91f80
31.149.191.209,800000090300e4387ed89780,8,6378640,9,00e4387ed89780
31.149.226.71,8000000903009cd57dcb6c80,16,85808,9,009cd57dcb6c80
5.159.33.63,8000000903004c4e357abe96,32,688903,9,004c4e357abe96
37.44.13.193,80003a8c04,0,0,invalid,invalid
31.186.175.59,80001f88805ca5622b34cf724f00000000,149,23612166,8072,No Mac indication (0x03)
31.131.20.121,80001f888083423807d9ab6c5100000000,40,25889889,8072,No Mac indication (0x03)
31.160.104.249,8000000903007cad4f9b6380,7,72329037,9,007cad4f9b6380
24.132.121.0,80000009030000a289271400,8,29066380,9,0000a289271400
31.3.12.147,800000090300d4e880f60d00,7,99128965,9,00d4e880f60d00
37.114.95.69,800000090300fc9947a262b6,3,7254215,9,00fc9947a262b6
45.13.165.2,80000634b29e2000101471d8f7,4,10291163,1588,No Mac indication (0x03)
31.160.118.111,80000009030080e01d454768,2,75073261,9,0080e01d454768
37.153.245.211,800000090300e4aa5d25c53e,12,12591314,9,00e4aa5d25c53e
31.160.132.145,80000009030000a38e1e309c,2,19876292,9,0000a38e1e309c
23.249.235.242,0000000903005c3e06c2ab20,3,33871078,9,not_set
23.249.232.101,800000090300bc16652f92d2,1,27900739,9,00bc16652f92d2
45.81.220.70,80000009030024d79cd54201,20,1380793,9,0024d79cd54201
37.114.94.37,0000000903005c3e06c2abe6,9,24574003,9,not_set
31.160.29.73,800000090300e4387ed0c900,8,16349942,9,00e4387ed0c900
31.160.238.103,800000090300286f7f147edc,1,707970,9,00286f7f147edc
37.153.251.249,800000090300cc46d62afc70,1,29645422,9,00cc46d62afc70
31.160.46.0,80000009030000a2ee19b594,2,90007264,9,0000a2ee19b594
37.153.246.242,80003a8c04,0,0,invalid,invalid
37.26.225.16,000000090300cced4dbbf610,3,6543891,9,not_set
37.74.28.87,800000090300e865490b8af6,2,7335519,9,00e865490b8af6
37.74.150.97,80000009030000b7715b0300,42,25554823,9,0000b7715b0300
37.114.94.199,0000000903005c3e06c2abe6,9,24574003,9,not_set
37.153.222.232,800000090300a0ecf94c0070,11,73138637,9,00a0ecf94c0070
31.160.15.71,80000009030000f28bec0178,2,102644855,9,0000f28bec0178
37.18.16.97,80003a8c0431,0,0,14988,No Mac indication (0x03)
31.171.204.210,80001f888061b921728d8f9c67,1,10027094,8072,No Mac indication (0x03)
31.160.150.31,800000090300d4c93cc4893a,1,37857339,9,00d4c93cc4893a
31.186.173.175,80001f88805ca5622b34cf724f00000000,60,24140444,8072,No Mac indication (0x03)
45.81.222.127,000000090300cced4dbbb7d0,3,6544360,9,not_set
37.114.88.61,800000090300500f80f07580,16,32005802,9,00500f80f07580
31.160.222.40,8000000903002c4f5251e520,2,31655600,9,002c4f5251e520
31.149.124.233,8000000903006c8d7773a0d0,12,41958768,9,006c8d7773a0d0
37.153.214.37,8000000903004403a74261e8,16,4155216,9,004403a74261e8
31.149.244.7,800000090300e4387ed1bc80,6,19952586,9,00e4387ed1bc80
31.186.166.191,800000090300e4aa5dc51d4a,23,20114,9,00e4aa5dc51d4a
31.149.73.110,8000000903002cf89b951100,6,5918673,9,002cf89b951100
31.161.99.112,80000009030020cc27178f80,14,1212950,9,0020cc27178f80
37.74.15.161,80000009030000a38e1149bc,6,4510088,9,0000a38e1149bc
37.235.116.81,800000090300c471fe380d30,1,65041820,9,00c471fe380d30
31.160.26.241,800000090300e4387ed0b400,16,14422659,9,00e4387ed0b400
37.74.190.249,80000009030084b26167c87c,2,101605893,9,0084b26167c87c
31.160.26.9,8000000903004c776d568b3e,2,46972448,9,004c776d568b3e
37.114.90.30,800000090300bc1665529304,12,6654012,9,00bc1665529304
31.160.66.249,800000090300a4530e10263c,2,7352366,9,00a4530e10263c
37.46.114.5,80001f8880d5fbff4b924f4b6000000000,5,91248123,8072,No Mac indication (0x03)
5.132.20.1,502660000000010030000024,9,57237582,1344692224,not_set
37.114.94.31,0000000903005c3e06c2abe6,9,24574006,9,not_set
31.184.89.1,502660000000010030000008,8,49541605,1344692224,not_set
5.200.30.87,8000000903007cad4f42a080,8,19528211,9,007cad4f42a080
37.26.225.172,000000090300cced4dbbb7d0,3,6544362,9,not_set
45.11.166.176,8000000903001c6a7a9a8e19,25,4676655,9,001c6a7a9a8e19
5.39.169.225,80000009032c3311a412f0,0,0,9,2c3311a412f0
31.149.75.73,800000090300e4387ed0f980,8,5531799,9,00e4387ed0f980
23.249.234.88,800000090300b8386161b708,2,106438743,9,00b8386161b708
37.235.117.119,800000090300649ef3126dc0,8,15717585,9,00649ef3126dc0
31.192.228.18,00000009030000562bab8012,9,5730913,9,not_set
31.149.111.73,800063a280943fc296d14700000001,1,29540025,25506,No Mac indication (0x03)
37.114.93.235,8000000903002cd02d1082f0,2,35369261,9,002cd02d1082f0
37.46.121.214,80001f88802483b0510cd1f85e00000000,11,24852330,8072,No Mac indication (0x03)
37.153.233.33,80003a8c04,0,0,invalid,invalid
31.160.22.120,800000090300cc167ed4590c,2,27915136,9,00cc167ed4590c
31.149.175.240,80000009030000be754b51d4,2,14150115,9,0000be754b51d4
37.235.117.59,80000009030024161b3b4d80,52,230877,9,0024161b3b4d80
37.139.137.167,8000cda203649d99d1ecb3,26,35064164,52642,649d99d1ecb3
37.74.4.11,800000090300d47798075700,10,29990148,9,00d47798075700
31.160.164.151,8000000903000062ececb230,2,36219864,9,000062ececb230
31.160.23.73,800000090300cc46d6df4c4c,2,13737881,9,00cc46d6df4c4c
31.161.99.121,800000090300e4387ed0bf80,5,15833121,9,00e4387ed0bf80
5.102.140.53,80003a8c04,0,0,invalid,invalid
37.1.110.5,80001f8880b860c35f891b335800000000,90,15086035,8072,No Mac indication (0x03)
