IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
94.211.177.184,8000124c0570188b22707533,196,758020,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
145.131.108.105,8000000903002cd02d2118f0,2,4149368,9.0,002cd02d2118f0,ciscoSystems
141.255.178.69,80000009030010e376a2a780,5,8132409,9.0,0010e376a2a780,ciscoSystems
87.237.96.17,8000000903f80f6fe4c650,0,0,9.0,f80f6fe4c650,ciscoSystems
89.146.42.61,800000090300e4379f175800,14,12100092,9.0,00e4379f175800,ciscoSystems
94.213.226.0,800000090300002790ff2800,35,30630121,9.0,00002790ff2800,ciscoSystems
87.195.120.0,16081976abcd,1,158299507,369629558.0,not_set,
93.117.227.165,800033870370fc8c686a70,0,0,13191.0,70fc8c686a70,OneAccess
94.210.135.216,8000124c051c3e84901f2133,253,3435997,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
93.117.232.89,800033870370fc8c1611f2,0,0,13191.0,70fc8c1611f2,OneAccess
145.94.59.255,80000009030084ebef580380,17,37454493,9.0,0084ebef580380,ciscoSystems
109.109.111.65,80000009030028affd0e6300,11,11203752,9.0,0028affd0e6300,ciscoSystems
89.20.86.239,8000000903004c776d6a1342,2,35084991,9.0,004c776d6a1342,ciscoSystems
94.215.127.41,8000124c057429af22bf3533,32,302100,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
93.154.102.128,80000009030000351ad50900,2,151667379,9.0,0000351ad50900,ciscoSystems
92.66.95.15,80000009030074a2e66b8fc8,1,36650365,9.0,0074a2e66b8fc8,ciscoSystems
93.117.234.185,800033870370fc8c5446d0,0,0,13191.0,70fc8c5446d0,OneAccess
93.186.190.179,80000634b20400001014cdd196,0,44222285,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
94.103.157.125,8000000903000005740fb2bc,8,192467204,9.0,000005740fb2bc,ciscoSystems
145.94.103.255,80000009030020cfae843700,23,32120078,9.0,0020cfae843700,ciscoSystems
154.14.9.87,800000090300ecf40c57ec14,1,3787980,9.0,00ecf40c57ec14,ciscoSystems
92.108.26.255,80000009030000a289267000,8,28386525,9.0,0000a289267000,ciscoSystems
93.184.102.142,80000009030018f9352c4880,12,18243233,9.0,0018f9352c4880,ciscoSystems
87.237.3.241,800000090300a0239ff7f690,14,109096462,9.0,00a0239ff7f690,ciscoSystems
88.211.132.129,800000090300683b7833f900,24,34684487,9.0,00683b7833f900,ciscoSystems
152.89.6.55,80000009030018e72874e900,27,34801402,9.0,0018e72874e900,ciscoSystems
93.117.228.32,800007db03a4be2bb88c02,20,11315675,2011.0,a4be2bb88c02,"HUAWEI Technology Co.,Ltd"
92.68.21.104,80000009030064f69d12fcc4,3,42510274,9.0,0064f69d12fcc4,ciscoSystems
89.207.24.0,800000090300881dfcd32400,4,174497277,9.0,00881dfcd32400,ciscoSystems
151.248.51.151,800000090300bc26c7dff4eb,6,672566,9.0,00bc26c7dff4eb,ciscoSystems
93.117.210.85,800000090300802dbf9ed580,38,15543601,9.0,00802dbf9ed580,ciscoSystems
91.212.176.23,80001f888044bd2444f8b6406100000000,4,75452621,8072.0,No Mac indication (0x03),net-snmp
109.109.116.84,80000009030024169dbabb00,20,43942049,9.0,0024169dbabb00,ciscoSystems
94.211.61.0,800000090300285261fb8400,13,25120957,9.0,00285261fb8400,ciscoSystems
144.178.228.31,80000009030000fd2224e031,2,8978486,9.0,0000fd2224e031,ciscoSystems
92.68.101.213,800000090300a49bcd84e358,2,2238433,9.0,00a49bcd84e358,ciscoSystems
95.98.80.1,502660000000010030001001,3,64413360,1344692224.0,not_set,
90.145.53.212,800022250318b1699f33b4,16,11813746,8741.0,18b1699f33b4,"SonicWALL, Inc."
147.75.86.42,16dc3f78a90a877faf848c6e3bb8c48e880efdf5f7f9aeb80a1030c5921cc888,16,19821855,383532920.0,not_set,
92.67.232.151,80001f88031056ca171f70,1,1117637,8072.0,1056ca171f70,net-snmp
92.63.160.35,800007c703609c9f5c13c0,154,86395138,1991.0,609c9f5c13c0,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
94.213.225.1,800000090300002790ff2800,35,30630127,9.0,00002790ff2800,ciscoSystems
89.20.65.71,80000009030018e7281679de,11,162346723,9.0,0018e7281679de,ciscoSystems
92.64.2.51,800000090300b4de31a2392c,1,2859423,9.0,00b4de31a2392c,ciscoSystems
92.71.225.33,800000090300d47798c8e500,34,52270873,9.0,00d47798c8e500,ciscoSystems
145.128.235.66,80000009030000be75017668,2,6878284,9.0,0000be75017668,ciscoSystems
94.210.80.145,8000124c057429af6532c533,79,2249762,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
92.108.215.0,80000009030000ebd5ed6800,13,28815309,9.0,0000ebd5ed6800,ciscoSystems
93.117.192.17,8000000903006c03095d7600,14,36175867,9.0,006c03095d7600,ciscoSystems
143.177.188.1,502660000000010030000010,6,49550564,1344692224.0,not_set,
145.220.141.133,80001f8880261889700e3bf35f00000000,17,4522776,8072.0,No Mac indication (0x03),net-snmp
94.209.2.180,8000124c053c77e66c368b33,1046,4187351,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
144.178.231.0,800000090300d4789b8b65c5,2,20755857,9.0,00d4789b8b65c5,ciscoSystems
109.206.163.226,80001f8880f5b6cb2fa8735c6100000000,34,76739410,8072.0,No Mac indication (0x03),net-snmp
87.213.169.239,800000090300c46413c5ac00,2,122512090,9.0,00c46413c5ac00,ciscoSystems
92.64.198.240,80001f88031056ca17b3b4,1,1117628,8072.0,1056ca17b3b4,net-snmp
94.209.173.255,8000000903006c410e152c00,9,32618654,9.0,006c410e152c00,ciscoSystems
94.208.48.174,8000124c0570778172a80a33,132,3510,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.103.157.97,8000000903000005740fb2bc,8,192467210,9.0,000005740fb2bc,ciscoSystems
93.117.225.241,800033870370fc8c161532,0,0,13191.0,70fc8c161532,OneAccess
109.109.109.184,800000090300b0c53ce4ad80,34,32448308,9.0,00b0c53ce4ad80,ciscoSystems
145.128.243.248,80000009ee000008e3fffc2c,1,39741499,9.0,No Mac indication (0x03),ciscoSystems
89.255.9.239,800000090300cc167ea978f2,2,4487902,9.0,00cc167ea978f2,ciscoSystems
87.213.238.250,800000090300e4d3f1913180,2,19237378,9.0,00e4d3f1913180,ciscoSystems
92.68.61.217,80000009030070695a478500,63,56963403,9.0,0070695a478500,ciscoSystems
87.251.37.143,800007e580b9c2cf0c0f1cd567,1,6724727,2021.0,No Mac indication (0x03),"U.C. Davis, ECE Dept. Tom"
92.109.224.255,80000009030000ebd5ed3c00,8,28818887,9.0,0000ebd5ed3c00,ciscoSystems
144.178.224.247,800000090300f40f1b668637,1,15993713,9.0,00f40f1b668637,ciscoSystems
91.103.23.63,000000090300cced4dbbb7d0,3,7071512,9.0,not_set,ciscoSystems
89.20.95.137,80000009030000c164bc0500,2,7258165,9.0,0000c164bc0500,ciscoSystems
93.117.222.203,80000009030074ad98b5f180,15,12700317,9.0,0074ad98b5f180,ciscoSystems
89.30.213.66,800000090300eeab292f92,0,0,9.0,00eeab292f92,ciscoSystems
93.117.255.231,80000009030080276c99bf00,8,6955274,9.0,0080276c99bf00,ciscoSystems
93.117.222.73,800000090300341b2dd1f700,8,62655557,9.0,00341b2dd1f700,ciscoSystems
109.109.106.113,800000090300b0c53ce4ad80,34,32448311,9.0,00b0c53ce4ad80,ciscoSystems
89.149.232.155,80000a4c015995e89b,2,31703154,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
94.215.76.0,800000090300285261fb8800,11,28298545,9.0,00285261fb8800,ciscoSystems
92.68.206.187,800000090300a00f37fde080,12,7512716,9.0,00a00f37fde080,ciscoSystems
88.208.11.3,80001f888034b22928a414305e00000000,24,2971561,8072.0,No Mac indication (0x03),net-snmp
139.28.203.224,8000000903003891b73f8880,30,51936043,9.0,003891b73f8880,ciscoSystems
109.109.106.5,00000009030034732dda8120,2,63762162,9.0,not_set,ciscoSystems
136.144.198.40,80001f88804740b7040fa1565d00000000,45,5253226,8072.0,No Mac indication (0x03),net-snmp
95.97.36.235,8000304404464754363046544b3232303943564c33,1746892620,1975201,12356.0,No Mac indication (0x03),"Fortinet, Inc."
89.200.71.43,800000090300e4a41c6cab00,18,81141,9.0,00e4a41c6cab00,ciscoSystems
94.157.200.1,502660000000031201007164,5,65268418,1344692224.0,not_set,
109.109.105.49,800000090300482e72fe7000,12,21026165,9.0,00482e72fe7000,ciscoSystems
93.117.231.1,80000009030004bd97782e00,12,6691149,9.0,0004bd97782e00,ciscoSystems
94.208.182.132,80000b2f0508952a4909e333,1,1776724,2863.0,No Mac indication (0x03),Thomson Inc.
145.128.202.96,00000009020000024b7d8d6f,4,75328155,9.0,not_set,ciscoSystems
137.174.153.97,0000197f000010e8780c5001,3,73712679,6527.0,not_set,Nokia (formerly 'Alcatel-Lucent')
93.117.239.140,800000090300148473eaa680,5,2349114,9.0,00148473eaa680,ciscoSystems
93.95.144.1,0000000903004006d5529a96,12,63939124,9.0,not_set,ciscoSystems
87.212.212.0,502660000000010030000099,3,49504203,1344692224.0,not_set,
89.99.190.162,80000b2f05e0885dbf800933,1,3089412,2863.0,No Mac indication (0x03),Thomson Inc.
134.19.181.231,80001f888094f8617ded059a5f00000000,12,75795,8072.0,No Mac indication (0x03),net-snmp
109.109.100.225,80000009030028affd10b000,16,11639346,9.0,0028affd10b000,ciscoSystems
88.211.147.45,8000000903005c3e065a5080,10,6600362,9.0,005c3e065a5080,ciscoSystems
145.131.120.153,800000090300006bf1f3c98e,1,2963270,9.0,00006bf1f3c98e,ciscoSystems
89.200.97.9,8000304404464754363046544b3231303942545a4a,1740078748,8788906,12356.0,No Mac indication (0x03),"Fortinet, Inc."
149.143.20.11,800000090300588b1c9d3600,10,505850,9.0,00588b1c9d3600,ciscoSystems
95.168.168.29,80001f8880ccc888599288ff6100000000,25,19699039,8072.0,No Mac indication (0x03),net-snmp
95.99.117.0,502660000000010030000139,6,49378260,1344692224.0,not_set,
94.231.255.60,800000090300000ab86d8f58,15,36646500,9.0,00000ab86d8f58,ciscoSystems
145.131.233.161,80000009030010f311a232a0,3,963782,9.0,0010f311a232a0,ciscoSystems
93.117.204.72,800000090300f86bd9623700,24,17433799,9.0,00f86bd9623700,ciscoSystems
92.108.151.0,80000009030094d469541400,9,28214073,9.0,0094d469541400,ciscoSystems
94.213.212.62,80000b2f058029946b373c33,1,833685,2863.0,No Mac indication (0x03),Thomson Inc.
91.238.154.1,8000000903002c542dfeb980,12,75257547,9.0,002c542dfeb980,ciscoSystems
90.145.62.131,8000000903c067af6523a0,0,0,9.0,c067af6523a0,ciscoSystems
92.108.57.0,80000009030000ebd5ed6800,13,28815324,9.0,0000ebd5ed6800,ciscoSystems
93.117.248.50,800033870370fc8c1610b6,0,0,13191.0,70fc8c1610b6,OneAccess
87.215.37.120,800000090300649ef39b6840,3,105497990,9.0,00649ef39b6840,ciscoSystems
89.106.167.207,800000090300a49bcd44a327,1,16080055,9.0,00a49bcd44a327,ciscoSystems
93.191.2.76,800000090300500f80a91329,3,5639552,9.0,00500f80a91329,ciscoSystems
92.68.82.161,800000090300a46c2abb6e34,2,3901053,9.0,00a46c2abb6e34,ciscoSystems
89.184.168.121,80001f8880b860c35f891b335800000000,89,47306826,8072.0,No Mac indication (0x03),net-snmp
87.215.41.168,800000090300442b03ea1ec0,3,29811623,9.0,00442b03ea1ec0,ciscoSystems
94.213.223.255,80000009030028526129c800,5,22766257,9.0,0028526129c800,ciscoSystems
86.86.166.93,80001f88804b6cb14089ec1067,1,19705495,8072.0,No Mac indication (0x03),net-snmp
144.178.110.27,800000090300d4c93cf3d8c7,3,31712834,9.0,00d4c93cf3d8c7,ciscoSystems
92.64.1.59,80000009030084b802a4b4fe,13,6016544,9.0,0084b802a4b4fe,ciscoSystems
93.117.217.249,80000009030024d79c3a9b80,27,3472043,9.0,0024d79c3a9b80,ciscoSystems
92.68.11.159,800000090300ecce135d1fa0,18,25146258,9.0,00ecce135d1fa0,ciscoSystems
87.212.242.0,502660000000010030000089,7,50154871,1344692224.0,not_set,
92.109.155.255,80000009030000a289265400,32,30793799,9.0,0000a289265400,ciscoSystems
91.223.124.39,800000090300005056be1487,6,31998742,9.0,00005056be1487,ciscoSystems
103.219.153.20,80001f8880096d000e399bff5d00000000,6,74803093,8072.0,No Mac indication (0x03),net-snmp
92.68.151.126,80001f8880260068a868247855,1,1646697,8072.0,No Mac indication (0x03),net-snmp
87.208.47.255,502660000000010030000050,6,49895739,1344692224.0,not_set,
145.131.71.8,800000090300b07d47ebb836,2,9331749,9.0,00b07d47ebb836,ciscoSystems
92.65.195.97,800000090300706d15533cea,2,47185102,9.0,00706d15533cea,ciscoSystems
94.213.207.0,8000000903006c410e51c800,53,9622449,9.0,006c410e51c800,ciscoSystems
89.255.222.254,00000009030078baf9713879,23,42687207,9.0,not_set,ciscoSystems
93.117.202.125,80000009030044b6be9e4480,30,14515074,9.0,0044b6be9e4480,ciscoSystems
87.236.0.221,800000090300649ef3d779f0,10,8656747,9.0,00649ef3d779f0,ciscoSystems
89.207.31.224,800000090300e00eda965800,17,5886324,9.0,00e00eda965800,ciscoSystems
88.218.152.203,80000634b20400001014ccd196,2,122965559,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
93.92.31.120,80000009030030f70d994500,3,11739811,9.0,0030f70d994500,ciscoSystems
91.212.176.100,80001f8880acc0be2424869a5f00000000,5,144905058,8072.0,No Mac indication (0x03),net-snmp
89.20.86.199,800000090300e00ea4fa00fa,7,6213230,9.0,00e00ea4fa00fa,ciscoSystems
95.211.102.182,80001f888075ffae3fb463295500000000,30,61541847,8072.0,No Mac indication (0x03),net-snmp
92.109.146.1,80000009030000a289265400,32,30793802,9.0,0000a289265400,ciscoSystems
92.48.252.20,80001f8880769ce054f6c9745e00000000,22,14220954,8072.0,No Mac indication (0x03),net-snmp
93.117.215.249,8000000903004ce17547cf00,34,28003407,9.0,004ce17547cf00,ciscoSystems
94.210.237.23,8000124c05906ebbd9e0b833,327,1362264,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
92.65.49.39,800000090300005d7326658a,3,21144285,9.0,00005d7326658a,ciscoSystems
92.64.43.185,8000000903006cab05957300,22,24195420,9.0,006cab05957300,ciscoSystems
93.117.248.201,80000009030074ad98c80680,16,10255889,9.0,0074ad98c80680,ciscoSystems
93.117.229.73,800000090300d009c83a8380,16,7125180,9.0,00d009c83a8380,ciscoSystems
95.142.53.177,80000009030000df1d141300,12,46235878,9.0,0000df1d141300,ciscoSystems
89.146.24.188,80001f8804323631306133393666663436,32,5375884,8072.0,No Mac indication (0x03),net-snmp
109.109.105.233,800000090300b0c53ce4d080,18,32456586,9.0,00b0c53ce4d080,ciscoSystems
136.144.213.112,80001f888057628e328e495b6000000000,27,24419819,8072.0,No Mac indication (0x03),net-snmp
91.231.5.190,8000000903d0e042adc890,0,0,9.0,d0e042adc890,ciscoSystems
94.103.158.63,8000000903000005740fb2bc,8,192467231,9.0,000005740fb2bc,ciscoSystems
94.213.23.255,800000090300d4ad710d4400,23,27690992,9.0,00d4ad710d4400,ciscoSystems
