IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
195.121.91.240,800000090300706bb99aab92,5,209967952,9.0,00706bb99aab92,ciscoSystems
193.172.37.128,8000000903009077eed04700,8,21646843,9.0,009077eed04700,ciscoSystems
195.35.253.87,8000000903005451de456780,6,22866541,9.0,005451de456780,ciscoSystems
193.173.153.129,80000009030000f28bb50e1e,2,105528406,9.0,0000f28bb50e1e,ciscoSystems
194.151.97.49,8000000903007079b3d48c80,13,3710250,9.0,007079b3d48c80,ciscoSystems
193.93.180.16,8000000903005057a8b99d94,2,15214449,9.0,005057a8b99d94,ciscoSystems
208.88.129.116,80000009030034ed1b845500,49,11153999,9.0,0034ed1b845500,ciscoSystems
195.114.232.133,80000a4c015ef74804,7,32317596,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
193.173.113.121,800000090300bce712b71300,5,102587479,9.0,00bce712b71300,ciscoSystems
194.123.34.176,800000090300084fa98aea00,6,101292463,9.0,00084fa98aea00,ciscoSystems
194.26.120.10,8000000903007cad746b0180,5,55035636,9.0,007cad746b0180,ciscoSystems
195.35.243.111,800000090300cc7f7638e080,17,7353892,9.0,00cc7f7638e080,ciscoSystems
193.34.81.55,80001f8880b35b00006a000000,1,1749215389,8072.0,No Mac indication (0x03),net-snmp
193.172.187.145,800000090300a8b456470368,2,55996987,9.0,00a8b456470368,ciscoSystems
194.171.108.101,800063a280d89403e2a07b00000097,1,255569252,25506.0,No Mac indication (0x03),H3C
193.169.40.156,80001f8880a45e8c7ad09a9466,8404,1507,8072.0,No Mac indication (0x03),net-snmp
193.239.118.180,800000090300a0239fc84e80,55,4196435,9.0,00a0239fc84e80,ciscoSystems
195.35.227.225,80001f88801174fd0ecb6e1e4d,7,1488653,8072.0,No Mac indication (0x03),net-snmp
194.69.174.255,800000090300ac7a566b3880,12,110092492,9.0,00ac7a566b3880,ciscoSystems
195.35.144.15,8000000903005cb12e923d00,6,2086386,9.0,005cb12e923d00,ciscoSystems
195.69.73.126,80000009032c3311a412f0,0,0,9.0,2c3311a412f0,ciscoSystems
195.121.91.16,800000090300706bb99aab92,5,209967954,9.0,00706bb99aab92,ciscoSystems
193.239.186.127,80000009030000070e0f2f44,3,12288769,9.0,0000070e0f2f44,ciscoSystems
212.45.38.129,000000090200003096e6a400,11,4877182,9.0,not_set,ciscoSystems
195.69.73.94,80000009032c3311a412f0,0,0,9.0,2c3311a412f0,ciscoSystems
208.88.130.92,800000090300a4530e6ea480,21,50473804,9.0,00a4530e6ea480,ciscoSystems
