IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
87.195.3.33,80000009ee0028940ffeac40,2,46487219,9.0,No Mac indication (0x03),ciscoSystems
93.117.228.89,800033870370fc8c678220,0,0,13191.0,70fc8c678220,OneAccess
92.68.11.159,800000090300ecce135d1fa0,18,25473138,9.0,00ecce135d1fa0,ciscoSystems
93.117.221.105,8000000903003891b7a51d80,14,11636509,9.0,003891b7a51d80,ciscoSystems
92.65.242.144,8000000903002834a2bd1d44,2,20165907,9.0,002834a2bd1d44,ciscoSystems
91.148.229.2,f5717f444ca88d8dd700,30,81738528,1970372420.0,No Mac indication (0x03),
92.67.162.154,800000090300b8a377455780,24,58334081,9.0,00b8a377455780,ciscoSystems
92.109.208.175,80003a8c04,0,0,,invalid,
92.64.184.127,80000009030000a6cad3d9e8,3,58107421,9.0,0000a6cad3d9e8,ciscoSystems
93.117.220.129,800007db03488eeffa0c14,23,26509310,2011.0,488eeffa0c14,"HUAWEI Technology Co.,Ltd"
90.145.1.162,800000090300501cbfde5006,62,17519280,9.0,00501cbfde5006,ciscoSystems
92.68.244.32,800000090300707db9a625b4,2,14156919,9.0,00707db9a625b4,ciscoSystems
89.20.78.42,80001f8880eede351e350d7066,4,20565013,8072.0,No Mac indication (0x03),net-snmp
89.20.94.160,8000000903007079b300f56c,5,3975768,9.0,007079b300f56c,ciscoSystems
87.213.9.204,80003a8c04,0,0,,invalid,
90.145.65.139,80000009030044643ca16a80,13,23546112,9.0,0044643ca16a80,ciscoSystems
89.106.164.101,8000000903009cd57d0127c7,1,5343436,9.0,009cd57d0127c7,ciscoSystems
91.198.123.51,80001f8880a70db16d48f6016400000000,6,9043885,8072.0,No Mac indication (0x03),net-snmp
92.65.236.152,80000009030030e4dbf6a160,28,10275917,9.0,0030e4dbf6a160,ciscoSystems
92.66.58.75,800000090300e4aa5dce75ae,12,18994186,9.0,00e4aa5dce75ae,ciscoSystems
93.117.215.11,800007db03cc208cbc0f00,22,2583371,2011.0,cc208cbc0f00,"HUAWEI Technology Co.,Ltd"
88.208.13.78,8000000903f80bcbc95310,0,0,9.0,f80bcbc95310,ciscoSystems
91.232.114.119,800000090300b0aa7727b000,21,90003520,9.0,00b0aa7727b000,ciscoSystems
88.208.12.126,8000000903547fee6e5e40,0,0,9.0,547fee6e5e40,ciscoSystems
92.66.208.14,800000090300f0d805129c80,14,9238919,9.0,00f0d805129c80,ciscoSystems
92.108.210.255,80000009030000ebd5ec4400,18,15230651,9.0,0000ebd5ec4400,ciscoSystems
91.232.114.137,80003a8c04,0,0,,invalid,
91.198.103.254,80001f8880c82fde5a7bcc426700000000,30,4417844,8072.0,No Mac indication (0x03),net-snmp
92.67.2.100,800000090300001f9ebf0097,2,9313221,9.0,00001f9ebf0097,ciscoSystems
92.64.43.191,8000000903006cab05957300,22,24522293,9.0,006cab05957300,ciscoSystems
87.236.1.131,800000090300bc5a566d2280,33,10531135,9.0,00bc5a566d2280,ciscoSystems
92.65.10.141,800000090300c4f7d5b51500,22,15363301,9.0,00c4f7d5b51500,ciscoSystems
91.230.46.149,80000634b29c6000101463de9f,6,92856282,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
92.64.67.242,800000090300b8a37719fa80,14,27210883,9.0,00b8a37719fa80,ciscoSystems
87.215.51.105,80003a8c04,0,0,,invalid,
87.213.224.30,800000090300748fc2314700,4,15096641,9.0,00748fc2314700,ciscoSystems
93.117.207.49,800033870370fc8c1614e2,0,0,13191.0,70fc8c1614e2,OneAccess
87.236.5.211,800000090300d4eb68ebc900,6,91285905,9.0,00d4eb68ebc900,ciscoSystems
89.99.149.1,80000009030000ebd5ec4400,18,15230652,9.0,0000ebd5ec4400,ciscoSystems
89.20.92.29,80001f88805ce15e0c5cbb5561,21,8598051,8072.0,No Mac indication (0x03),net-snmp
92.64.177.20,8000000903002cf89b4ba384,2,7428876,9.0,002cf89b4ba384,ciscoSystems
92.69.115.180,800000090300d4adbdf2d346,4,35339195,9.0,00d4adbdf2d346,ciscoSystems
89.99.206.0,8000000903006c410e50ac00,12,34070766,9.0,006c410e50ac00,ciscoSystems
87.121.69.3,80001f8880cbdc1a7b9562fb5c00000000,48,9045240,8072.0,No Mac indication (0x03),net-snmp
92.65.228.33,8000000903007cad4f9cae80,24,11039042,9.0,007cad4f9cae80,ciscoSystems
91.232.114.108,800000090300b0aa7727b000,21,90003523,9.0,00b0aa7727b000,ciscoSystems
91.205.212.16,800000090300005d734a8a00,18,65520869,9.0,00005d734a8a00,ciscoSystems
92.109.224.0,80000009030000ebd5ed3c00,8,29145786,9.0,0000ebd5ed3c00,ciscoSystems
91.189.211.173,8000000903003c5731684280,16,99911017,9.0,003c5731684280,ciscoSystems
93.117.218.56,800000090300e069ba69b380,14,7452066,9.0,00e069ba69b380,ciscoSystems
92.109.253.255,8000000903000029c2017000,8,31649862,9.0,000029c2017000,ciscoSystems
89.146.51.172,80000009ee000008e3fffc4c,25,60473783,9.0,No Mac indication (0x03),ciscoSystems
93.117.214.125,80000009030024d79c3a8880,6,17608321,9.0,0024d79c3a8880,ciscoSystems
89.20.94.171,800000090300f872ea83c0c6,4,11454659,9.0,00f872ea83c0c6,ciscoSystems
93.117.246.174,800000090300a49bcd787000,6,21758859,9.0,00a49bcd787000,ciscoSystems
93.92.26.188,8000000903004c4e352f24a0,24,169836,9.0,004c4e352f24a0,ciscoSystems
93.117.218.115,80000009030004bd977ef480,10,6878789,9.0,0004bd977ef480,ciscoSystems
89.255.30.234,8000000903005cfc662878f6,11,40858737,9.0,005cfc662878f6,ciscoSystems
92.48.196.3,8000000903c08c603d6580,0,0,9.0,c08c603d6580,ciscoSystems
91.235.83.159,800000090300000000000000,9,32384653,9.0,00000000000000,ciscoSystems
89.20.65.63,80000009030000a6ca7ffa38,5,3890245,9.0,0000a6ca7ffa38,ciscoSystems
91.214.47.224,80001f88800519161bef5a5f6600000000,29,129741,8072.0,No Mac indication (0x03),net-snmp
87.213.234.201,80000009030024813b30f300,27,6716703,9.0,0024813b30f300,ciscoSystems
91.232.114.171,800000090300b0aa7727b000,21,90003525,9.0,00b0aa7727b000,ciscoSystems
88.221.209.4,800000090370617b396280,0,0,9.0,70617b396280,ciscoSystems
92.68.73.19,80001f88031056ca1a428c,3,252396,8072.0,1056ca1a428c,net-snmp
89.255.4.68,80000009030000a2eeaa7a20,1,4817582,9.0,0000a2eeaa7a20,ciscoSystems
92.68.116.231,80000009030074ad9830f780,16,91390704,9.0,0074ad9830f780,ciscoSystems
87.237.29.57,800000090300e4aa5dcc9df8,6,11161412,9.0,00e4aa5dcc9df8,ciscoSystems
89.20.89.7,80000009030070db9887928e,1,1449051,9.0,0070db9887928e,ciscoSystems
