IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
87.236.0.105,800000090300f80f6fa5c180,17,25049340,9.0,00f80f6fa5c180,ciscoSystems
92.70.231.147,00000009020000024b7d8d6f,16,5961608,9.0,not_set,ciscoSystems
89.20.89.8,800000090300843d622900ac,5,4611447,9.0,00843d622900ac,ciscoSystems
92.66.207.89,800000090300fc994779c148,2,3042543,9.0,00fc994779c148,ciscoSystems
92.68.55.87,8000000903007079b30620f4,3,34709466,9.0,007079b30620f4,ciscoSystems
92.66.156.89,80000009030044b6be089d00,4,114664940,9.0,0044b6be089d00,ciscoSystems
93.117.210.201,800033870370fc8c589e60,0,0,13191.0,70fc8c589e60,OneAccess
90.145.61.106,8000000903000014a96b9603,3,33105574,9.0,000014a96b9603,ciscoSystems
91.189.211.219,80000009030058ac78269080,11,99679666,9.0,0058ac78269080,ciscoSystems
93.117.192.143,800007db03f063f9641881,11,132026867,2011.0,f063f9641881,"HUAWEI Technology Co.,Ltd"
93.117.223.1,80000009030004bd97782c80,6,6961321,9.0,0004bd97782c80,ciscoSystems
92.48.212.1,80000a4c010a0a0a2d,1,119826499,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
93.92.29.117,0000000903005c3e06c2abe6,9,25110293,9.0,not_set,ciscoSystems
92.67.136.103,80000009030080248fdf5300,18,26524180,9.0,0080248fdf5300,ciscoSystems
89.146.44.75,800000090300000000000000,2,39659095,9.0,00000000000000,ciscoSystems
89.20.87.206,8000000903006cab05dced92,2,88837674,9.0,006cab05dced92,ciscoSystems
93.117.248.193,8000000903005ca62ded5380,16,993981,9.0,005ca62ded5380,ciscoSystems
93.117.198.103,8000000903007411b2a6f280,19,15560317,9.0,007411b2a6f280,ciscoSystems
93.117.229.129,800033870370fc8c686c50,0,0,13191.0,70fc8c686c50,OneAccess
86.109.13.104,7c8a0433be9bfd2b0685dbaeb136dcf57344a08641406467d8008b2b009fa5ba,2,25891434,2089419827.0,not_set,
93.117.198.134,800000090300889cadf78680,17,4678783,9.0,00889cadf78680,ciscoSystems
89.20.95.96,800000090300cc46d69e8cd4,8,37253486,9.0,00cc46d69e8cd4,ciscoSystems
92.70.5.94,8000000903007079b3977c00,9,18984514,9.0,007079b3977c00,ciscoSystems
93.117.216.135,80000009030098a2c0b0c500,26,7131812,9.0,0098a2c0b0c500,ciscoSystems
91.232.115.193,800000090300b0aa7727b000,21,89685767,9.0,00b0aa7727b000,ciscoSystems
93.117.239.70,80000009030078f1c68e9480,14,22310965,9.0,0078f1c68e9480,ciscoSystems
87.195.108.128,80000009ee0028940ffeac40,2,46169469,9.0,No Mac indication (0x03),ciscoSystems
92.70.60.106,8000304404464754383046544b3231303238343736,1747051577,1825224,12356.0,No Mac indication (0x03),"Fortinet, Inc."
89.146.20.50,00000009020000024b7d8d6f,7,65768074,9.0,not_set,ciscoSystems
92.67.96.121,8000000903004ce175633000,6,33009420,9.0,004ce175633000,ciscoSystems
91.232.115.159,800000090300b0aa7727b000,21,89685767,9.0,00b0aa7727b000,ciscoSystems
87.195.109.47,800000090300001d45de2aa0,13,142520739,9.0,00001d45de2aa0,ciscoSystems
89.20.87.210,800000090300005d732db278,4,175837848,9.0,00005d732db278,ciscoSystems
91.232.114.112,800000090300b0aa7727b000,21,89685770,9.0,00b0aa7727b000,ciscoSystems
92.67.70.176,800000090300c44d84c33b80,26,6944440,9.0,00c44d84c33b80,ciscoSystems
89.30.209.193,800000090300eeab292f92,0,0,9.0,00eeab292f92,ciscoSystems
92.65.165.28,80000009030070ea1a5680e0,2,7283614,9.0,0070ea1a5680e0,ciscoSystems
92.70.239.212,800000090300ec01d500d380,8,22197916,9.0,00ec01d500d380,ciscoSystems
92.66.97.128,80001f88808dd37a0264220e67,2,10048230,8072.0,No Mac indication (0x03),net-snmp
92.67.251.234,8000000903002436daea5b00,44,12014438,9.0,002436daea5b00,ciscoSystems
87.236.3.61,8000000903009077ee9cff80,19,40207335,9.0,009077ee9cff80,ciscoSystems
93.114.193.4,800000090300683b78e2ab00,23,28320048,9.0,00683b78e2ab00,ciscoSystems
93.117.221.191,80000009030024169daa2380,54,31395385,9.0,0024169daa2380,ciscoSystems
89.146.50.251,800000090300a0ecf94c0070,11,73674936,9.0,00a0ecf94c0070,ciscoSystems
89.42.171.255,8000000903007c0ece37fe00,4,64457622,9.0,007c0ece37fe00,ciscoSystems
89.99.190.98,8000124c055435301ad64733,518,619856,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
93.117.223.113,800000090300b08bd093e880,16,29894680,9.0,00b08bd093e880,ciscoSystems
93.117.243.209,800000090300802dbf084b80,20,27156053,9.0,00802dbf084b80,ciscoSystems
93.117.222.200,8000000903005cb12e82eb00,8,39079155,9.0,005cb12e82eb00,ciscoSystems
89.106.165.55,800000090300f87a417d2544,3,39150047,9.0,00f87a417d2544,ciscoSystems
92.70.105.50,80001f8880980eab6940c5d363,11,24179002,8072.0,No Mac indication (0x03),net-snmp
92.108.144.0,80000009030000a289271400,8,29602684,9.0,0000a289271400,ciscoSystems
92.109.48.59,8000124c0538b1db3df15d33,80,1973618,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
89.20.89.4,80001f8880306407099950dd67,1,6319675,8072.0,No Mac indication (0x03),net-snmp
93.117.208.225,800007db03cc208cbc07d8,12,59713002,2011.0,cc208cbc07d8,"HUAWEI Technology Co.,Ltd"
91.219.76.103,80000009030000eabd2adcae,3,16165992,9.0,0000eabd2adcae,ciscoSystems
93.117.211.9,800007db03049fca940865,4,80698592,2011.0,049fca940865,"HUAWEI Technology Co.,Ltd"
89.20.87.133,80001f888029617360d72ee167,3,5977717,8072.0,No Mac indication (0x03),net-snmp
89.255.33.69,800000090300dca5f4981162,31,33529467,9.0,00dca5f4981162,ciscoSystems
93.117.223.67,800000090300a49bcd791880,6,34220818,9.0,00a49bcd791880,ciscoSystems
87.213.101.97,8000000903003c08f63e3d00,2,122519839,9.0,003c08f63e3d00,ciscoSystems
92.64.12.117,800000090300bcf1f26380a8,1,63343417,9.0,00bcf1f26380a8,ciscoSystems
92.38.184.182,80001f88805d15d556cf17e95e00000000,21,29043238,8072.0,No Mac indication (0x03),net-snmp
89.255.58.109,8000000903004c4e358701ea,8,17287790,9.0,004c4e358701ea,ciscoSystems
93.117.246.201,80000009030024d79c3b7e00,6,1025963,9.0,0024d79c3b7e00,ciscoSystems
92.68.10.65,800000090300a00f37d67c00,8,3395291,9.0,00a00f37d67c00,ciscoSystems
87.208.35.255,502660000000010030000047,6,49475164,1344692224.0,not_set,
92.69.101.200,800000090300f0f755580fa0,5,8135271,9.0,00f0f755580fa0,ciscoSystems
87.208.88.0,502660000000010030000060,8,49388777,1344692224.0,not_set,
89.149.201.9,80001f88807ce06b42be768c6400000000,13,582786,8072.0,No Mac indication (0x03),net-snmp
93.92.26.92,800000090300b8114b881180,24,66306953,9.0,00b8114b881180,ciscoSystems
92.63.163.114,80001f8880337dca669d77f65d00000000,2,172443349,8072.0,No Mac indication (0x03),net-snmp
92.66.180.109,800000090300ac3a67b97700,6,7886408,9.0,00ac3a67b97700,ciscoSystems
87.213.245.108,800000090300f86bd9d48d50,28,13420507,9.0,00f86bd9d48d50,ciscoSystems
89.20.92.209,8000000903006cb2ae943ff0,3,16247451,9.0,006cb2ae943ff0,ciscoSystems
92.64.79.148,8000000903004c776dc04b2e,3,18929715,9.0,004c776dc04b2e,ciscoSystems
93.117.246.239,800007db03a4be2bb87fae,21,18934691,2011.0,a4be2bb87fae,"HUAWEI Technology Co.,Ltd"
89.20.94.215,80000009030074a2e6b26784,3,13844686,9.0,0074a2e6b26784,ciscoSystems
92.67.189.87,80000009030000351ae6aa90,3,7952170,9.0,0000351ae6aa90,ciscoSystems
89.20.93.89,80003a8c04,0,0,,invalid,
93.117.252.48,80000009030080276c9a4800,8,6964444,9.0,0080276c9a4800,ciscoSystems
87.236.0.186,800000090300ecce138b2d00,24,6561965,9.0,00ecce138b2d00,ciscoSystems
92.65.17.163,8000000903002c1a05fe7700,18,14328382,9.0,002c1a05fe7700,ciscoSystems
88.208.59.62,800000090370ea1a817fd8,0,0,9.0,70ea1a817fd8,ciscoSystems
91.238.155.3,80000009030027e3b19220,0,0,9.0,0027e3b19220,ciscoSystems
93.117.236.245,800007db03407d0ffa4796,38,7679585,2011.0,407d0ffa4796,"HUAWEI Technology Co.,Ltd"
92.110.34.1,8000000903000029c2017000,8,31332124,9.0,000029c2017000,ciscoSystems
93.117.203.170,8000000903007411b2a92380,14,62059253,9.0,007411b2a92380,ciscoSystems
89.149.197.82,80001f888051903d0ef6949f6600000000,13,582764,8072.0,No Mac indication (0x03),net-snmp
93.117.208.15,800007db03cc208cbc1070,12,16601632,2011.0,cc208cbc1070,"HUAWEI Technology Co.,Ltd"
92.66.89.216,800000090300c067af3be33c,9,884213,9.0,00c067af3be33c,ciscoSystems
89.99.111.1,80000009030028526128e000,10,4667515,9.0,0028526128e000,ciscoSystems
93.117.198.81,800033870370fc8c161cc8,0,0,13191.0,70fc8c161cc8,OneAccess
92.65.164.167,800000090300a89d2122e166,2,22331,9.0,00a89d2122e166,ciscoSystems
91.210.125.229,80000009030024161b376800,6,14454168,9.0,0024161b376800,ciscoSystems
92.70.219.123,800000090300a00f37ec0600,10,22149881,9.0,00a00f37ec0600,ciscoSystems
87.239.9.3,80001f88806c19c258d845a96500000000,4,31131862,8072.0,No Mac indication (0x03),net-snmp
92.66.35.175,00000009020000024b7d8d6f,6,7271115,9.0,not_set,ciscoSystems
93.117.219.241,80000009030024d79c3ab080,12,11844966,9.0,0024d79c3ab080,ciscoSystems
93.117.228.40,8000000903009077eee55680,22,60166208,9.0,009077eee55680,ciscoSystems
92.69.124.135,80003ffa0300042d0ab304,181,2315,16378.0,00042d0ab304,Sarian Systems Limited
