ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
85.146.111.1,502660000000010030000124,7,49981566,1344692224,not_set
84.107.69.1,8000000903000029c2008c00,7,14457673,9,000029c2008c00
45.157.134.57,80001f8880694b161fec00000000000000,1,22131306,8072,No Mac indication (0x03)
37.235.116.101,8000000903007c69f6e9d738,5,2013140,9,007c69f6e9d738
80.114.215.190,80000b2f05802994c5356933,1,1752488,2863,No Mac indication (0x03)
83.167.198.17,800000090300802dbf6fa500,24,64596067,9,00802dbf6fa500
5.79.107.187,80000a4c0100000000,2,116702483,2636,No Mac indication (0x03)
5.10.127.154,80000009034c0082fc5440,0,0,9,4c0082fc5440
80.115.169.6,80000b2f0508952a80067333,1,710210,2863,No Mac indication (0x03)
23.249.238.200,800000090300000000000000,4,10695411,9,00000000000000
37.74.29.239,800000090300188b9d4341f0,10,46912012,9,00188b9d4341f0
31.201.223.255,502660000000010030000028,7,49551465,1344692224,not_set
84.30.132.0,800000090300d4ad710cbc00,39,32701357,9,00d4ad710cbc00
5.200.13.17,80000a4c03cce1944a6a40,15,19251867,2636,cce1944a6a40
85.146.196.223,800007db03488eeffa0f58,16,51222211,2011,488eeffa0f58
31.149.248.137,80000009030058ac781d8654,2,20555952,9,0058ac781d8654
31.160.22.23,800000090300b08bcfbd79ce,2,33533392,9,00b08bcfbd79ce
80.73.246.1,80000009030028ac9e0e9100,143,84563483,9,0028ac9e0e9100
46.144.112.87,80000009030000f28bb50fae,1,1574362,9,0000f28bb50fae
80.65.107.129,8000000903006c030933ff00,24,5851490,9,006c030933ff00
31.149.176.120,80000009030000be75cc8a0c,2,104054254,9,0000be75cc8a0c
45.81.222.199,000000090300cced4dbbb7d0,3,6552711,9,not_set
46.226.61.65,80000009030058ac78269080,11,99151728,9,0058ac78269080
83.86.200.244,80000b2f05705a9e38509d33,1,349002,2863,No Mac indication (0x03)
37.153.210.205,800007e580fec14335f4010000,46,1748349001,2021,No Mac indication (0x03)
84.25.176.255,8000000903000029c200ac00,12,29595243,9,000029c200ac00
85.222.241.240,800000090300d4e88083fe00,129,34402672,9,00d4e88083fe00
84.29.195.255,8000000903006c13d5219000,18,30287589,9,006c13d5219000
77.60.150.167,800000090300e4aa5d3919b0,2,82310977,9,00e4aa5d3919b0
31.186.166.144,00000009030010b3d6dc3c70,12,91808010,9,not_set
46.182.222.188,800007c703001bed94e800,120,119976384,1991,001bed94e800
81.29.208.179,80000009030000df1d7e5880,10,82175938,9,0000df1d7e5880
31.149.38.65,80000009030058ac78cdc927,2,85286276,9,0058ac78cdc927
84.28.217.1,800000090300285261fb8800,11,27779745,9,00285261fb8800
85.222.197.17,80001f888095491b7b0db99f62,9,2909496,8072,No Mac indication (0x03)
80.113.96.63,80000009030000af1f278601,15,1899035,9,0000af1f278601
31.149.201.119,800000090300a09351d55000,14,84092925,9,00a09351d55000
46.144.60.224,800000090300700f6ab3f680,13,69022167,9,00700f6ab3f680
84.104.96.155,8000124c055435301af40733,95,2281465,4684,No Mac indication (0x03)
46.144.140.233,800000090300843dc6d082c0,2,13751279,9,00843dc6d082c0
62.165.79.205,8000000903003a9c34a0c0,0,0,9,003a9c34a0c0
84.31.183.255,800000090300f8a73af0f400,11,18609777,9,00f8a73af0f400
83.80.149.68,80000b2f0558238cea179033,1,1770537,2863,No Mac indication (0x03)
62.200.30.73,00000009030080a235145800,10,1347185,9,not_set
83.98.232.132,800000090300b0c53ce4ad80,34,31929512,9,00b0c53ce4ad80
85.146.213.11,80000009030020cfae177180,20,15461245,9,0020cfae177180
31.160.83.48,80000009030000f28bb55de8,3,8870915,9,0000f28bb55de8
37.203.56.171,800000090300707db9a0e3c0,1,11056542,9,00707db9a0e3c0
83.84.74.255,8000000903000027900d5800,11,29682784,9,000027900d5800
82.72.192.231,8000124c05906ebbe7454033,507,1342255,4684,No Mac indication (0x03)
80.115.164.181,8000124c05acd1b854b4cf33,132,318149,4684,No Mac indication (0x03)
81.4.72.0,800000090300000ab8ced60c,3,324131262,9,00000ab8ced60c
82.217.160.208,80000b2f05705a9e372f6533,1,3063473,2863,No Mac indication (0x03)
81.173.99.112,0000000903008478ac67eafe,41,135692112,9,not_set
5.159.33.165,800000090300f40f1b7a0170,9,136846474,9,00f40f1b7a0170
77.60.240.167,80000009030000a38ed82836,1,55887914,9,0000a38ed82836
83.98.248.52,80000009030000c88b4fed00,15,46448794,9,0000c88b4fed00
45.88.7.169,80001f8880a982317961d6e46700000000,4,4144549,8072,No Mac indication (0x03)
85.12.60.195,f5717f444ca830213600,21,82095808,1970372420,No Mac indication (0x03)
62.165.70.138,80000009030000fec8049800,29,114103402,9,0000fec8049800
46.144.62.100,80000009030070d3797cb0a0,29,13895964,9,0070d3797cb0a0
85.146.252.161,8000000903008c1e80195f80,14,33786300,9,008c1e80195f80
64.26.36.3,0000000903005c3e06c2abe6,9,24582367,9,not_set
62.148.187.9,8000000903f80f6fe4c650,0,0,9,f80f6fe4c650
81.29.208.178,80000009030000df1d7e3700,16,96672691,9,0000df1d7e3700
45.88.7.115,80001f8880a982317961d6e46700000000,4,4144550,8072,No Mac indication (0x03)
37.139.137.233,80001f8880cc510053fe91df6300000000,4,28786927,8072,No Mac indication (0x03)
85.145.9.255,502660000000010030000085,6,49982432,1344692224,not_set
85.146.196.135,800007db03488eeffa1194,46,8546696,2011,488eeffa1194
45.131.144.189,80000009032c542df63240,0,0,9,2c542df63240
46.226.61.161,000000090300d46d502069de,9,40535629,9,not_set
83.98.253.27,8000000903007c210e058c80,20,36333827,9,007c210e058c80
31.3.105.227,8000173f03ce38fdf56bd1,7,35831952,5951,ce38fdf56bd1
37.143.84.75,00000009030040ce2438a830,6,47729358,9,not_set
5.133.85.0,80000009030028affdf0a800,4,109303001,9,0028affdf0a800
23.249.239.207,800000090300503de540c800,1,6034062,9,00503de540c800
46.144.26.2,800000090300e86549da28d8,6,68437922,9,00e86549da28d8
62.200.86.255,0000000903001cea0b67e000,12,1171554,9,not_set
84.25.41.1,8000000903006c410e153000,10,33134280,9,006c410e153000
83.84.121.249,80000b2f05705a9e38418d33,1,1236519,2863,No Mac indication (0x03)
84.105.48.84,80000b2f0558238ceaa8d833,1,1159808,2863,No Mac indication (0x03)
45.139.165.197,800000090300cc46d62afbf8,5,20657127,9,00cc46d62afbf8
80.113.227.120,800000090300a47806623800,16,48892113,9,00a47806623800
37.153.208.63,80003a8c04,0,0,invalid,invalid
62.59.192.30,8000000903000476b0eff960,2,26443896,9,000476b0eff960
46.226.57.31,800000090300d4e880f60e00,33,59219657,9,00d4e880f60e00
85.10.160.131,8000304404464754343046544b3233303943593145,1741969155,6379909,12356,No Mac indication (0x03)
82.75.133.228,8000124c05485ab6b4fe7933,1903,2111690,4684,No Mac indication (0x03)
82.72.238.255,800000090300a0f8496a1800,9,4924779,9,00a0f8496a1800
5.132.50.1,502660000000010030000138,3,49980729,1344692224,not_set
84.243.228.228,80000009030000a38e110fb0,2,7273163,9,0000a38e110fb0
84.24.196.0,80000009030028526129c800,5,22247462,9,0028526129c800
46.144.92.183,800000090300004268d3ebee,2,83391082,9,00004268d3ebee
77.243.231.129,8000000903000005740fb2bc,8,191948438,9,000005740fb2bc
62.32.32.206,8000000903002c3311c74550,11,76460183,9,002c3311c74550
62.112.9.140,80001f88803df6f62e06b1856500000000,3,4546278,8072,No Mac indication (0x03)
62.133.208.1,8000000903004880027e5300,2,16942422,9,004880027e5300
84.106.36.14,8000124c05906ebbe84cd033,532,696438,4684,No Mac indication (0x03)
84.38.224.86,80000009032c3311a412f0,0,0,9,2c3311a412f0
31.3.8.207,80000009030058ac78268c80,16,4558682,9,0058ac78268c80
80.113.10.25,800000090300084fa9922100,12,693681,9,00084fa9922100
31.160.230.136,800000090300005d73ccdc70,3,5503480,9,00005d73ccdc70
80.113.248.99,80000009030034b883766100,6,7161003,9,0034b883766100
85.10.174.37,800000090300500f807e2d00,11,99144860,9,00500f807e2d00
83.98.243.53,80000009030024169dbaf400,18,69776367,9,0024169dbaf400
82.73.68.1,8000000903006c13d5219000,18,30287616,9,006c13d5219000
83.81.32.255,800000090300285261fa5000,8,28991281,9,00285261fa5000
82.217.221.210,8000124c05bc8556d10ca733,254,872334,4684,No Mac indication (0x03)
46.231.16.225,80000634b22db400101459f856,27,12881455,1588,No Mac indication (0x03)
82.73.13.152,8000124c050c84dc4a5a6133,333,2018327,4684,No Mac indication (0x03)
83.167.218.201,8000000903006c0309aa0600,49,15821477,9,006c0309aa0600
81.175.103.50,80000009030040b5c184f780,14,78577793,9,0040b5c184f780
46.144.10.40,80000009030000f28b9e897c,2,6741042,9,0000f28b9e897c
85.147.161.216,8000124c0538b1db3e2b8533,128,103847,4684,No Mac indication (0x03)
62.45.253.27,800000090300a44c11f1b1d8,14,90745989,9,00a44c11f1b1d8
77.242.119.125,80000009030040b5c12f2200,8,71370658,9,0040b5c12f2200
84.244.189.109,80000009037cad74bae4a0,0,0,9,7cad74bae4a0
80.113.21.169,800000090300dc05393d9d00,10,30336978,9,00dc05393d9d00
84.53.99.97,8000000903004c4e3518ba00,24,87488736,9,004c4e3518ba00
23.249.234.207,800000090300d47798ef8e80,6,23928367,9,00d47798ef8e80
85.222.197.4,80001f888095491b7b0db99f62,9,2909524,8072,No Mac indication (0x03)
37.26.230.166,8000000903006c710d8ef901,2,142656954,9,006c710d8ef901
62.12.27.191,80001f8880f18e58696508326800000000,1,239679,8072,No Mac indication (0x03)
31.151.47.1,80000009030000ebd5ed8400,9,27867744,9,0000ebd5ed8400
84.241.170.83,80000009035c3e06ca60d4,0,0,9,5c3e06ca60d4
82.73.81.97,80000b2f0508952a48d5d333,1,2510381,2863,No Mac indication (0x03)
77.60.79.111,800000090300002f5c990230,33,17333411,9,00002f5c990230
46.243.96.252,800000090300b4de31ef5f00,6,51291878,9,00b4de31ef5f00
31.149.81.199,8000000903004c776d872e4c,2,102828104,9,004c776d872e4c
31.160.212.33,800000090300e4387ecdb380,13,12792126,9,00e4387ecdb380
84.24.207.255,8000000903007018a7662400,7,27175013,9,007018a7662400
83.247.127.29,800000090300001794197c44,21,141989141,9,00001794197c44
37.26.225.139,000000090300cced4dbbb7d0,3,6552744,9,not_set
62.194.28.0,80000009030000bc6092c000,8,27693217,9,0000bc6092c000
83.167.199.105,8000000903004c5d3c07af80,54,5434626,9,004c5d3c07af80
5.10.127.12,80000009034c0082fc5440,0,0,9,4c0082fc5440
45.151.158.50,80001f8880fa70d26459acad6300000000,9,19148383,8072,No Mac indication (0x03)
81.173.52.199,0000000903008478ac4278d7,32,39358755,9,not_set
46.144.24.209,800000090300d4eb68e65980,5,73263717,9,00d4eb68e65980
83.84.214.255,800000090300285261fabc00,12,29509697,9,00285261fabc00
83.167.218.125,800033870370fc8c5443a0,0,0,13191,70fc8c5443a0
31.160.219.47,80000009030000f28b1ed70e,2,365362,9,0000f28b1ed70e
85.147.88.255,800000090300285261fabc00,12,29509703,9,00285261fabc00
31.160.236.64,8000000903000078882541f4,2,15635236,9,000078882541f4
37.143.85.15,00000009030040ce24329850,12,50152643,9,not_set
84.107.176.1,8000000903000029c2008c00,7,14457721,9,000029c2008c00
46.249.55.223,80000009030074a02f7b9600,5,44687442,9,0074a02f7b9600
83.174.130.129,800000090300c067affe2b60,8,48222915,9,00c067affe2b60
31.161.49.31,80000009030078bc1a354e80,6,102153256,9,0078bc1a354e80
77.222.71.1,80000a4c01c0a863f3,3,60679808,2636,No Mac indication (0x03)
83.167.222.165,8000000903004c5d3c07bb00,6,63645755,9,004c5d3c07bb00
81.28.92.80,800000090300ecf40c787224,2,28491789,9,00ecf40c787224
80.113.0.73,8000000903009077eecf6680,34,7262223,9,009077eecf6680
85.147.238.49,80000b2f058029941973f133,1,4020872,2863,No Mac indication (0x03)
37.74.185.48,800000090300a093510cadd2,5,30166940,9,00a093510cadd2
85.209.108.114,80000634b29e2000101471d8f7,4,10299559,1588,No Mac indication (0x03)
80.56.120.78,8000124c05bc8556d1138b33,85,2069077,4684,No Mac indication (0x03)
83.87.149.132,8000124c050c84dcad372933,170,1185699,4684,No Mac indication (0x03)
46.144.156.121,80000009030000351a254c58,3,16253521,9,0000351a254c58
5.200.26.23,00000063000000a100000000,7,0,99,not_set
62.207.223.160,80000009030080e01d8e76b8,2,2260562,9,0080e01d8e76b8
77.61.0.81,8000222503c0eae47652b8,23,1051761,8741,c0eae47652b8
46.226.56.247,800000090300500f8054d300,7,99063814,9,00500f8054d300
31.149.73.110,8000000903002cf89b951100,6,5927069,9,002cf89b951100
46.44.170.0,800000090300885a925f6e74,18,247784248,9,00885a925f6e74
84.241.128.43,80000009030000c88b2c9b00,15,71415750,9,0000c88b2c9b00
80.113.98.208,800000090300084fa9883880,23,50579734,9,00084fa9883880
46.226.236.57,800000090300002a102c5718,5,34916286,9,00002a102c5718
46.226.237.108,800000090300dca5f4855c3e,15,5807159,9,00dca5f4855c3e
83.87.105.216,80000b2f0558238ce9f75033,1,1766021,2863,No Mac indication (0x03)
31.3.11.9,800000090300500f807e2d00,11,99144878,9,00500f807e2d00
84.104.18.208,80000b2f05705a9e61456d33,1,2867841,2863,No Mac indication (0x03)
83.82.67.55,80000b2f05d0b2c4260fb933,1,19335,2863,No Mac indication (0x03)
24.132.200.255,800000090300f4bd9ee3f000,26,24844055,9,00f4bd9ee3f000
77.61.182.27,800000090300a0b4391adc00,22,11042343,9,00a0b4391adc00
81.173.32.64,80000009030070695a28b180,68,22974741,9,0070695a28b180
83.80.167.129,80000b2f05705a9e91658733,1,133462,2863,No Mac indication (0x03)
45.91.49.1,8000000903780cf0de6806,0,0,9,780cf0de6806
81.173.59.32,0000000903008478ac4278d7,32,39358766,9,not_set
80.113.6.9,8000000903007cad4f85a800,11,79699077,9,007cad4f85a800
23.249.232.74,800000090300f40f1b4ff220,28,7702327,9,00f40f1b4ff220
31.160.115.217,800000090300e4387ecce600,10,9406058,9,00e4387ecce600
31.7.2.2,8000000903003a9c269440,0,0,9,003a9c269440
85.146.236.141,800000090300a49bcd781480,8,64164444,9,00a49bcd781480
84.29.179.0,8000000903006c410e153000,10,33134322,9,006c410e153000
84.105.179.241,80000b2f05802994c1d7c933,1,3998074,2863,No Mac indication (0x03)
81.173.124.33,80000a4c01c0a80183,1,58749694,2636,No Mac indication (0x03)
83.167.195.57,8000000903008c1e803a7980,20,1668269,9,008c1e803a7980
83.84.173.97,8000124c057429af22d5fd33,329,2485389,4684,No Mac indication (0x03)
46.144.125.33,800000090300007888acb0b0,2,14146277,9,00007888acb0b0
46.144.13.137,80000009030000c164dfcfc0,1,14880888,9,0000c164dfcfc0
46.44.130.17,800000090300f44e055c35f0,5,48147867,9,00f44e055c35f0
45.85.148.1,80000009030040b5c12eb680,2,137371326,9,0040b5c12eb680
80.113.232.107,80001f8880aa5d9402806e285f00000000,36,4067274,8072,No Mac indication (0x03)
82.151.48.1,80000009030000260b7a09dd,26,86364550,9,0000260b7a09dd
23.249.238.4,800000090300000000000000,2,94097028,9,00000000000000
31.161.94.65,800000090300e4387ecd1000,12,6636679,9,00e4387ecd1000
31.160.197.48,800000090300a03d6e246980,5,100252545,9,00a03d6e246980
62.133.123.137,80001f8880602e2ca568303c41,1,357492,8072,No Mac indication (0x03)
80.67.32.109,8000000903006412257885c7,16,20878015,9,006412257885c7
5.102.141.53,80003a8c04,0,0,invalid,invalid
31.149.20.241,8000000903007488bbfbdf80,7,100333370,9,007488bbfbdf80
62.200.168.17,00000009030080a235982000,8,1603730,9,not_set
81.173.55.229,800000090300ac4a670e3e00,13,18854230,9,00ac4a670e3e00
37.143.84.239,00000009030040ce24329850,12,50152661,9,not_set
83.84.50.1,8000000903000029c200a800,33,30887576,9,000029c200a800
46.144.66.127,80000009030000c88b8d8df4,2,16826014,9,0000c88b8d8df4
83.174.129.151,800000090300f872ea30f128,1,44588041,9,00f872ea30f128
62.177.248.224,8000000903003c08f6b80400,2,35514582,9,003c08f6b80400
82.217.141.60,80000b2f05cc03fa45452533,1,371502,2863,No Mac indication (0x03)
84.241.169.67,80000009030000fec8049800,29,114103451,9,0000fec8049800
62.165.70.217,8000000903003a9c34a0c0,0,0,9,003a9c34a0c0
85.222.250.80,800000090300a4934cad6c20,8,154840647,9,00a4934cad6c20
84.27.30.167,8000124c0538b1db3df0dd33,30,2842812,4684,No Mac indication (0x03)
46.144.128.64,800000090300286f7f1483c8,2,81650253,9,00286f7f1483c8
84.107.146.75,8000124c05889ffacd32a033,968,59082,4684,No Mac indication (0x03)
83.247.76.0,800000090300001fcac7b2e0,1,207262280,9,00001fcac7b2e0
37.74.74.188,8000000903002c3311caad26,6,15562655,9,002c3311caad26
81.30.45.240,8000000903009cd57d35fb00,20,15204648,9,009cd57d35fb00
85.147.106.1,800000090300285261fb6000,8,32101721,9,00285261fb6000
83.98.242.41,80000009030028affd0e6300,11,10685015,9,0028affd0e6300
84.106.30.34,80000b2f0508952a80886b33,1,1334138,2863,No Mac indication (0x03)
37.74.66.128,800000090300f8c288d3fa60,2,30604800,9,00f8c288d3fa60
5.178.37.88,800000090300a46c2a5068f2,2,149273382,9,00a46c2a5068f2
83.143.184.11,80001f8880b137cb54d32cc164,2,6658049,8072,No Mac indication (0x03)
81.173.126.249,8000000903006c13d5cbc080,26,20478357,9,006c13d5cbc080
46.144.4.249,800000090300a03d6e6d2b00,5,85365842,9,00a03d6e6d2b00
23.249.238.160,800000090300000000000000,2,64720099,9,00000000000000
85.146.224.145,800000090300b08bd05ec180,26,8108328,9,00b08bd05ec180
80.113.209.63,8000000903006c9cedb0bd03,4,34393499,9,006c9cedb0bd03
31.149.68.208,800000090300e4387ed8bc00,12,10640496,9,00e4387ed8bc00
81.175.120.56,800000090300a0b439ed4600,16,73992575,9,00a0b439ed4600
83.167.208.32,80000009030034ed1b600c00,14,385882,9,0034ed1b600c00
83.149.111.22,80001f8880fe4ebe62e76f3c5e00000000,35,10139961,8072,No Mac indication (0x03)
37.26.225.118,800000090300845a3e130101,2,7865577,9,00845a3e130101
82.151.54.10,8000304404464754343046544b3231303337393136,1735145443,13203508,12356,No Mac indication (0x03)
85.255.223.9,80000009032c3311a412f0,0,0,9,2c3311a412f0
37.26.225.249,000000090300cced4dbbf610,3,6552306,9,not_set
62.59.32.162,80001f8880d3c0ce31f001d76600000000,7,22486782,8072,No Mac indication (0x03)
23.249.232.136,80000009030010f311d06a5e,4,7262625,9,0010f311d06a5e
84.106.130.1,8000000903007018a7662400,7,27175043,9,007018a7662400
85.146.225.57,8000000903007411b2a93380,28,6997721,9,007411b2a93380
37.114.93.240,800000090300fc9947d7d6e0,2,37764229,9,00fc9947d7d6e0
31.149.255.160,80000009030064f69d0f07ac,1,51655123,9,0064f69d0f07ac
82.174.222.1,502660000000010030001010,3,62771376,1344692224,not_set
5.206.210.170,80003a8c04,0,0,invalid,invalid
77.61.172.156,800000090300cc46d60404f0,5,113682542,9,00cc46d60404f0
84.244.172.10,80003a8c04,0,0,invalid,invalid
80.246.203.54,80001f8880208a916465af4df2,1,42305870,8072,No Mac indication (0x03)
31.149.138.96,800000090300c4f7d5148bdc,3,28329451,9,00c4f7d5148bdc
77.60.70.105,800000090300d4eb68bd3200,6,32417322,9,00d4eb68bd3200
77.243.230.225,8000000903000005740fb2bc,8,191948484,9,000005740fb2bc
31.160.92.73,80000009030000fcbaad4460,22,14175149,9,0000fcbaad4460
83.84.78.255,800000090300285261fb6400,15,30275059,9,00285261fb6400
84.241.169.161,80000009035c3e06e10a64,0,0,9,5c3e06e10a64
37.235.118.219,800000090300d47798262280,40,19451589,9,00d47798262280
37.153.211.188,800000090300007888efe588,2,29044812,9,00007888efe588
85.17.206.14,80001f888045b8a840fdf61a5b00000000,19,156776687,8072,No Mac indication (0x03)
84.243.253.65,800000090300d0d0fdd0a7f0,8,10290085,9,00d0d0fdd0a7f0
37.114.94.242,80000009030084b8025dc000,22,71345262,9,0084b8025dc000
37.44.13.65,80003a8c04,0,0,invalid,invalid
46.144.108.88,80000009030000d78f504b98,2,80965977,9,0000d78f504b98
45.11.164.51,80000009030034ed1bb67c75,1,36132935,9,0034ed1bb67c75
83.247.7.127,80000009ee00b0faeb1f4400,16,10839461,9,No Mac indication (0x03)
77.61.176.2,8000000903003890a5e8cee8,6,601229,9,003890a5e8cee8
81.173.50.63,00000009030028c7cebd07b8,19,132241609,9,not_set
45.138.148.41,8000000903006cb2aeb12980,49,79186850,9,006cb2aeb12980
83.167.210.229,800033870370fc8c50e5a0,0,0,13191,70fc8c50e5a0
23.249.236.5,800000090300588b1c9aac00,8,10719613,9,00588b1c9aac00
85.10.174.16,800000090300d4e880f60e00,33,59219714,9,00d4e880f60e00
77.60.214.180,00000009020000024b7d8d6f,10,18680362,9,not_set
85.146.249.75,8000000903007cad4f9bef80,15,37593252,9,007cad4f9bef80
82.174.159.1,502660000000031201007169,2,50159540,1344692224,not_set
84.24.220.156,80000b2f05d0b2c4280ca133,1,2102634,2863,No Mac indication (0x03)
85.17.10.182,80001f8880fe4ebe62e76f3c5e00000000,35,10139973,8072,No Mac indication (0x03)
62.200.0.231,00000009030080a2355d6800,8,993254,9,not_set
77.62.176.121,80003a8c04,0,0,invalid,invalid
31.149.203.183,800000090300002cc81a6590,2,84329591,9,00002cc81a6590
46.226.60.64,80000009030058ac78269080,11,99151796,9,0058ac78269080
31.184.92.0,502660000000010030000056,7,48947257,1344692224,not_set
83.98.227.58,80000009030020cfaede9800,139,7973425,9,0020cfaede9800
81.173.127.177,8000000903007cad74ec3fa0,16,26119707,9,007cad74ec3fa0
45.14.0.100,800007db038446fe21b790,6,157054102,2011,8446fe21b790
31.161.103.150,80001f8880a7c48034d676236700000000,20,1029138,8072,No Mac indication (0x03)
83.167.202.105,800000090300f87a41465b80,22,64768993,9,00f87a41465b80
37.74.143.233,800000090300e4387ed95d80,9,15841500,9,00e4387ed95d80
85.12.51.1,f5717f444ca88da01700,13,81575472,1970372420,No Mac indication (0x03)
83.84.107.1,8000000903006c410e153000,10,33134352,9,006c410e153000
85.146.251.53,800000090300d0e0427da980,18,17642275,9,00d0e0427da980
46.144.30.57,800000090300c44d84606900,5,64992686,9,00c44d84606900
37.0.86.96,80000009030084b80294bbfa,10,34388109,9,0084b80294bbfa
46.183.249.250,800000090300643aea1d0100,16,70237978,9,00643aea1d0100
23.249.233.223,8000000903005057a8373340,7,1749911,9,005057a8373340
5.200.28.97,800007c703609c9f0833e0,11,83065117,1991,609c9f0833e0
82.101.235.239,80000b2f05802994dc784c33,1,1071224,2863,No Mac indication (0x03)
77.242.125.135,8000000903000845d1b3f780,10,4005383,9,000845d1b3f780
81.171.43.126,f5717f444ca88d993f00,14,80976709,1970372420,No Mac indication (0x03)
81.29.197.180,80000009030040ce24e9d000,11,38780373,9,0040ce24e9d000
85.146.209.130,8000000903007c310e884c00,24,18490577,9,007c310e884c00
80.113.129.145,8000000903000476b0cff200,12,7262166,9,000476b0cff200
46.144.198.223,800000090300a0ecf987e1e8,1,4074794,9,00a0ecf987e1e8
83.219.76.15,800000090300008e73df0e00,12,47990871,9,00008e73df0e00
84.31.166.152,8000124c05889ffad355fc33,160,2027210,4684,No Mac indication (0x03)
85.146.236.142,800000090300a49bcd78e280,14,22406178,9,00a49bcd78e280
84.106.156.199,8000124c05906ebbe6ad8033,187,983656,4684,No Mac indication (0x03)
80.113.21.184,8000000903005c3e06a48a00,14,11920642,9,005c3e06a48a00
83.174.131.121,8000000903007426acc8cae0,5,17468928,9,007426acc8cae0
31.21.215.0,502660000000010030000005,7,57245409,1344692224,not_set
45.86.176.240,800000090300b0aa77199cea,3,696579,9,00b0aa77199cea
84.105.46.20,8000124c05906ebbd9afa033,209,206622,4684,No Mac indication (0x03)
62.200.55.177,800000090300e4d3f102e280,3,45791173,9,00e4d3f102e280
46.44.141.134,8000000903002c0be9f19cbb,6,38758532,9,002c0be9f19cbb
80.112.206.145,8000000903005ca62dea4380,40,17386379,9,005ca62dea4380
80.112.244.149,800007db03fc73fbd4f573,8,61571985,2011,fc73fbd4f573
84.106.170.76,80000b2f05d0b2c4253d3933,1,3940180,2863,No Mac indication (0x03)
37.153.209.73,8000000903004c4e357bf228,1,20394223,9,004c4e357bf228
5.206.209.138,800000090300e4aa5d6451c0,10,16914844,9,00e4aa5d6451c0
46.144.159.88,80000009030000a2ee523b74,1,5268054,9,0000a2ee523b74
46.144.218.9,800000090300004268d3e14e,1,32596318,9,00004268d3e14e
84.28.121.255,80000009030028526128e400,12,5890254,9,0028526128e400
80.65.119.74,800000090300008764673c20,1,39659834,9,00008764673c20
83.98.237.167,800000090300b0c53ce4d080,18,31937860,9,00b0c53ce4d080
46.44.168.191,800000090300000000000000,6,10893941,9,00000000000000
82.74.179.0,800000090300285261fac000,20,9321726,9,00285261fac000
37.153.222.239,800000090300a0ecf94c0070,11,73147082,9,00a0ecf94c0070
37.153.252.167,80001f8880d4250122b96e1e4d,828,476670,8072,No Mac indication (0x03)
62.194.104.0,80000009030000b670981c00,8,28386352,9,0000b670981c00
81.171.91.249,800007c703748ef8233020,0,1233924126,1991,748ef8233020
83.85.40.128,80003a8c04,0,0,invalid,invalid
46.144.23.241,800000090300c4f7d5b9fe98,2,42305707,9,00c4f7d5b9fe98
37.153.198.200,800000090300d8b1909f9940,3,12190261,9,00d8b1909f9940
82.72.137.50,8000124c05689423e7274c33,130,2378928,4684,No Mac indication (0x03)
77.62.200.38,80001f8880e4c61669a4c9f367,64,44298,8072,No Mac indication (0x03)
85.146.214.165,800000090300d47798742180,16,33606920,9,00d47798742180
84.24.104.1,800000090300285261fb8400,13,24602266,9,00285261fb8400
77.62.138.48,80001f88809f2d6e35fa002a68,1,765940,8072,No Mac indication (0x03)
80.113.65.193,8000000903008c1e803a6580,6,26714427,9,008c1e803a6580
83.174.128.21,800000090300588b1c9aac00,8,10719643,9,00588b1c9aac00
45.152.10.33,80000a4c010a01150e,1,25220585,2636,No Mac indication (0x03)
31.160.179.129,80000009030024d79c743a80,8,12533273,9,0024d79c743a80
31.160.237.185,80000009030000351aed2f92,2,16071737,9,0000351aed2f92
31.20.208.1,502660000000010030000001,7,48860198,1344692224,not_set
83.80.194.117,80000b2f05e0885d89abdb33,1,1562197,2863,No Mac indication (0x03)
81.175.70.106,80001f88808ff41265fbd6726100000000,56,25516037,8072,No Mac indication (0x03)
83.167.217.49,8000000903005cb12ef7ec00,6,9071485,9,005cb12ef7ec00
83.84.133.231,80000b2f05705a9e3ab64d33,1,1772332,2863,No Mac indication (0x03)
85.146.220.227,800000090300084fa9927180,6,62159996,9,00084fa9927180
85.12.5.3,f5717f28993a0656ef00,23,45351441,1970372392,No Mac indication (0x03)
46.144.88.103,8000000903005cb12e4f4e00,3,72483923,9,005cb12e4f4e00
85.146.242.97,800033870370fc8c58ab20,0,0,13191,70fc8c58ab20
5.102.138.25,80003a8c04,0,0,invalid,invalid
80.56.28.1,8000000903007018a7665c00,39,21784298,9,007018a7665c00
84.14.47.39,800000090300d48cb5dffed8,9,192174256,9,00d48cb5dffed8
46.226.236.183,800000090300f40f1b9fad14,13,19793236,9,00f40f1b9fad14
62.195.176.0,80000009030034f8e758c000,15,27867838,9,0034f8e758c000
31.149.182.160,8000000903006cb2aed268da,3,10401118,9,006cb2aed268da
46.243.188.61,800000090300b8a37745da00,26,27674353,9,00b8a37745da00
80.113.21.191,8000000903005c3e06a48a00,14,11920663,9,005c3e06a48a00
82.72.136.51,8000124c057429af23024d33,45,458016,4684,No Mac indication (0x03)
77.243.226.189,8000000903000005740fb2bc,8,191948520,9,000005740fb2bc
85.146.250.81,800007db03d8109fc2e9dc,10,4595751,2011,d8109fc2e9dc
