IP,Enterprise Code,MAC,Vendor
144.178.250.97,9,00588b1c9d1600,ciscoSystems
87.195.27.10,8072,No Mac indication (0x03),net-snmp
95.99.56.0,1344692224,not_set,
92.70.241.129,9,0000fcba99f270,ciscoSystems
89.99.190.162,2863,No Mac indication (0x03),Thomson Inc.
92.67.114.89,9,00002a103c0b34,ciscoSystems
89.20.94.147,9,00c44d84f2f480,ciscoSystems
93.117.218.103,2011,d8109fc2ead4,"HUAWEI Technology Co.,Ltd"
154.14.44.9,9,00000000000000,ciscoSystems
95.168.161.22,8072,No Mac indication (0x03),net-snmp
94.103.145.29,9,000005740fb2bc,ciscoSystems
145.128.243.120,9,No Mac indication (0x03),ciscoSystems
92.70.22.225,9,00d4789b7cab96,ciscoSystems
149.143.58.139,8072,1056ca17d8e0,net-snmp
145.131.159.183,9,No Mac indication (0x03),ciscoSystems
94.210.23.1,9,00285261fabc00,ciscoSystems
93.190.140.148,8072,No Mac indication (0x03),net-snmp
109.109.117.36,9,0028affd10b000,ciscoSystems
89.38.97.46,8072,No Mac indication (0x03),net-snmp
92.48.192.87,8072,No Mac indication (0x03),net-snmp
87.238.170.23,9,000845d1b3a300,ciscoSystems
145.102.244.112,9,005006ab639200,ciscoSystems
145.128.241.126,9,No Mac indication (0x03),ciscoSystems
92.67.231.153,invalid,invalid,
89.207.25.68,9,00f86bd92aba00,ciscoSystems
109.109.108.89,9,00e8eb34c9fd00,ciscoSystems
94.213.198.1,9,00f4bd9ee39c00,ciscoSystems
89.146.44.208,9,00a0ecf94c0070,ciscoSystems
92.64.213.87,9,00003a7d790400,ciscoSystems
93.92.25.180,9,0040017a51a460,ciscoSystems
149.143.19.208,9,0064e9501911c4,ciscoSystems
89.149.201.32,8072,No Mac indication (0x03),net-snmp
149.143.23.116,9,00e4d3f18bfc94,ciscoSystems
92.109.228.1,9,0000ebd5ed3c00,ciscoSystems
87.209.239.255,1344692224,not_set,
92.65.126.17,9,004c776d699caa,ciscoSystems
95.142.41.1,9,30f70d9ee0e0,ciscoSystems
92.68.61.124,9,0080248f157c80,ciscoSystems
144.178.109.23,9,009c57ad95b001,ciscoSystems
145.131.176.102,9,00fc5b394bdea4,ciscoSystems
145.222.49.81,9,003a9c403145,ciscoSystems
92.110.99.0,9,000029c2017000,ciscoSystems
87.208.60.1,1344692224,not_set,
93.117.212.141,9,003891b7b61480,ciscoSystems
89.146.50.41,9,00a0ecf94c0070,ciscoSystems
145.131.151.5,8072,No Mac indication (0x03),net-snmp
93.184.99.115,9,00b08bcf3aae80,ciscoSystems
89.146.51.174,9,No Mac indication (0x03),ciscoSystems
92.65.136.25,8072,1056ca114c58,net-snmp
92.65.134.217,9,003c510e680230,ciscoSystems
145.220.141.1,8072,No Mac indication (0x03),net-snmp
94.213.12.121,2863,No Mac indication (0x03),Thomson Inc.
91.103.23.70,9,00d4eb683da000,ciscoSystems
145.128.195.46,9,not_set,ciscoSystems
88.208.11.14,8072,No Mac indication (0x03),net-snmp
93.117.220.185,9,007411b2a71700,ciscoSystems
88.208.11.117,8072,No Mac indication (0x03),net-snmp
89.207.24.255,9,00dc8c373c1000,ciscoSystems
93.117.244.17,13191,70fc8c16156e,OneAccess
93.117.236.145,9,007411b2a96e80,ciscoSystems
145.131.191.24,9,00a0ecf94c0070,ciscoSystems
143.178.12.1,1344692224,not_set,
94.213.39.0,9,006c410e8fd000,ciscoSystems
93.117.197.141,9,006c13d5e34d00,ciscoSystems
93.92.25.10,9,00fc9947b45808,ciscoSystems
144.178.248.194,9,005c710db2e211,ciscoSystems
145.222.106.94,7146,005056ba5922,Zeus Technology Ltd
145.102.240.200,9,005006ab638100,ciscoSystems
93.186.187.241,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
94.213.4.93,2863,No Mac indication (0x03),Thomson Inc.
145.128.244.246,9,No Mac indication (0x03),ciscoSystems
89.146.49.80,9,0030f70d6ee336,ciscoSystems
144.178.229.142,9,007079b39628e7,ciscoSystems
93.117.227.177,9,00889caddb0c80,ciscoSystems
149.143.23.182,9,not_set,ciscoSystems
89.20.82.40,8072,No Mac indication (0x03),net-snmp
89.146.58.88,8072,No Mac indication (0x03),net-snmp
93.117.249.177,13191,70fc8c161a98,OneAccess
95.129.121.149,9,000021d7a73c81,ciscoSystems
92.109.253.0,9,000029c2017000,ciscoSystems
91.189.211.39,9,00d4e880f60e00,ciscoSystems
94.214.40.240,4684,No Mac indication (0x03),Ambit Microsystems Corporation
87.213.96.174,9,00003a7d369a00,ciscoSystems
145.128.243.68,9,No Mac indication (0x03),ciscoSystems
92.65.233.240,9,00ac3a6768ce00,ciscoSystems
87.215.147.242,8072,1056ca6d1a50,net-snmp
92.67.28.37,8072,No Mac indication (0x03),net-snmp
93.117.254.25,13191,70fc8c634e40,OneAccess
95.211.66.219,9,000021a1d0dc01,ciscoSystems
93.117.211.47,9,002cf89bd70380,ciscoSystems
147.123.48.8,6527,not_set,Nokia (formerly 'Alcatel-Lucent')
94.209.201.255,9,00285261293c00,ciscoSystems
94.213.207.255,9,006c410e51c800,ciscoSystems
94.247.4.143,8072,No Mac indication (0x03),net-snmp
93.117.202.41,9,0024169d753300,ciscoSystems
87.212.28.0,1344692224,not_set,
94.210.0.217,2863,No Mac indication (0x03),Thomson Inc.
94.103.155.191,9,000005740fb2bc,ciscoSystems
94.124.92.222,8072,No Mac indication (0x03),net-snmp
91.198.123.186,8072,No Mac indication (0x03),net-snmp
92.69.75.2,12356,No Mac indication (0x03),"Fortinet, Inc."
92.110.108.0,9,000029c2017000,ciscoSystems
94.46.218.2,2636,No Mac indication (0x03),"Juniper Networks, Inc."
109.109.101.65,9,00b0c53ce4b580,ciscoSystems
152.89.5.1,9,0018e72874e900,ciscoSystems
94.211.130.160,2863,No Mac indication (0x03),Thomson Inc.
109.34.160.98,8072,No Mac indication (0x03),net-snmp
145.131.131.127,9,00bcd2958d0700,ciscoSystems
89.20.89.31,9,0070ca9b581f1c,ciscoSystems
145.131.102.211,9,007c0ecebcf5b4,ciscoSystems
91.221.151.15,8072,No Mac indication (0x03),net-snmp
91.189.211.100,9,0058ac78268c80,ciscoSystems
95.98.32.1,1344692224,not_set,
94.142.211.8,9,00d4e880f64700,ciscoSystems
109.206.176.4,8072,No Mac indication (0x03),net-snmp
91.232.115.152,9,00b0aa7727b000,ciscoSystems
90.145.64.18,8741,0017c5e0bbc8,"SonicWALL, Inc."
109.109.109.216,9,00b0c53ce4ad80,ciscoSystems
144.178.71.135,8072,No Mac indication (0x03),net-snmp
145.102.241.68,8072,No Mac indication (0x03),net-snmp
145.222.223.3,9,d4789bd35270,ciscoSystems
92.66.185.120,9,0000f28bb55550,ciscoSystems
94.211.112.1,9,00285261fa5000,ciscoSystems
93.117.229.175,9,005c3e06b9e000,ciscoSystems
149.143.2.169,9,00845a3e9ecd80,ciscoSystems
94.209.28.68,4684,No Mac indication (0x03),Ambit Microsystems Corporation
109.34.160.75,8072,No Mac indication (0x03),net-snmp
145.128.183.1,9,0000a6ca031f2c,ciscoSystems
93.191.1.153,9,002c33119eaf80,ciscoSystems
131.174.245.5,9,0058569f5e27e0,ciscoSystems
94.103.146.25,9,000005740fb2bc,ciscoSystems
93.92.30.177,9,not_set,ciscoSystems
89.255.222.31,9,0004bd97a1f590,ciscoSystems
93.117.208.193,13191,70fc8c161498,OneAccess
93.117.204.185,13191,70fc8c160768,OneAccess
87.233.78.186,11,not_set,Hewlett-Packard
88.218.152.98,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
94.213.19.1,9,00d4ad710d4400,ciscoSystems
109.235.34.180,9,007c210e24a867,ciscoSystems
92.70.183.105,9,0024161ba50b80,ciscoSystems
95.97.61.197,8072,No Mac indication (0x03),net-snmp
89.149.203.75,9,f02572a8eb80,ciscoSystems
92.67.4.68,9,00286f7f5f8554,ciscoSystems
94.210.182.161,4684,No Mac indication (0x03),Ambit Microsystems Corporation
93.117.196.241,13191,70fc8c676a80,OneAccess
145.128.206.179,9,00005d73e976f0,ciscoSystems
94.209.105.1,9,006c410e152c00,ciscoSystems
109.109.103.92,9,00482e72fe6980,ciscoSystems
145.102.243.112,9,005006ab639200,ciscoSystems
93.117.212.201,9,00b8a3777c0c80,ciscoSystems
151.236.147.58,9,00286f7f37e22b,ciscoSystems
92.66.239.5,invalid,invalid,
137.174.4.73,9,00fa163ef29c04,ciscoSystems
87.195.48.195,8072,No Mac indication (0x03),net-snmp
109.109.102.151,9,007c210e058c80,ciscoSystems
87.195.3.33,9,No Mac indication (0x03),ciscoSystems
147.28.207.193,1068942679,not_set,
92.66.24.34,8072,1056ca1b2a34,net-snmp
87.215.44.73,9,00442b035deb00,ciscoSystems
141.101.129.1,1970372352,No Mac indication (0x03),
145.224.80.230,7367,001daa55bfd0,DrayTek Corporation
90.145.94.51,9,0044643ca16a80,ciscoSystems
145.131.66.96,9,000081c48ad7cc,ciscoSystems
109.109.96.85,9,00b0c53ce4ad80,ciscoSystems
93.117.208.157,13191,70fc8c1611e4,OneAccess
92.64.29.184,9,00508789ea8d9d,ciscoSystems
93.117.211.77,9,0044b6bee26280,ciscoSystems
87.210.245.255,1344692224,not_set,
89.255.4.69,9,0000a2eeaa7a20,ciscoSystems
109.109.119.129,9,0028affd0e6300,ciscoSystems
92.109.72.1,9,0000ebd5ec4400,ciscoSystems
89.99.211.0,9,006c410e50ac00,ciscoSystems
145.131.215.20,9,0024169d5aa800,ciscoSystems
109.109.98.113,9,not_set,ciscoSystems
95.129.123.137,9,000023acdb2881,ciscoSystems
145.131.252.202,7367,1449bc068e68,DrayTek Corporation
92.108.71.0,9,0094d469541400,ciscoSystems
89.20.89.209,9,0084b802df6430,ciscoSystems
144.178.127.82,9,00502fa8c370f3,ciscoSystems
95.215.185.33,8072,No Mac indication (0x03),net-snmp
92.68.46.185,9,00ec01d5e20d00,ciscoSystems
92.68.181.76,9,00881dfc90509c,ciscoSystems
145.94.52.0,9,0020cfae843340,ciscoSystems
87.215.64.94,9,005c3192fb3780,ciscoSystems
145.128.221.152,9,00649ef3da7de0,ciscoSystems
89.20.87.132,8072,No Mac indication (0x03),net-snmp
145.128.223.185,9,not_set,ciscoSystems
94.142.209.184,9,0058ac78268c80,ciscoSystems
92.64.2.85,9,00b4de31a28378,ciscoSystems
87.212.194.154,8072,1056ca6b63b0,net-snmp
145.102.241.78,8072,No Mac indication (0x03),net-snmp
87.236.6.63,9,000845d1b22d00,ciscoSystems
89.20.94.192,9,00f40f1b886342,ciscoSystems
92.65.151.245,9,002cf89b4c6e5c,ciscoSystems
109.109.105.21,9,00b0c53ce4ac80,ciscoSystems
143.179.224.1,1344692224,not_set,
91.232.114.97,9,00b0aa7727b000,ciscoSystems
92.66.49.101,9,00bc26c76a9dcc,ciscoSystems
89.146.63.122,9,No Mac indication (0x03),ciscoSystems
89.146.62.103,invalid,invalid,
93.184.99.122,9,008c1e8097ab00,ciscoSystems
87.210.243.255,1344692224,not_set,
93.117.220.251,9,005cb12ef7a180,ciscoSystems
95.142.49.98,9,000462736d7994,ciscoSystems
95.97.61.198,8072,No Mac indication (0x03),net-snmp
90.145.98.109,8072,No Mac indication (0x03),net-snmp
87.210.68.1,1344692224,not_set,
92.65.208.209,8741,18b169faa904,"SonicWALL, Inc."
92.109.253.1,9,000029c2017000,ciscoSystems
93.92.31.217,9,not_set,ciscoSystems
89.20.65.55,9,005c838fdfba64,ciscoSystems
87.213.111.232,9,0044d3caa0bc00,ciscoSystems
91.192.36.27,8072,No Mac indication (0x03),net-snmp
92.71.209.125,9,not_set,ciscoSystems
94.209.123.154,4684,No Mac indication (0x03),Ambit Microsystems Corporation
92.65.246.255,9,00f44e055c3936,ciscoSystems
87.208.225.255,1344692224,not_set,
109.109.96.71,9,0028affd10b000,ciscoSystems
92.108.56.255,9,0000ebd5ed6800,ciscoSystems
94.213.25.0,9,00d4ad710d4400,ciscoSystems
145.131.233.98,9,00b0c53c7adf80,ciscoSystems
93.117.236.39,2011,446a2e59126f,"HUAWEI Technology Co.,Ltd"
95.155.190.25,9,00a411bb249880,ciscoSystems
93.117.208.49,9,00bcd295ff1b80,ciscoSystems
147.78.237.250,8072,No Mac indication (0x03),net-snmp
152.89.6.161,9,0018e72874e900,ciscoSystems
145.131.158.171,9,00c44d84e60b00,ciscoSystems
92.110.98.255,9,000029c2017000,ciscoSystems
145.131.237.145,2636,No Mac indication (0x03),"Juniper Networks, Inc."
109.109.105.20,9,00b0c53ce4ac80,ciscoSystems
89.20.93.251,8072,No Mac indication (0x03),net-snmp
93.190.140.175,8072,No Mac indication (0x03),net-snmp
152.89.6.64,9,0018e72874e900,ciscoSystems
90.145.159.1,9,00706d15f00c80,ciscoSystems
95.97.213.76,9,004c710d059bd0,ciscoSystems
87.213.226.206,9,00442b035da600,ciscoSystems
94.75.237.53,8072,No Mac indication (0x03),net-snmp
149.143.62.68,8072,No Mac indication (0x03),net-snmp
93.117.220.213,9,004ce175f9b200,ciscoSystems
91.230.46.193,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
88.80.167.182,8072,No Mac indication (0x03),net-snmp
89.146.41.168,9,00a0ecf94c0070,ciscoSystems
145.89.194.14,9,0000235d75a281,ciscoSystems
89.20.86.197,9,0040ce495a00a4,ciscoSystems
92.66.227.65,9,0034732d34d700,ciscoSystems
93.184.99.189,9,00b08bcf3ac300,ciscoSystems
93.117.235.54,9,00889caddbdf80,ciscoSystems
93.117.192.97,13191,70fc8c16187e,OneAccess
139.122.215.244,9,0000876444ba80,ciscoSystems
94.209.147.255,9,0028526128e400,ciscoSystems
89.98.235.0,9,0028526128e000,ciscoSystems
93.117.240.65,9,0074ad98582d00,ciscoSystems
95.129.122.0,9,000023acdb2881,ciscoSystems
151.236.146.134,9,00f80f6fc6e949,ciscoSystems
109.200.196.74,8072,No Mac indication (0x03),net-snmp
94.142.208.30,9,00004268665880,ciscoSystems
145.128.221.223,9,00f866f2311080,ciscoSystems
94.142.211.78,8072,No Mac indication (0x03),net-snmp
94.213.225.0,9,00002790ff2800,ciscoSystems
93.117.255.29,9,0044b6be5e9600,ciscoSystems
93.117.218.237,13191,70fc8c50ddf0,OneAccess
95.142.48.230,9,0000260b199b18,ciscoSystems
109.37.162.70,8072,No Mac indication (0x03),net-snmp
87.210.192.1,1344692224,not_set,
94.209.1.113,4684,No Mac indication (0x03),Ambit Microsystems Corporation
92.68.91.95,9,00549fc68c6a80,ciscoSystems
131.174.245.1,9,0058569f5ddd80,ciscoSystems
91.238.154.137,9,780cf0264540,ciscoSystems
92.70.15.80,9,0024161bb12180,ciscoSystems
92.66.154.39,9,00707db98941f4,ciscoSystems
93.117.231.25,9,0034b883765500,ciscoSystems
109.109.105.127,9,00b0c53ce4ac80,ciscoSystems
89.146.56.172,9,No Mac indication (0x03),ciscoSystems
93.117.240.73,9,0074ad98583d00,ciscoSystems
89.99.57.255,9,0000ebd5ed6800,ciscoSystems
151.236.151.254,9,00c828e5cb2681,ciscoSystems
146.190.239.29,invalid,invalid,
92.65.58.109,9,00502fa891f604,ciscoSystems
89.20.74.32,9,0064f69d1301c4,ciscoSystems
109.109.116.225,9,not_set,ciscoSystems
93.184.104.201,9,007c310eff2480,ciscoSystems
89.20.89.224,9,00d4c93cc48a66,ciscoSystems
94.142.212.117,9,00500f8054cd80,ciscoSystems
87.215.147.183,8072,1056ca6d3270,net-snmp
109.109.119.24,9,0028affd0e6300,ciscoSystems
87.98.39.34,invalid,invalid,
89.20.65.2,8072,No Mac indication (0x03),net-snmp
92.65.182.249,9,00f86bd99c1380,ciscoSystems
92.68.37.103,9,0000a6cad271a4,ciscoSystems
92.64.4.31,9,0070b31794e780,ciscoSystems
91.215.7.192,9,0058ac787ba400,ciscoSystems
151.236.148.128,9,006879098dac01,ciscoSystems
145.102.245.24,9,005006ab638100,ciscoSystems
92.67.172.220,9,0080248f15c200,ciscoSystems
94.211.9.12,4684,No Mac indication (0x03),Ambit Microsystems Corporation
92.67.93.103,9,00d4779875b600,ciscoSystems
94.142.211.231,9,00f47470e3f500,ciscoSystems
145.102.245.27,9,005006ab638100,ciscoSystems
93.95.5.105,9,00286f7f436080,ciscoSystems
144.178.226.168,9,0054a27463e25b,ciscoSystems
144.178.235.227,9,00881dfc36ef74,ciscoSystems
92.66.122.21,9,00a0ecf946a114,ciscoSystems
95.155.190.40,9,00a411bb249700,ciscoSystems
93.184.99.192,9,00f80f6f458100,ciscoSystems
94.208.128.1,9,00002790fe1000,ciscoSystems
89.20.93.81,invalid,invalid,
92.71.195.14,8072,1056ca1b3df0,net-snmp
145.128.208.95,9,not_set,ciscoSystems
91.189.211.189,9,0058ac78269080,ciscoSystems
151.236.150.40,9,006cab0514e623,ciscoSystems
87.213.36.98,9,00ccef489c8e40,ciscoSystems
151.248.51.187,9,00a8b4563e2054,ciscoSystems
93.95.144.218,8072,No Mac indication (0x03),net-snmp
94.209.71.255,9,0094d469545c00,ciscoSystems
89.146.51.134,9,No Mac indication (0x03),ciscoSystems
89.149.222.214,8072,No Mac indication (0x03),net-snmp
92.67.175.39,9,0074ad98e84580,ciscoSystems
145.128.202.156,9,not_set,ciscoSystems
92.68.210.49,8072,No Mac indication (0x03),net-snmp
94.215.136.0,9,00002790ff7000,ciscoSystems
87.195.2.193,9,00b4de31aa62a0,ciscoSystems
90.145.146.131,9,00bc16657e0400,ciscoSystems
89.20.78.164,9,00b838619b7fb6,ciscoSystems
94.210.143.255,9,000029c2018000,ciscoSystems
145.131.159.56,9,No Mac indication (0x03),ciscoSystems
89.38.99.91,8072,No Mac indication (0x03),net-snmp
109.109.101.127,9,00b0c53ce4b580,ciscoSystems
95.97.2.250,8072,6c98eb007144,net-snmp
87.210.116.1,1344692224,not_set,
91.215.6.3,9,00286f7f43b600,ciscoSystems
93.184.99.185,9,00b08bcf3ac300,ciscoSystems
89.20.94.27,9,0028ac9e5a0f70,ciscoSystems
151.236.144.182,9,00c828e5cd3e01,ciscoSystems
91.223.124.131,9,00005056be1487,ciscoSystems
95.98.143.0,1344692224,not_set,
91.189.208.103,9,00500f807e2d00,ciscoSystems
93.158.213.143,8072,No Mac indication (0x03),net-snmp
92.71.250.58,8072,No Mac indication (0x03),net-snmp
93.117.209.5,2011,446a2ee20b61,"HUAWEI Technology Co.,Ltd"
144.178.239.78,9,0000b7715f82f5,ciscoSystems
145.15.245.4,9,007426ac7ce900,ciscoSystems
92.108.58.1,9,0000ebd5ed6800,ciscoSystems
92.48.196.3,9,c08c603d6580,ciscoSystems
92.66.236.85,8072,No Mac indication (0x03),net-snmp
91.220.28.21,9,009077eee16480,ciscoSystems
87.210.156.255,1344692224,not_set,
94.103.154.191,9,000005740fb2bc,ciscoSystems
89.20.94.224,9,0000351a07daf4,ciscoSystems
93.190.139.31,8072,No Mac indication (0x03),net-snmp
136.144.142.114,8072,No Mac indication (0x03),net-snmp
109.109.104.248,9,00b0c53ce4ac80,ciscoSystems
94.124.121.255,9,000005740fb2bc,ciscoSystems
145.220.141.16,8072,No Mac indication (0x03),net-snmp
149.143.28.78,9,00588b1c9c6700,ciscoSystems
145.222.49.169,9,003a9c403145,ciscoSystems
95.98.172.1,1344692224,not_set,
109.236.94.58,8072,No Mac indication (0x03),net-snmp
151.248.52.30,9,00c067af3c9e08,ciscoSystems
151.248.53.157,9,004c776d6fd3bd,ciscoSystems
94.209.186.255,9,00d4ad710d0000,ciscoSystems
89.20.94.128,9,00f0f755dd9ac6,ciscoSystems
134.146.14.193,9,3488184b83ac,ciscoSystems
151.236.149.63,9,0040017aa25c89,ciscoSystems
92.48.195.168,8072,No Mac indication (0x03),net-snmp
90.145.28.58,9,0000270df6469c,ciscoSystems
89.146.51.90,9,No Mac indication (0x03),ciscoSystems
94.101.104.135,9,00502fa8524800,ciscoSystems
92.67.190.157,9,0000fd22128f7c,ciscoSystems
92.70.10.192,9,0000f28b3ddeaa,ciscoSystems
92.48.242.18,9,4c0082d32f00,ciscoSystems
91.189.211.200,9,0058ac78269080,ciscoSystems
94.142.211.244,9,0058ac78267a80,ciscoSystems
94.209.170.255,9,006c410e153000,ciscoSystems
139.28.202.201,9,00c014fe137280,ciscoSystems
145.128.243.150,9,No Mac indication (0x03),ciscoSystems
93.184.99.114,9,00e4c722947481,ciscoSystems
87.236.0.223,9,00c46413dc5c70,ciscoSystems
94.210.171.0,9,00002790fee000,ciscoSystems
145.128.210.247,9,0040b5c12ecd00,ciscoSystems
92.65.139.12,12356,No Mac indication (0x03),"Fortinet, Inc."
91.103.23.9,9,not_set,ciscoSystems
93.117.193.122,9,00000000000000,ciscoSystems
87.237.29.32,9,004c710d3d0e62,ciscoSystems
92.68.83.55,9,006887c6d13a00,ciscoSystems
145.102.240.211,9,005006ab638100,ciscoSystems
88.208.13.62,9,f80bcbc95310,ciscoSystems
145.131.221.193,9,002c4f52e66880,ciscoSystems
89.20.78.97,9,0054a27463b764,ciscoSystems
149.143.15.249,8072,No Mac indication (0x03),net-snmp
91.205.215.150,invalid,invalid,
90.145.159.3,9,0044643ca16a80,ciscoSystems
94.231.255.215,9,000021d8bde810,ciscoSystems
91.196.169.65,1991,002438a2b900,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
130.161.220.65,8072,5254009a53b5,net-snmp
94.231.249.0,9,0000070e0f2f44,ciscoSystems
92.68.86.145,9,00a44c11623d35,ciscoSystems
94.214.76.255,9,00285261293c00,ciscoSystems
87.195.79.113,9,No Mac indication (0x03),ciscoSystems
93.117.214.192,9,005c64f1f2a580,ciscoSystems
94.210.143.1,9,000029c2018000,ciscoSystems
87.215.111.64,9,008c941f352200,ciscoSystems
141.255.178.88,9,0010e376a2a900,ciscoSystems
92.71.192.143,9,00a00f37ff0a00,ciscoSystems
92.66.8.31,9,00c08c606984a0,ciscoSystems
92.64.122.19,9,not_set,ciscoSystems
93.95.5.195,9,00286f7f436080,ciscoSystems
145.128.241.190,9,No Mac indication (0x03),ciscoSystems
89.20.82.24,8072,No Mac indication (0x03),net-snmp
92.67.254.87,9,00d47798182580,ciscoSystems
89.255.31.178,9,0084b261687926,ciscoSystems
109.37.160.77,21796,000a59063d46,HW group s.r.o
87.210.8.1,1344692224,not_set,
145.131.86.138,9,0078da6e86a44c,ciscoSystems
94.212.133.0,9,00f8a73af0f400,ciscoSystems
87.210.143.255,1344692224,not_set,
89.20.92.29,8072,No Mac indication (0x03),net-snmp
145.131.214.156,9,000042683a9ed4,ciscoSystems
92.65.209.205,9,00b4de3187d9b4,ciscoSystems
88.208.11.46,8072,No Mac indication (0x03),net-snmp
143.177.140.1,1344692224,not_set,
92.66.126.116,9,not_set,ciscoSystems
144.178.224.248,9,0000fd224818a1,ciscoSystems
93.117.226.31,2011,80b5752f058c,"HUAWEI Technology Co.,Ltd"
92.64.109.215,9,not_set,ciscoSystems
89.37.40.106,8072,No Mac indication (0x03),net-snmp
89.184.186.17,9,002cf89b9a6000,ciscoSystems
147.12.14.0,9,not_set,ciscoSystems
92.70.229.96,9,0000351aed3b0e,ciscoSystems
144.95.78.0,9,004c776d669c40,ciscoSystems
144.178.249.52,9,0040b5c12c9380,ciscoSystems
89.20.92.80,9,00acf2c5336840,ciscoSystems
88.208.11.206,9,2c4f52fc16bc,ciscoSystems
91.213.53.15,9,004c5d3c8e2c00,ciscoSystems
93.117.206.103,2011,c4b8b49f8e7c,"HUAWEI Technology Co.,Ltd"
145.102.240.191,9,005006ab638100,ciscoSystems
94.103.153.141,9,000005740fb2bc,ciscoSystems
145.131.207.171,9,002c5741b5ac00,ciscoSystems
92.70.23.234,12356,No Mac indication (0x03),"Fortinet, Inc."
86.83.193.105,9,00b0aa77372b14,ciscoSystems
92.66.59.236,8072,1056ca1b2e3c,net-snmp
93.117.252.177,9,004ce175f9ac80,ciscoSystems
93.184.99.220,9,005c710daa8280,ciscoSystems
93.117.208.208,9,003891b7b38600,ciscoSystems
89.200.97.199,8072,No Mac indication (0x03),net-snmp
151.236.146.7,9,00502fa8c36eff,ciscoSystems
139.28.201.23,9,0028affdde6800,ciscoSystems
137.174.145.122,9,0028b591de3540,ciscoSystems
89.188.29.31,8072,No Mac indication (0x03),net-snmp
109.109.109.68,9,00b0c53ce4b580,ciscoSystems
151.248.55.151,9,006cb2aed2266f,ciscoSystems
109.109.96.137,9,00b0c53ce4d080,ciscoSystems
92.109.77.0,9,0000ebd5ec4400,ciscoSystems
93.117.245.69,13191,70fc8c590370,OneAccess
91.230.51.129,9,00cc46d6f40e7f,ciscoSystems
91.238.155.1,9,780cf0264540,ciscoSystems
93.117.198.81,13191,70fc8c161cc8,OneAccess
92.67.130.63,9,00505c888dc000,ciscoSystems
87.237.30.128,9,006c8d7708af97,ciscoSystems
92.70.2.129,9,0020cfae98d980,ciscoSystems
144.178.228.119,9,0000f663060e81,ciscoSystems
93.117.218.177,9,0044b6be875b00,ciscoSystems
93.117.235.109,2011,cc208cbc0ff4,"HUAWEI Technology Co.,Ltd"
134.145.75.0,9,0070ea1aaf2f00,ciscoSystems
87.236.3.57,9,00148473e7e980,ciscoSystems
94.103.154.253,9,000005740fb2bc,ciscoSystems
94.46.217.3,2636,No Mac indication (0x03),"Juniper Networks, Inc."
94.209.211.255,9,0028526128e400,ciscoSystems
92.65.187.175,9,00643aea11d6d0,ciscoSystems
89.20.94.57,9,0080e01ded9a84,ciscoSystems
94.215.123.255,9,00d4ad710d0000,ciscoSystems
92.67.9.9,9,002c4f5270ec9c,ciscoSystems
91.231.184.36,9,0034ed1bb42f00,ciscoSystems
93.117.226.77,2011,80b5752f058c,"HUAWEI Technology Co.,Ltd"
145.222.62.235,9,003a9c402cc5,ciscoSystems
147.28.206.3,1029560093,not_set,
147.28.206.11,590322579,not_set,
88.208.1.190,9,2c4f52fc16bc,ciscoSystems
109.109.106.225,9,00a84fb1b2df80,ciscoSystems
145.145.30.6,9,0000b670360f00,ciscoSystems
93.184.102.116,9,00f80f6f458100,ciscoSystems
145.128.242.184,9,No Mac indication (0x03),ciscoSystems
145.128.165.148,9,0000a38e6f3920,ciscoSystems
93.117.238.159,2011,04b0e70ffa3c,"HUAWEI Technology Co.,Ltd"
92.64.239.92,8072,No Mac indication (0x03),net-snmp
109.109.108.88,9,00e8eb34c9fd00,ciscoSystems
109.109.108.93,9,00e8eb34c9fd00,ciscoSystems
92.70.102.223,9,00f80f6fceb980,ciscoSystems
92.66.6.225,9,0058ac78326cf6,ciscoSystems
92.65.60.14,9,007079b3d8af50,ciscoSystems
145.131.223.185,9,0000f28bb4ff46,ciscoSystems
93.184.105.83,9,008c9461fb5e80,ciscoSystems
93.184.99.208,9,00f80f6f458100,ciscoSystems
91.230.51.131,9,00cc46d6f40e7f,ciscoSystems
89.200.77.157,9,0024d79c38fb00,ciscoSystems
109.109.102.177,9,007c210e058c80,ciscoSystems
92.67.77.81,9,00b8a377b09380,ciscoSystems
92.64.104.83,9,002cf89b4ba344,ciscoSystems
154.14.205.65,9,00008764955778,ciscoSystems
87.215.93.238,9,00f8c650cd2f80,ciscoSystems
93.117.237.250,8072,No Mac indication (0x03),net-snmp
145.102.246.112,9,005006ab638100,ciscoSystems
93.92.30.168,9,003c13ccee2880,ciscoSystems
145.222.230.107,9,003a9c0ae1b8,ciscoSystems
92.64.102.137,9,00502fa8c674f0,ciscoSystems
89.20.93.1,9,00f07f0693ffa3,ciscoSystems
145.131.212.187,9,002cf89b4b9fc4,ciscoSystems
89.20.94.34,8072,No Mac indication (0x03),net-snmp
95.129.125.23,9,000023acdb2881,ciscoSystems
92.65.139.151,9,not_set,ciscoSystems
94.127.96.224,9,00002255ec60d8,ciscoSystems
94.142.213.201,9,00e4a41cbe9d80,ciscoSystems
144.178.249.134,9,006cb2aed2130d,ciscoSystems
