IP,Enterprise Code,MAC,Vendor
62.40.124.10,9,not_set,ciscoSystems
45.83.0.240,invalid,invalid,
84.107.220.199,4684,No Mac indication (0x03),Ambit Microsystems Corporation
31.3.110.104,invalid,invalid,
31.20.198.255,1344692224,not_set,
84.30.0.145,2863,No Mac indication (0x03),Thomson Inc.
83.96.224.1,9,00001873b8540c,ciscoSystems
46.145.86.18,9,00f8e94f40d6e0,ciscoSystems
81.173.60.1,9,00d4779810d980,ciscoSystems
5.10.119.227,1970372352,No Mac indication (0x03),
84.105.111.0,9,000027900d5800,ciscoSystems
83.86.124.255,9,00d4ad710c7800,ciscoSystems
37.0.86.87,9,00a0b439b7e891,ciscoSystems
37.143.87.0,9,not_set,ciscoSystems
37.143.84.240,9,not_set,ciscoSystems
84.25.138.0,9,007018a7676c00,ciscoSystems
37.114.91.203,9,not_set,ciscoSystems
37.74.52.136,9,0000eabdd5d712,ciscoSystems
5.104.141.29,25506,443192fb4c17,H3C
46.144.231.97,9,00843dc6cfacb0,ciscoSystems
77.251.104.0,9,00285261fa5c00,ciscoSystems
31.160.189.1,9,00e4387ef43380,ciscoSystems
81.171.65.67,1970372420,No Mac indication (0x03),
77.242.117.32,9,0078bc1a356880,ciscoSystems
31.160.188.64,9,00a8b456e154d4,ciscoSystems
77.93.64.209,8072,No Mac indication (0x03),net-snmp
45.88.57.2,9,000078883dcf00,ciscoSystems
84.25.107.213,4684,No Mac indication (0x03),Ambit Microsystems Corporation
31.56.108.252,invalid,invalid,
5.44.79.248,9,00001ae2b8271b,ciscoSystems
46.226.63.199,9,00d4e880f60e00,ciscoSystems
31.160.96.224,9,00e4387ed15300,ciscoSystems
46.144.228.104,9,00003a7d601e00,ciscoSystems
62.45.253.28,9,00a44c11f1b1d8,ciscoSystems
85.146.227.113,9,00a49bcd790d00,ciscoSystems
84.28.104.249,4684,No Mac indication (0x03),Ambit Microsystems Corporation
85.233.223.22,9,006cd6e34e34e0,ciscoSystems
84.24.193.255,9,0028526129c800,ciscoSystems
5.22.254.45,8072,No Mac indication (0x03),net-snmp
5.188.86.97,2636,ec3873d5382c,"Juniper Networks, Inc."
5.39.174.17,9,2c3311a412f0,ciscoSystems
31.223.165.194,8072,No Mac indication (0x03),net-snmp
31.161.241.233,9,0000351a58226c,ciscoSystems
80.255.251.1,3224,No Mac indication (0x03),"NetScreen Technologies, Inc."
31.161.30.236,9,00a0e0af6838a2,ciscoSystems
80.113.10.47,9,003037a6b09803,ciscoSystems
37.74.47.107,9,00c828e5f2fa80,ciscoSystems
84.26.13.255,9,006c13d5219000,ciscoSystems
83.85.131.0,9,00a0f8496a1800,ciscoSystems
62.200.29.143,9,not_set,ciscoSystems
85.146.222.152,2011,04f938b31ea8,"HUAWEI Technology Co.,Ltd"
82.217.218.0,9,00285261fa5000,ciscoSystems
46.145.133.105,9,00e4387ed23b80,ciscoSystems
31.160.129.167,9,00cc167ed44fe8,ciscoSystems
77.61.223.216,9,0080e01d453818,ciscoSystems
85.147.205.255,9,00002790ffc800,ciscoSystems
85.146.193.159,9,005488de697d80,ciscoSystems
62.45.188.64,9,0000077d8e9000,ciscoSystems
83.98.250.112,9,00b0c53ce4ad80,ciscoSystems
37.114.93.233,9,002cd02d1082f0,ciscoSystems
81.175.120.87,9,00084fa930e800,ciscoSystems
83.98.252.152,9,007c210e058f00,ciscoSystems
62.165.72.50,9,003a9c34a0c0,ciscoSystems
31.3.13.119,9,00d4e880f64700,ciscoSystems
83.174.130.142,9,not_set,ciscoSystems
83.84.211.255,9,006c410e8fb800,ciscoSystems
31.3.9.27,9,0058ac78269080,ciscoSystems
85.12.62.10,1991,002438533f30,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
83.83.242.1,9,00002790fe2000,ciscoSystems
82.151.47.105,9,0000260b7a091c,ciscoSystems
46.144.53.176,9,00188090bac856,ciscoSystems
31.200.213.99,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
84.35.130.129,9,00000000000000,ciscoSystems
31.160.214.183,9,00a03d6f1021ba,ciscoSystems
85.146.255.95,9,0020cfae16d400,ciscoSystems
81.30.43.156,9,004800b32e1d80,ciscoSystems
77.60.165.193,9,00002a100b6930,ciscoSystems
45.88.7.13,8072,No Mac indication (0x03),net-snmp
80.65.120.20,9,006c310ebe0d80,ciscoSystems
80.79.192.229,9,00001f9e6bdec0,ciscoSystems
83.86.234.97,4684,No Mac indication (0x03),Ambit Microsystems Corporation
86.48.217.178,8072,No Mac indication (0x03),net-snmp
83.98.243.145,9,0024169dbaf400,ciscoSystems
31.20.166.1,1344692224,not_set,
83.86.150.100,2863,No Mac indication (0x03),Thomson Inc.
46.144.68.129,9,00004268d3f2ba,ciscoSystems
83.82.117.255,9,00848a8df19400,ciscoSystems
45.93.85.198,9,00ec01d585da81,ciscoSystems
84.241.132.66,9,007cad4f9cae00,ciscoSystems
84.104.180.1,9,000027900d5800,ciscoSystems
84.241.134.196,9,0080248fab5480,ciscoSystems
31.160.61.71,9,00ac7a565818c0,ciscoSystems
37.235.112.15,9,00ecce13a36580,ciscoSystems
31.149.225.17,9,00648f3e334980,ciscoSystems
2.56.202.5,9,002c01b577ec00,ciscoSystems
80.65.12.210,9,006c13d53921e0,ciscoSystems
77.243.226.111,9,000005740fb2bc,ciscoSystems
77.243.233.225,9,000005740fb2bc,ciscoSystems
84.25.179.96,4684,No Mac indication (0x03),Ambit Microsystems Corporation
81.28.90.104,8072,No Mac indication (0x03),net-snmp
62.200.217.233,9,not_set,ciscoSystems
31.149.253.35,9,00683b78a74c00,ciscoSystems
82.151.47.63,9,0000260b7a6165,ciscoSystems
23.249.232.31,9,00b0faeb9fd268,ciscoSystems
84.38.225.134,9,f80f6fe4c650,ciscoSystems
62.72.112.235,9,00ac4a67ba1cde,ciscoSystems
83.84.84.122,4684,No Mac indication (0x03),Ambit Microsystems Corporation
45.154.86.225,8072,No Mac indication (0x03),net-snmp
45.88.7.230,8072,No Mac indication (0x03),net-snmp
45.85.125.129,9,00a4934c62bf40,ciscoSystems
84.207.217.3,9,00e865493f7800,ciscoSystems
37.114.90.47,9,00bc16652ffc42,ciscoSystems
77.60.181.207,9,0000a38ed81472,ciscoSystems
83.85.47.255,9,00002790fe8000,ciscoSystems
45.86.179.159,9,005c838f24328a,ciscoSystems
83.82.23.15,4684,No Mac indication (0x03),Ambit Microsystems Corporation
83.83.84.222,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.35.252.167,9,000024976b0400,ciscoSystems
77.247.182.139,8072,No Mac indication (0x03),net-snmp
31.161.47.231,9,00188b9d40d2dc,ciscoSystems
77.243.238.129,9,000005740fb2bc,ciscoSystems
80.113.13.216,9,00e8eb34fb7e80,ciscoSystems
84.26.47.238,2863,No Mac indication (0x03),Thomson Inc.
80.113.22.81,9,00148473ec6080,ciscoSystems
5.39.173.38,9,2c3311a412f0,ciscoSystems
45.88.7.83,8072,No Mac indication (0x03),net-snmp
85.146.250.103,2011,d8109fc2ec9c,"HUAWEI Technology Co.,Ltd"
5.182.210.250,8072,No Mac indication (0x03),net-snmp
46.144.71.161,9,0084ebef1f0c00,ciscoSystems
31.160.119.249,9,00e4387ed5ef80,ciscoSystems
84.104.200.0,9,00285261fb4800,ciscoSystems
31.149.248.32,9,002cd02d936e9e,ciscoSystems
84.104.232.1,9,006c410e153000,ciscoSystems
77.61.88.21,9,006cab05757c3c,ciscoSystems
85.17.206.16,8072,No Mac indication (0x03),net-snmp
83.172.188.254,9,0000170e5ef860,ciscoSystems
83.82.82.255,9,00285261fb6400,ciscoSystems
83.167.198.185,9,007411b2a4e400,ciscoSystems
82.217.11.86,4684,No Mac indication (0x03),Ambit Microsystems Corporation
83.174.139.198,9,00a4934c764870,ciscoSystems
81.173.65.96,9,00ac4a672dc180,ciscoSystems
46.144.67.223,9,00843dc69e372e,ciscoSystems
83.174.131.170,9,00000000000000,ciscoSystems
45.85.125.127,9,00a4934c62bf40,ciscoSystems
84.241.132.0,9,00c89c1d325e95,ciscoSystems
77.242.118.120,9,00c4b23986f900,ciscoSystems
46.144.78.64,9,00007888be3fe0,ciscoSystems
46.144.62.239,9,0000351aed3b36,ciscoSystems
81.4.77.93,9,00001873b8540c,ciscoSystems
83.97.88.135,9,not_set,ciscoSystems
31.160.142.33,9,00004268d3ec7a,ciscoSystems
83.84.199.0,9,00285261fb4800,ciscoSystems
23.249.235.255,9,00e41f7bbcf880,ciscoSystems
83.174.133.128,9,007081052f8964,ciscoSystems
62.200.28.169,9,not_set,ciscoSystems
45.83.175.34,9,0058ac7850cd00,ciscoSystems
80.246.200.126,9,004800b32cd680,ciscoSystems
84.105.69.223,4684,No Mac indication (0x03),Ambit Microsystems Corporation
31.160.208.33,9,0000a2ee51f1b4,ciscoSystems
46.145.154.199,9,0000f28b9e60b4,ciscoSystems
24.132.188.255,9,0000ebd5ed8400,ciscoSystems
85.146.250.63,2011,d8109fc2ee68,"HUAWEI Technology Co.,Ltd"
23.249.238.170,9,00e4aa5d0ed480,ciscoSystems
85.146.217.109,13191,70fc8c590490,OneAccess
82.151.47.104,9,0000260b7a091c,ciscoSystems
31.149.244.168,9,002cd02d044e18,ciscoSystems
85.146.239.176,9,00a49bcd797000,ciscoSystems
62.93.136.2,9,00fec88644f8,ciscoSystems
84.27.210.235,4684,No Mac indication (0x03),Ambit Microsystems Corporation
37.153.215.65,9,00001bd40ad800,ciscoSystems
46.38.210.64,9,00881dfcd31800,ciscoSystems
31.160.29.219,9,000081c40fcf3a,ciscoSystems
31.160.250.217,9,002cd02d044f44,ciscoSystems
46.44.154.194,9,00005d734675b9,ciscoSystems
85.146.247.73,9,00d47798758680,ciscoSystems
37.153.230.95,9,0070695afa7680,ciscoSystems
80.65.118.86,9,00b08bd0a5da80,ciscoSystems
80.112.245.245,2011,fc73fb1ea741,"HUAWEI Technology Co.,Ltd"
45.11.164.63,9,00f07f06822476,ciscoSystems
64.26.36.166,9,005897bde2cdf2,ciscoSystems
46.226.63.96,9,00d4e880f60c80,ciscoSystems
63.247.197.236,8072,No Mac indication (0x03),net-snmp
46.144.68.247,9,0000f28bb50f5e,ciscoSystems
45.157.134.17,8072,No Mac indication (0x03),net-snmp
31.149.226.97,9,00e4387ecd6a80,ciscoSystems
77.250.32.1,9,000027900df000,ciscoSystems
81.29.193.78,9,0000df1d7e3700,ciscoSystems
46.144.88.16,9,005cb12e799b00,ciscoSystems
37.0.95.105,9,0064f69d6e54a0,ciscoSystems
85.146.253.191,9,003cce73b85a81,ciscoSystems
81.173.98.28,9,004c5d3c13dd00,ciscoSystems
46.226.58.195,9,00500f807e2d00,ciscoSystems
31.160.146.113,9,001cfc17522900,ciscoSystems
85.146.209.205,9,0034732d0e2580,ciscoSystems
45.11.167.158,9,0000a2ee1f7475,ciscoSystems
80.113.248.32,9,005c64f1852200,ciscoSystems
46.226.236.239,9,00c89c1dd60260,ciscoSystems
84.105.223.131,4684,No Mac indication (0x03),Ambit Microsystems Corporation
83.83.55.255,9,00a0f8496a1800,ciscoSystems
85.146.195.249,9,002cf89bd87100,ciscoSystems
31.160.94.9,9,0000f28b3d3270,ciscoSystems
37.153.226.249,9,002c5741b5ac00,ciscoSystems
85.146.235.159,2011,f063f966335b,"HUAWEI Technology Co.,Ltd"
84.105.42.108,2863,No Mac indication (0x03),Thomson Inc.
62.59.37.135,9,00ac3a67c9c00e,ciscoSystems
85.146.205.1,9,00889cadda4c00,ciscoSystems
84.25.188.116,2863,No Mac indication (0x03),Thomson Inc.
84.241.191.217,9,5c3e06b2dc20,ciscoSystems
83.84.45.173,2863,No Mac indication (0x03),Thomson Inc.
83.86.103.62,4684,No Mac indication (0x03),Ambit Microsystems Corporation
46.144.102.225,9,0084b802e49b64,ciscoSystems
31.149.43.16,9,0070db9880e580,ciscoSystems
31.187.188.1,1344692224,not_set,
62.200.133.136,9,not_set,ciscoSystems
84.241.145.179,9,00501cbfde4666,ciscoSystems
82.72.237.255,9,00a0f8496a1800,ciscoSystems
31.160.223.9,9,002c4f5251fb50,ciscoSystems
83.98.237.119,9,00b0c53ce4ac80,ciscoSystems
81.173.62.243,9,004403a782164a,ciscoSystems
77.62.169.131,8072,No Mac indication (0x03),net-snmp
46.243.100.3,9,00b4de31ef5f00,ciscoSystems
82.151.47.111,9,0000260b7a091c,ciscoSystems
62.195.154.131,8072,No Mac indication (0x03),net-snmp
45.140.156.165,9,000027e339a0be,ciscoSystems
77.242.118.48,9,004c4e35c541b0,ciscoSystems
80.67.34.133,4413,No Mac indication (0x03),Broadcom Limited
46.23.83.249,1970372468,No Mac indication (0x03),
77.242.123.90,9,00000000000000,ciscoSystems
84.28.145.0,9,00d4ad710dc800,ciscoSystems
5.10.127.28,9,4c0082fc5440,ciscoSystems
31.160.22.16,9,00b08bcfbd79ce,ciscoSystems
80.255.246.39,9,0040b5c1689d00,ciscoSystems
31.151.55.255,9,0094d469541400,ciscoSystems
81.173.72.47,9,00bc5a56557600,ciscoSystems
80.113.27.130,9,003891b7b49900,ciscoSystems
77.242.113.152,9,00c014fe137c80,ciscoSystems
85.17.215.255,9,000012d92bfe10,ciscoSystems
37.0.93.254,9,00a0ecf94c0070,ciscoSystems
85.209.110.227,1588,No Mac indication (0x03),"Brocade Communications Systems, Inc."
83.174.128.13,9,00f872eac15706,ciscoSystems
84.241.142.2,9,00c4f7d59bd680,ciscoSystems
46.144.175.71,9,0024813b30ce80,ciscoSystems
46.44.149.35,9,not_set,ciscoSystems
45.88.7.207,8072,No Mac indication (0x03),net-snmp
62.3.53.65,8072,No Mac indication (0x03),net-snmp
83.81.1.153,4684,No Mac indication (0x03),Ambit Microsystems Corporation
80.169.129.64,9,0070708b4a1e00,ciscoSystems
84.241.145.83,9,00d4789bfcd250,ciscoSystems
82.74.200.0,9,006c410e159c00,ciscoSystems
45.136.224.95,9,No Mac indication (0x03),ciscoSystems
83.83.90.195,2863,No Mac indication (0x03),Thomson Inc.
85.146.194.193,9,00e069baba4d00,ciscoSystems
81.173.77.230,9,not_set,ciscoSystems
80.112.97.0,9,00002790ffc000,ciscoSystems
83.82.81.165,2863,No Mac indication (0x03),Thomson Inc.
31.184.96.1,1344692224,not_set,
46.144.71.248,9,00707db9894000,ciscoSystems
82.75.129.65,2863,No Mac indication (0x03),Thomson Inc.
45.88.57.147,9,00e069ba6b6300,ciscoSystems
83.98.237.7,9,00b0c53ce4ac80,ciscoSystems
85.146.255.17,9,0078f1c68fb100,ciscoSystems
82.74.164.0,9,00002790ffc800,ciscoSystems
77.60.152.146,9,not_set,ciscoSystems
5.178.112.142,invalid,invalid,
77.243.229.61,9,000005740fb2bc,ciscoSystems
77.61.55.239,9,00641225bdf32e,ciscoSystems
84.31.53.255,9,00a0f8496a1800,ciscoSystems
83.85.226.241,2863,No Mac indication (0x03),Thomson Inc.
46.226.58.103,9,0058ac78269080,ciscoSystems
46.144.159.169,9,00b08bcf2c2704,ciscoSystems
84.105.59.255,9,000027900d5800,ciscoSystems
62.165.74.81,9,0000fec8049800,ciscoSystems
83.83.70.22,4684,No Mac indication (0x03),Ambit Microsystems Corporation
77.60.236.130,8741,18b1695b3a70,"SonicWALL, Inc."
46.144.102.32,9,0000f28bb55424,ciscoSystems
84.27.211.0,9,00002790ffa800,ciscoSystems
31.160.251.113,9,00e4387ed2d300,ciscoSystems
84.31.132.255,9,00f8b7e204e000,ciscoSystems
45.152.39.198,9,003a9c8ef500,ciscoSystems
81.24.105.19,9,not_set,ciscoSystems
84.107.222.43,4684,No Mac indication (0x03),Ambit Microsystems Corporation
77.242.112.246,9,004c710d06db00,ciscoSystems
62.72.122.104,9,00cc7f7636d700,ciscoSystems
84.107.241.1,9,0000a289271800,ciscoSystems
80.113.99.153,9,0000a5bf373c81,ciscoSystems
82.75.202.0,9,00f8b7e2057400,ciscoSystems
83.86.198.103,4684,No Mac indication (0x03),Ambit Microsystems Corporation
85.146.239.85,13191,70fc8c50e800,OneAccess
85.146.226.29,2011,f063f966935c,"HUAWEI Technology Co.,Ltd"
83.85.79.255,9,000029c2007800,ciscoSystems
84.106.148.52,2863,No Mac indication (0x03),Thomson Inc.
85.222.241.215,9,00442b03a0b5c0,ciscoSystems
80.246.200.215,9,00a00f37b75d00,ciscoSystems
77.242.112.241,9,0034ed1bdb4e80,ciscoSystems
80.249.209.186,9,not_set,ciscoSystems
84.27.238.203,2863,No Mac indication (0x03),Thomson Inc.
84.28.236.83,2863,No Mac indication (0x03),Thomson Inc.
85.17.12.169,8072,No Mac indication (0x03),net-snmp
37.26.231.54,9,0000df1de97201,ciscoSystems
84.105.78.95,2863,No Mac indication (0x03),Thomson Inc.
37.153.249.153,9,00a411bb73d180,ciscoSystems
85.17.18.43,8072,No Mac indication (0x03),net-snmp
45.83.2.222,invalid,invalid,
85.17.10.207,8072,No Mac indication (0x03),net-snmp
31.149.38.177,9,0020cfae98fc80,ciscoSystems
80.112.248.128,9,0050492142f380,ciscoSystems
62.112.243.3,9,not_set,ciscoSystems
31.149.47.73,9,0040017aa18934,ciscoSystems
31.14.234.252,9,58f39c81e980,ciscoSystems
85.146.193.252,9,00bce712b8d780,ciscoSystems
77.60.236.74,9,0084b802eec97c,ciscoSystems
77.172.213.181,8072,No Mac indication (0x03),net-snmp
62.93.144.1,9,00fec8864680,ciscoSystems
84.105.115.0,9,000029c2007800,ciscoSystems
84.30.130.184,4684,No Mac indication (0x03),Ambit Microsystems Corporation
83.86.139.0,9,000027900d5800,ciscoSystems
83.232.193.111,9,0000351ab563b8,ciscoSystems
84.107.236.180,4684,No Mac indication (0x03),Ambit Microsystems Corporation
31.149.78.39,9,00c4f7d5148df8,ciscoSystems
85.144.153.1,1344692224,not_set,
81.30.44.184,9,000845d1d09f00,ciscoSystems
37.230.170.100,invalid,invalid,
81.175.72.224,9,0000768616c281,ciscoSystems
83.149.111.65,8072,No Mac indication (0x03),net-snmp
37.97.129.239,8072,No Mac indication (0x03),net-snmp
84.29.98.249,4684,No Mac indication (0x03),Ambit Microsystems Corporation
84.25.191.0,9,00002790fe8000,ciscoSystems
46.226.236.31,9,00ac3a67669786,ciscoSystems
85.145.36.1,1344692224,not_set,
80.113.6.129,13191,70fc8c66d7f0,OneAccess
84.105.0.0,9,00285261291c00,ciscoSystems
82.75.88.1,9,00d4ad710dc800,ciscoSystems
83.174.134.237,9,00000000000000,ciscoSystems
31.160.214.247,9,00286f7f148148,ciscoSystems
84.30.10.120,4684,No Mac indication (0x03),Ambit Microsystems Corporation
83.84.81.0,9,000029c200b800,ciscoSystems
80.113.99.227,9,007cad4f2ae100,ciscoSystems
84.106.40.82,2863,No Mac indication (0x03),Thomson Inc.
37.26.225.167,9,not_set,ciscoSystems
85.222.240.120,9,00d867d9f9f9c0,ciscoSystems
82.151.47.57,9,0000260b7a6165,ciscoSystems
83.98.249.0,9,00780cf0343b00,ciscoSystems
83.80.149.114,4684,No Mac indication (0x03),Ambit Microsystems Corporation
31.160.113.97,9,00bc5a568c9080,ciscoSystems
83.82.197.1,9,00285261fac000,ciscoSystems
80.113.101.137,9,005451de454f80,ciscoSystems
31.149.174.47,9,00286f7f147fb8,ciscoSystems
80.112.197.144,9,005c3e069a9680,ciscoSystems
46.182.218.138,8072,No Mac indication (0x03),net-snmp
77.251.57.255,9,000027900df000,ciscoSystems
82.197.200.1,2352,No Mac indication (0x03),"Ericsson, Inc. (formerly 'RedBack Networks')"
45.140.157.242,9,00689e0bd20980,ciscoSystems
84.29.54.1,9,000029c200a800,ciscoSystems
83.81.75.87,4684,No Mac indication (0x03),Ambit Microsystems Corporation
77.243.226.96,9,000005740fb2bc,ciscoSystems
77.60.159.6,9,00b08bcf8ad49c,ciscoSystems
146.232.118,9,10b3d6a83c98,ciscoSystems
85.146.230.113,9,00889cadf41500,ciscoSystems
46.144.84.49,9,005c3e06b93980,ciscoSystems
46.144.250.31,9,00005d73267002,ciscoSystems
84.26.164.211,2863,No Mac indication (0x03),Thomson Inc.
37.153.230.176,9,00a0ecf94c0070,ciscoSystems
62.200.168.7,9,not_set,ciscoSystems
83.86.117.202,4684,No Mac indication (0x03),Ambit Microsystems Corporation
62.165.78.1,9,0000fec8049800,ciscoSystems
46.144.95.63,9,00a4530e103ab4,ciscoSystems
