"Running as user ""root"" and group ""root"". This could be dangerous."
Capturing on 'wlp0s20f3'
ip.src_host;snmp.msgAuthoritativeEngineID;snmp.msgAuthoritativeEngineBoots;snmp.msgAuthoritativeEngineTime
149.143.20.33;800000090300fc994793fb00;2;456090
145.102.241.209;8000000903005006ab638100;33;1828872
86.93.18.130;80003a8c04;0;0
95.97.18.166;800022250318b1695d4a05;36;1131329
92.109.160.0;80000009030000b670981c00;8;28906603
151.236.151.86;800000090300c828e5cb2281;6;1481475
92.68.37.192;800000090300f04a0251db00;66;11882210
147.78.240.146;80001f88807fb1a66c4d6eab6200000000;18;36121039
94.213.234.235;8000124c0570188b47af2633;274;2389337
145.140.182.1;80000009032cf89b47e640;0;0
93.92.27.103;8000000903005c710da40624;1;135140650
109.109.105.87;800000090300b0c53ce4d080;18;32458121
89.20.92.207;800000090300d4789bbb6012;2;18039250
141.255.178.18;80000009030010e376b17000;7;1476541
95.155.190.38;800000090300a411bb249700;2;26970627
86.109.13.36;69887a11c58eb9a7effd941e9f69a22b2e525c53a35261e457ebcd8ea2ba82ee;57;19823399
144.178.228.49;8000000903006cab053268cf;4;116976494
137.174.4.159;800000090300fa163ee9066a;2;21194862
145.128.220.94;80000009030000a38e10988c;3;15286535
94.46.216.2;80000a4c01b9ab3008;3;15737522
93.90.64.155;8000000903007c0eced5ba57;3;24845360
109.34.160.126;80001f888056ab4f61ee893d68;1;5944
94.210.97.0;80000009030000a289271800;8;31326044
93.92.25.78;800000090300dca5f498c776;4;5372959
89.188.23.25;800007db03688f8400dfe3;8;123434706
147.123.200.81;0000197f0000e48184e99f34;3;69398864
93.117.210.47;8000000903008c1e804d9a80;11;36660118
149.143.12.10;800000090300588b1c9d0900;4;19886395
137.174.152.122;0000197f0000147bacad66bf;7;70704229
144.178.68.223;800000090300d0ec35f23b80;2;197158380
95.214.24.19;800000090300401482eb0d80;10;16861720
109.235.39.215;800000090300d0e0427bf800;10;54189329
93.180.67.3;800007c703000cdbf9cf00;634;158271747
94.103.144.42;800000090300001a6c6324b0;8;192468494
145.222.63.171;8000000903002698269ac3;0;0
144.178.236.15;800000090300bc26c7d93b59;5;15995002
144.178.198.62;80001f88031056ca18c928;1;3303085
151.248.54.62;80000009030000778df5c701;8;30730579
92.65.196.38;8000304404464754343046544b3230303432303034;1740385154;8483720
149.143.18.225;800000090300588b1c9c7400;2;27059218
92.70.189.129;8000000903003891b7b82500;94;14320785
92.67.254.73;80000009030084ebef084400;68;20283449
92.68.151.208;80000009030028affd8b6e00;28;20767289
94.214.8.237;8000124c05707781d1c5b533;138;2149617
93.184.99.84;800000090300b08bcf3ac300;8;6874269
93.117.203.57;800033870370fc8c161878;0;0
145.131.132.44;80003a8c04;0;0
94.209.191.118;8000124c057429af32b5ed33;91;172121
89.106.167.165;800000090300e44e2dbbfa57;1;6581940
149.143.22.56;800022250318b169562a4c;1;7833
92.69.118.233;80003a8c04;0;0
91.210.125.229;80000009030024161b376800;6;14446567
92.70.241.43;800000090300ec01d58aeb00;12;7878391
87.236.0.105;800000090300f80f6fa5c180;17;25041769
91.219.76.17;800000090300e8eb34582280;49;1237691
91.189.209.73;800000090300500f807e2d00;11;99665198
145.220.141.233;80001f8880261889700e3bf35f00000000;17;4524343
103.219.154.124;80001f88809db9317c5d9fcc6500000000;16;1232223
145.131.125.216;00000009020000024b7d8d6f;11;31294348
87.210.159.1;502660000000031201007174;2;50592198
151.248.54.14;800000090300a89d2190b928;2;431353
89.207.25.127;800000090300881dfcd31800;3;174498849
92.67.189.193;800000090300b8a377b09480;12;10804602
94.215.2.1;800000090300d4ad710d4400;23;27692538
92.64.50.17;800000090300002f5c993a70;24;86749793
94.208.191.15;8000124c0538b1db3dd0f933;143;108886
87.195.249.213;8000013e032829868f7eb6;3;19267733
87.215.51.249;8000000903000845d155a700;10;30179202
109.109.109.181;800000090300b0c53ce4ad80;34;32449877
92.121.32.227;800000090370db9832c278;0;0
89.98.146.1;800000090300285261fa5c00;36;25364123
92.66.4.83;800000090300a0ecf9c4094a;1;861886
87.238.170.3;8000000903000845d1b3bb80;18;57815988
93.117.226.97;800033870370fc8c160e1c;0;0
94.142.209.21;80000009030000260b7a5c62;10;172763842
95.142.49.101;8000000903000462736d7994;1;1037348
89.200.114.216;80001f88806aaf7f7f6b21fd6700000000;1;4065289
145.131.192.89;80000009030078baf9f459e0;181;2097711
93.117.250.97;800000090300802dbf701800;18;18859069
95.142.49.143;800000090300706d15c9f300;1;37856513
89.106.165.135;80000009030064a0e71698e6;3;18482095
95.142.48.245;80000009030000260b199b18;3;131041118
92.65.107.53;80003a8c04;0;0
90.145.28.58;80000009030000270df6469c;3;112344529
109.109.120.170;00000009030040ce243ce0a0;2;131414228
147.12.13.1;00000009030010b3d6dc3c70;12;92328381
94.213.255.1;800000090300002790ff8000;11;30202863
94.211.193.0;800000090300d4ad710d0000;8;33051031
93.117.228.37;800007db03cc208cbc0e6c;16;11858140
93.117.230.40;800000090300d009c8d67800;11;11557808
94.209.35.1;8000000903006c410e153000;10;33654645
92.65.10.9;800000090300f80bcbacf0c0;2;152143841
94.142.211.185;800000090300500f807e3700;14;6472101
92.70.37.162;8000000903009cd57d014757;2;3386355
149.143.21.104;80000009030000a2eef23c6a;6;1132947
92.110.182.255;8000000903000029c2017000;8;31324534
94.209.21.0;8000000903000029c2007800;15;31321543
137.174.136.5;0000197f0000e48184edc734;5;70020107
93.117.203.33;8000000903007411b2a45b80;4;49590009
92.66.176.216;800000090300d47798d27c00;20;6554336
93.117.228.7;800007db03c0e01819e1e5;6;39749693
88.221.209.4;800000090370617b396280;0;0
145.131.221.206;8000000903002c4f5274e080;20;96524370
89.20.92.49;80000009030084b261ceae3e;1;88750813
147.123.11.63;8000000903004c4e35190601;4;122098911
87.212.168.1;502660000000010030000140;4;49290697
92.64.158.59;80000009030000fcba715772;1;44509002
88.218.153.21;80001f8880a81b8f46808ebc6700000000;1;8458928
87.210.225.1;502660000000010030001004;4;16811405
109.109.109.217;800000090300b0c53ce4ad80;34;32449885
94.209.126.255;800000090300285261fa5000;8;29511629
139.28.201.233;80000009030028affdf1c680;8;55790841
145.145.10.14;800063a2805c8a38b0cdd700000001;3;107481941
94.231.255.201;8000000903000021d8bde810;8;161931250
89.146.57.197;00000009020000024b7d8d6f;5;19243561
93.92.26.63;80000009030018e7286615a0;1;35871840
89.207.24.139;800000090300a03d6fcb4200;5;265969229
109.109.97.39;800000090300f8e57e742500;10;19659944
87.236.5.134;800000090300f872ea21f650;1;218869866
95.211.69.157;800000090300000911e71d08;5;55022166
94.103.153.0;8000000903000005740fb2bc;8;192468791
145.222.223.2;8000000903d4789bd334e8;0;0
93.117.233.223;800000090300504921431100;15;7120569
94.103.158.61;8000000903000005740fb2bc;8;192468792
92.66.25.112;800000090300ecce138aac00;32;10045717
91.223.124.255;800000090300005056be1487;6;32000309
94.214.34.36;80000b2f05d0b2c425b22933;1;2257929
93.117.251.121;8000000903004ce175f9b680;28;20402939
92.67.124.248;800000090300a44c11b5d320;6;47959873
145.131.15.42;80001f88807f909245c666345c00000000;12;60499011
145.94.37.1;80000009030044ae253667e0;10;37458440
145.131.140.7;800000090300885a92eeda62;1;3969949
93.92.24.97;8000304404464754363046544b3232303238363930;1739226124;9642942
89.146.63.255;80000009ee000008e3fffc08;3;53107074
92.66.189.223;80000009030080e01d1de5d0;2;12175223
109.109.107.0;800000090300a84fb1b2df80;14;33840011
92.65.150.181;8000000903005486bcabc710;26;13923974
92.64.239.90;80001f888015fa1f72bd6e1e4d;151;12903
92.108.30.211;80003a8c04;0;0
94.142.213.65;80000009030058ac78269080;11;99672112
151.236.147.228;8000000903007079b395e1a7;1;8641513
88.80.162.128;0000197f0000e48184d31f34;4;63906787
92.64.253.201;80001f8880a1589f0e5398c465;7;9468455
144.178.218.218;80001f888069a33fa267b319b5;1;9078671
94.208.88.42;80000b2f0558238cc593d433;1;446875
151.248.50.47;80000009030034ed1bb678f1;3;3302561
92.65.185.75;800000090300002a103c060c;50;20767554
92.108.20.1;80000009030000a289267000;8;28388119
93.157.0.19;80001f88807dcb367e806bce4f00000000;73;37113416
91.232.115.223;800000090300b0aa7727b000;21;89678211
88.218.172.1;800000090300885a92df8d00;3;11444688
92.65.153.111;80000009030000fd221277c4;4;11881916
95.129.123.160;8000000903000023acdb2881;4;290264598
93.184.99.163;8000000903007c310eff2480;10;14484432
89.146.16.225;80003a8c04;0;0
146.19.254.15;80001f8880088f3a32007f456600000000;7;420802
130.161.1.195;8000000903004ce175172c00;20;35622799
92.65.91.44;800000090300a0ecf9c40324;30;5806270
109.109.125.1;800000090300a0e0af94e500;19;65942233
94.142.210.89;80000009030058ac78269080;11;99672118
145.131.71.201;800000090300f866f2b5dbf0;7;39660753
92.70.135.128;800000090300b0aa779c7500;9;165055643
91.238.154.17;8000000903547fee0945e0;0;0
89.255.39.135;80000009030070db980b1e00;2;54689943
89.207.26.73;800000090300a03d6fcb4200;5;265969242
94.210.70.1;80000009030000a289271800;8;31326079
144.178.233.235;80000009030000f82ce17a90;38;1987873
94.213.212.139;8000124c0538b1db9d7ccd33;187;224363
87.215.57.54;800000090300c89c1dfe7960;3;161415833
92.67.247.224;8000000903006c0309341480;2;25056707
103.214.4.111;80001f88804bcd89393bc0885c00000000;14;72568399
145.131.150.10;80003a8c04;0;0
95.142.54.87;800000090300848a8d4403f0;8;12079872
94.247.72.5;80000a4c015ef74805;1;123113628
144.178.249.120;8000000903004c776d701111;8;24112465
93.117.247.167;800007db03d8109fc2eee8;22;48683424
92.68.117.71;80000009030070db98834be8;3;4760391
92.64.199.184;8000000903002c5a0f11cbf8;13;3621690
136.144.230.168;80001f88802470b91207548a5d00000000;8;145300393
154.14.219.202;800000090300e44e2dbaa957;2;95033
87.212.22.1;502660000000031201007176;10;50593446
93.117.198.45;80003a8c04;0;0
109.234.33.242;80001f888011e82e619fe1945d00000000;2;43398104
95.211.242.239;800000090300001907026f40;10;65473836
95.155.190.36;800000090300a411bb249700;2;26970668
87.195.8.29;800000090300000000000000;3;16169051
144.178.206.26;8000a3bc035488de8d16e1;0;0
109.109.124.231;8000000903007c210e058f00;27;24203578
94.142.215.169;800000090300a4004ee34680;8;34144269
109.235.38.186;0000000903008478ac67eafe;41;136212497
94.103.154.253;8000000903000005740fb2bc;8;192468808
87.212.150.1;502660000000031201007168;2;50679282
93.117.218.93;800000090300889cadda7a00;11;16764655
92.108.64.0;80000009030094d469541400;9;28215661
93.117.247.161;800007db03d8109fc2eee8;22;48683430
91.189.211.127;800000090300500f807e2d00;11;99665232
93.117.236.252;80001f8880224efd7255c0b66300000000;7;532419
87.213.34.22;800000090300acf2c5012d00;2;144856184
94.214.71.255;8000000903000027900d5800;11;30203174
145.128.246.134;80000009ee000008e3fffc0c;1;113462313
117.55.203.66;80001f888048512e7e7335346500000000;5;6402440
91.232.115.136;800000090300b0aa7727b000;21;89678224
143.177.236.1;502660000000010030000090;6;50158541
145.87.255.255;00000009030010b3d6dc3c70;12;92328411
92.67.223.146;80000009030000eeabc1ab72;2;10284977
89.146.51.88;80000009ee000008e3fffc4c;25;60148484
137.174.186.193;0000197f0000e0cb195fcf70;2;41093488
95.99.16.1;502660000000010030000007;7;55279292
89.20.94.33;8000000903004c776dc08bde;10;9416554
149.143.18.65;800000090300588b1c9ab480;30;9774143
94.208.71.255;8000000903006c410e8fd000;15;30721217
89.146.51.106;80000009ee000008e3fffc4c;25;60148486
109.109.104.17;800000090300b0c53ce4ac80;10;31249176
91.205.215.174;f5717f001c731819d600;6;193509816
151.236.144.159;800000090300502fa892c66d;4;15299565
92.70.151.97;800000090300500f80558180;14;88032366
141.136.126.143;80000009030088f03127e6d4;24;4755801
92.68.16.193;800000090300e069ba1c4000;14;2246313
89.106.161.95;80000009030060735c5643f4;3;25375704
93.184.103.137;800000090300380e4d2be980;8;32601958
92.65.176.33;80000009030000a38ed83448;6;6563851
92.68.180.1;800000090300ecbd1dc88eb8;2;48727321
95.99.96.1;502660000000031201007168;2;50679291
137.174.144.81;0000197f0000e4416494300f;3;71735407
93.117.193.231;800000090300e41f7b354080;13;62686795
94.211.133.137;8000124c0570188beb262133;239;2272697
93.114.180.70;80001f8880ac18c27248a6ce12;4;1574521
145.131.151.120;00000009020000024b7d8d6f;6;4491058
92.68.96.143;00000009020000024b7d8d6f;6;2253493
92.66.202.11;8000000903007069a60b0028;3;8483071
94.103.157.161;8000000903000005740fb2bc;8;192468819
145.131.166.67;80000009030000a2eeb12afc;2;14760481
91.189.209.177;800000090300500f807e2d00;11;99665241
89.146.51.162;80000009ee000008e3fffc4c;25;60148491
145.220.141.3;80001f8880261889700e3bf35f00000000;17;4524387
145.128.182.201;80000009030024161bb10e00;6;14493629
94.215.97.0;800000090300285261fabc00;12;30030071
145.131.224.205;80001f888001a6e01e51620a65;7;9555618
89.99.219.0;800000090300285261fa5c00;36;25364164
94.213.18.0;800000090300d4ad710d4400;23;27692581
94.103.154.129;8000000903000005740fb2bc;8;192468821
145.102.241.8;8000000903005006ab638100;33;1828930
145.128.178.80;800000090300e02f6db9b3ec;1;19205204
95.155.190.47;800000090300a411bb249880;6;27782817
109.109.107.65;800000090300a84fb1b2df80;14;33840039
145.145.0.1;80000009030000f28bb53834;3;124525038
109.236.87.46;80001f888025b6bc11f56fb46600000000;4;1636974
109.34.162.135;80001f88803b334b4754723d68;1;12055
93.117.208.249;800000090300d47798303400;14;64627895
87.213.95.78;800000090300c02c17664d00;1;20351025
145.128.240.63;80000009ee000008e3fffc0c;1;113461039
92.67.176.39;800000090300d4779875b180;36;9948174
93.92.26.98;0000000903005c3e06c2ab20;3;34399842
95.129.124.3;8000000903000023acdb2881;4;290264621
109.109.124.241;800000090300482e72fe6980;16;12339050
94.142.209.145;80000009030058ac78267a80;12;69026563
92.71.249.79;80001f88031056ca1b2bc0;2;677
92.70.252.1;8000304404464754343046544b3232303944353357;1737367788;11501632
91.232.115.180;800000090300b0aa7727b000;21;89678238
151.236.144.31;800000090300500f80a97d57;4;543057
109.109.101.209;00000009030034732dda8306;5;58897555
92.64.19.29;8000000903006c20565cac58;7;887531
94.211.102.137;80000b2f05705a9e322e5d33;1;1718372
154.14.183.110;800000090300f8a73af8f0d7;2;16089
149.126.10.131;80000009030020cfae610200;5;14785681
93.117.208.201;8000000903005c3192fb5080;6;19890963
145.102.245.9;8000000903005006ab638100;33;1828936
89.20.89.160;800000090300a46c2ac49bd2;8;49591476
94.210.216.170;8000124c05acd1b845b10733;86;2728293
95.129.125.3;8000000903000021d7a73c81;3;290266196
87.236.5.26;800000090300708105c16300;11;5282728
109.109.109.67;800000090300b0c53ce4ad80;34;32449927
93.117.229.57;800033870370fc8c686580;0;0
93.117.240.77;80000009030074ad98582300;14;64166102
91.215.4.127;800000090300286f7f43b600;6;50921445
89.20.92.216;800000090300d4e88094d7a6;1;4768737
94.215.124.255;80000009030028526128e400;12;6410580
145.131.155.48;800000090300000bbf270000;3;15790497
109.109.117.68;80000009030028affd10b000;16;11640958
93.184.99.121;800000090300f80f6f458100;10;922993
94.211.24.219;8000124c05906ebbc3628033;1178;1058858
87.210.142.255;502660000000010030000036;8;49292992
141.255.178.90;80000009030010e376a28a00;9;4155016
87.236.1.14;800000090300442b03aa3ec0;11;37526512
144.178.228.221;800000090300005d73262d0b;3;18414222
145.128.206.104;80000009030070bc48a91980;9;14580042
92.69.102.5;800000090300682c7b52842e;1;419210
89.20.94.3;800000090300c44d84f2f480;14;92712540
94.214.225.112;8000124c053c77e6462cf333;481;1896332
92.65.40.44;8000000903006c20565c63c6;4;507510
144.178.108.255;80000009030040017aa1d921;3;5723668
145.220.141.76;80001f8880261889700e3bf35f00000000;17;4524400
145.222.217.1;8000000903003a9c403145;0;0
151.248.52.192;800000090300502fa8c370df;3;53641145
92.68.236.128;800000090300006bf10919d0;2;7959186
92.68.60.49;800000090300ccef48c33766;1;23256580
92.66.202.180;80001f8803001add1e4460;1;9608042
95.142.50.133;800000090300503de57c5d00;9;82736283
149.143.21.73;80000009030070617b353e80;6;24598482
95.168.161.12;80001f8880e868f47b508aab6400000000;8;575237
89.99.57.0;80000009030000ebd5ed6800;13;28816936
93.117.236.177;800033870370fc8c16178a;0;0
92.70.88.88;800000090300d4e8809cd382;1;11325481
134.145.189.33;80000009030000eeabb70a00;4;41146666
87.215.125.166;800000090300c89c1dd1ae60;5;78958771
92.66.49.232;800000090300acf2c5fe9f2e;5;6999715
93.92.27.57;8000000903005897bd7df1de;2;34240611
89.207.24.16;800000090300881dfcd32400;4;174498909
93.92.28.125;80000009030064f69d858580;18;39540895
92.65.215.105;8000304404464754363046544b3230303336353436;1739327571;9541911
89.98.52.0;80000009030000a289271400;8;29595160
87.215.26.98;8000000903007018a7f23496;41;10021622
93.117.219.153;800033870370fc8c5447f0;0;0
93.117.218.63;800000090300e069ba69b380;14;7126794
94.208.37.211;8000124c055435301ab6e333;157;2173094
130.78.0.63;8000000903002c86d2121700;56;69126944
88.211.130.32;8000000903005ca62dfb5400;6;75509237
145.128.189.186;80000009030000a38e51f71e;2;3011095
94.211.207.1;8000000903006c410e159c00;7;27783275
92.66.178.129;80000009030000c1b1738e2e;6;38188446
144.178.250.31;800000090300b08bcf70bcc1;6;15310032
145.131.202.178;80000009030024d79c36d200;14;64002769
109.109.96.95;80000009030028affd10af00;11;43232282
92.109.72.255;80000009030000ebd5ec4400;18;14905382
145.131.86.138;80000009030078da6e86a44c;2;7103545
89.146.26.196;800000090300a0ecf94c0070;11;73667418
91.214.47.242;80001f88800519161bef5a5f6600000000;28;31954
145.128.223.174;80000009030000a38ea2caac;1;1557814
145.220.141.226;80001f8880261889700e3bf35f00000000;17;4524408
95.97.61.197;80001f8880e69f391d7eda6154;114;3343914
94.124.139.189;80000a4c0431;9;4675077
87.215.66.129;800000090300000000000000;1;252803215
87.212.58.1;502660000000010030001004;4;16811460
137.174.152.177;0000197f000010e8780c5001;3;73714305
145.102.245.68;8000000903005006ab638100;33;1828952
144.178.234.72;80000009030000f28bbc226d;5;12978147
93.117.223.203;80000009030078f1c68f6000;2;29393647
89.20.75.17;80001f8880835d4152b8639f61;15;933451
93.117.251.102;800007db03f063f9d39797;22;10465191
90.145.255.6;800000090300bc16657e1b00;23;117889319
87.236.0.83;80000009030024d79ca36880;11;29463584
92.66.35.151;800000090300a4530e303cae;2;21871934
87.210.251.1;502660000000010030001009;2;60716479
130.161.1.2;8000000903004ce175172c00;20;35622843
94.213.22.255;800000090300d4ad710d4400;23;27692605
145.128.243.132;80000009ee005c5ac76e63cf;7;42081767
93.117.244.249;800033870370fc8c1617c8;0;0
92.109.187.0;80000009030000a289265400;32;30795420
94.210.97.255;80000009030000a289271800;8;31326122
92.70.239.0;80000009030020cfae98fd00;7;10191658
109.206.161.36;80001f8880f5b6cb2fa8735c6100000000;34;76741047
93.92.29.1;8000000903ccb6c8d11bbc;0;0
89.200.89.24;80001f8803a8c0ea2c8980;3;52528902
89.149.222.214;80001f88802749287728148a6700000000;9;575231
109.109.119.56;80000009030028affd0e6300;11;11205399
145.131.172.211;8000000903004c776d6a06ca;2;80690462
145.128.184.81;800000090300845a3e241b80;12;9071187
94.212.201.136;8000124c05c03896908cb933;110;946837
147.75.86.105;909ffbc7efa46df6a769d4df07f6937b7a487118f505017292c022442dc5cb43;20;19823391
94.208.250.40;80000b2f05802994dbf0e433;1;299700
145.102.245.191;8000000903005006ab638100;33;1828959
88.80.162.166;80003a8c043132333435;0;0
87.195.27.15;80001f8880206f8d40c96e1e4d;18;2817692
145.131.194.161;80003a8c04;0;0
92.66.194.191;80000009030070617b34e580;109;2562185
89.20.93.225;800000090300843dc622521e;11;70936495
92.64.64.31;80001f88031056ca1b2fe0;2;703
93.117.240.253;80000009030020cfae0dc980;10;16844832
94.208.48.201;8000124c051c3e8437d56533;508;196583
92.65.164.151;800000090300a4530e6f17e0;2;14824908
90.145.0.18;80000009030078da6e2124c6;42;14489357
91.103.21.47;000000090300cced4dbbf610;3;7072683
90.145.201.255;800000090300d4e88083d300;46;9933237
109.109.116.17;00000009030034732dda8306;5;58897581
154.14.9.85;800000090300ecf40c57ec14;1;3789628
144.178.230.20;8000000903005c710db2bccd;2;89411811
89.30.209.170;800000090300eeab292f92;0;0
144.178.235.238;80000009030070695a505f85;6;17039868
92.70.183.105;80000009030024161ba50b80;6;37299449
92.64.2.49;800000090300b4de31a2392c;1;2861071
92.71.239.121;800000090300e4387e612e00;8;14320864
109.235.39.45;800007db034cf95df2c2fb;356;15736886
145.131.213.49;80000009030000351a256e8e;1;14426845
145.131.208.43;80001f88031056ca08f8cc;1;3807868
147.12.3.255;00000009030010b3d6dc3c70;12;92328454
87.236.3.214;80000009030028affdde7400;12;7960493
94.211.115.146;8000124c05906ebbc4c3c033;105;4043459
92.67.105.57;800000090300f04a02477a80;24;6400426
93.158.202.247;800007db0394dbda534640;4;3019949
92.64.238.247;80000009030070db980a9174;1;20413910
94.142.214.31;80000009030000260b7a5c62;10;172763919
93.117.240.149;800007db03002ec7761ce7;29;7618586
144.178.248.126;80000009030000a2ee1f4ff9;6;1817180
92.109.150.0;80000009030000a289265400;32;30795431
95.97.203.190;80001f8880e8f3d47378e4366800000000;1;441608
87.195.18.143;800000090300001794197c44;21;142509554
92.67.241.183;800000090300a00f37ff1800;14;14407269
141.0.31.119;80000009030070df2f3c9a98;1;4486590
93.117.254.117;8000000903003891b7a44880;13;46844854
89.146.60.51;80000009030064f69d45b95e;2;57883034
95.129.125.33;8000000903000023acdb2881;4;290264657
87.236.5.105;800000090300ccef48a06cb0;5;3638219
109.109.124.236;800000090300482e72fe6980;16;12339086
93.184.103.102;800000090300380e4d2be980;8;32602001
92.108.61.0;80000009030000ebd5ed6800;13;28816961
145.128.241.74;80000009ee000008e3fffc2c;1;39743149
95.142.50.70;8000000903000017df51a41b;3;19926027
93.184.102.162;800000090300fcfbfba25f81;3;167798025
94.228.128.124;800000090300a80c0df1cf50;15;122004772
109.109.116.53;80000009030024169dbabb00;20;43943705
94.210.243.1;8000000903000029c2001000;36;27686414
92.67.216.201;800000090300e069ba14bb80;6;15721169
94.124.127.97;8000000903000005740fb2bc;8;192468862
93.117.215.137;8000000903007411b2a4ff80;14;23968865
91.230.46.66;80000634b29c6000101463de9f;6;92531035
89.146.11.178;800000090300b0c53c7adf80;12;6443933
93.186.182.1;80000634b20400001014d3d196;0;44227567
145.131.155.33;800000090300000bbf270000;12;82659617
93.184.103.62;800000090300b08bcf3ac300;8;6874360
95.98.166.1;502660000000010030000003;6;49290366
139.122.224.36;8000000903000081c44e9700;8;9417745
93.92.30.70;800000090300b0aa7739b868;4;136259252
87.233.78.186;0000000b00002c59e58d4da0;10;130637181
149.143.27.122;800000090300d072dccd2280;25;7815726
130.78.1.222;8000000903002c86d2121200;29;69117659
93.117.233.217;800000090300504921431100;15;7120643
145.120.3.1;800063a280d89403e2a07b00000099;1;255220120
93.184.103.63;800000090300b08bcf3ac300;8;6874361
91.189.208.73;800000090300500f807e2d00;11;99665287
92.110.208.0;80000009030034f8e758c000;15;28388193
143.179.145.255;502660000000010030000119;6;50504482
91.103.21.95;8000000903007c310e928e6d;2;43821732
94.231.252.255;8000000903002cd02df87c00;12;47720247
95.129.120.1;8000000903000023acdb2881;4;290264665
93.117.219.209;800000090300ac2aa15c8c00;4;27653194
89.146.51.104;80000009ee000008e3fffc4c;25;60148539
94.208.200.194;8000124c053c77e605466d33;239;1103225
94.215.104.209;8000124c057077818ff0fb33;79;3372166
93.117.197.49;800007db03fc73fb25f1c2;8;34816650
91.238.154.131;80000009030027e3b19a20;0;0
95.142.50.14;80000009030068bdabb6a700;2;48510045
93.117.231.67;800007db031c3d2fb3a7e3;29;4238558
92.64.5.236;80000009030044d3cad33600;6;101494725
92.68.136.167;8000000903004c776da665f8;3;105611308
92.110.93.1;80000009030000ebd5ed6800;13;28816970
87.237.29.8;800000090300706d15fe2b7e;7;8475923
87.215.112.119;8000000903005c3192fb0a00;6;17347323
94.211.199.21;80000b2f05705a9e627bd533;1;2187734
94.208.74.0;800000090300d4ad710df000;12;30030137
89.99.222.0;800000090300285261fa5c00;36;25364213
137.174.158.84;0000197f0000147bacad66bf;7;70704330
145.128.240.48;80000009ee000008e3fffc0c;1;113462372
89.255.222.41;800000090300cced4dd2ac00;18;19861400
94.142.210.103;80000009030000260b7a5c62;10;172763933
92.108.56.0;80000009030000ebd5ed6800;13;28816973
94.209.84.255;80000009030028526128e400;12;6410622
86.109.13.107;8bf20b5ea89df0b53f27e548600ad0ba19b436353be66c256f15b78399d07a84;2;25883967
93.191.2.75;8000000903002c33119eaf80;8;120325926
93.191.7.73;8000000903002c33119eaf80;8;120325927
145.128.202.156;00000009020000024b7d8d6f;9;4070908
93.92.31.153;80000009030030f70d994500;3;11741457
95.129.123.2;8000000903000023acdb2881;4;290264672
92.64.68.133;80001f8880f5d2c030c89f2168;45;12492
89.99.242.1;80000009030000ebd5ec4400;18;14905416
89.20.173.126;8000000903006887c6181b00;12;48788577
87.212.185.255;502660000000010030000087;11;50157716
149.143.8.241;800000090300588b1c9d0200;40;2861728
89.146.11.31;800000090300a49bcd448647;1;19628868
152.89.4.255;80000009030018e72874e900;27;34803073
93.117.198.99;8000000903007411b2a7af80;8;4252727
137.174.172.149;0000197f0000e48184ab9334;4;69319230
89.20.89.95;8000000903002cd02d262ee2;1;22387312
145.128.220.247;00000009020000024b7d8d6f;12;33674998
88.208.34.254;800000090370ea1a817fd8;0;0
92.65.107.250;80000009030070df2fd854d4;2;1398540
92.71.245.189;80000009030084ebef084400;68;20283556
145.128.202.109;00000009020000024b7d8d6f;7;7783008
149.143.28.72;800000090300588b1c9d0c00;12;6487808
94.103.154.221;8000000903000005740fb2bc;8;192468880
93.117.226.101;800033870370fc8c58f610;0;0
94.210.185.13;80000b2f05b0c287794bc733;1;3911074
92.65.52.225;80003a8c04;0;0
92.68.161.38;80002225032cb8eda79a50;14;4148699
95.97.132.162;8000304404464754343046544b3231303338373234;1741086185;7783234
93.117.215.27;80000009030000254578ce00;8;7221635
145.131.107.35;80000009030000a2ee5192b8;3;26866591
109.109.98.225;000000090300cced4dd8501a;11;1690862
93.184.104.2;80001f8804494d4d322d366361653862363231353265;400;428372
92.64.55.183;800000090300c46413e05ad4;24;194069652
130.161.119.195;80000009030020cfae843c00;8;34414891
92.70.231.147;00000009020000024b7d8d6f;16;5954147
89.20.82.28;80001f8880d5af8e2d0f751e66;13;8180594
94.214.254.72;8000124c0570188b66e5a333;212;24409
145.102.242.93;8000000903005006ab638100;33;1828993
93.95.5.16;8000000903007c210ecbfd80;33;1763248
91.192.36.27;80001f888042ec500e38116d5100000000;13;112285524
89.146.44.5;800000090300780cf0e43ec0;4;19105206
92.70.204.16;800000090300a03d6f84e870;2;5800848
89.98.25.0;800000090300002790ff4000;8;30115910
93.92.28.254;0000000903005c3e06c2abe6;9;25102831
143.179.134.1;502660000000010030001009;2;60716521
94.210.220.255;800000090300a0f8496a1800;9;5445237
89.200.85.125;80001f8880a36d926b56ca3c6800000000;1;55112
93.117.219.37;800000090300a49bcd780a80;11;64080084
94.214.86.230;80000b2f05b0c2872bc39f33;1;57631
92.67.250.97;80000009030080248f103180;18;52528804
94.228.128.23;80000009030024e9b3e23d18;5;68654042
95.99.83.255;502660000000010030000005;7;57765798
95.155.189.63;800000090300881dfcd31800;3;174498959
93.117.217.17;8000000903003891b7a39200;6;64684898
145.131.172.55;800000090300fc5b39d5af48;42;34478700
92.66.111.246;80001f88031056ca17da0c;2;736
92.64.211.24;800000090300b08bcfaedc2a;1;6321880
93.117.242.157;800000090300889cadf4e880;10;11234925
134.19.179.9;80000a4c03ec3873d5382c;2;146015224
151.236.146.7;800000090300502fa8c36eff;6;2592818
